"","time","x","y","z","BRcom$azimuth","BRgyro$x","BRgyro$y","BRgyro$z","BRlig$lx","BRsou$dB.SPL."
"1",35,2.20026,0.02969,10.4705,-42,-0.25909,-0.31133,0.00862,1978,31.36403
"2",85,2.08984,0.11923,9.94902,-42,-0.11876,-0.14497,0.00758,1978,21.58362
"3",135,2.05963,0.07584,9.76645,-43,-0.02827,-0.04893,0.02005,1978,56.49553
"4",185,2.00955,0.05775,9.58723,-43,-0.01697,-0.03937,0.05769,1978,57.99641
"5",234,1.97449,0.22827,9.44724,-42,0.0018,-0.0136,0.1386,1958,42.98438
"6",285,2.17828,0.03398,9.43506,-43,9e-05,-0.00032,0.25163,1958,33.06425
"7",335,2.17818,0.09927,9.42149,-43,-0.00821,-0.01335,0.34628,1958,33.80392
"8",384,2.18484,0.44893,9.36647,-42,-0.00838,-0.00229,0.47711,1958,34.1514
"9",435,2.38133,0.43059,9.34352,-44,-0.03444,0.01039,0.57874,1943,34.96376
"10",486,2.77147,-0.09743,9.19281,-46,-0.08591,0.00327,0.69524,1943,34.1514
"11",535,3.10263,-0.14543,9.3087,-46,-0.11186,-0.00114,0.73895,1943,33.9794
"12",585,3.25972,-0.19916,9.46356,-47,-0.10422,0.01221,0.72606,1943,35.41704
"13",635,3.73917,0.1534,9.45279,-49,-0.05057,0.04126,0.65433,1875,34.48552
"14",685,4.32471,-0.87761,9.04614,-49,-0.10686,0.00941,0.56523,1875,31.36403
"15",735,3.86661,-0.84793,9.03725,-48,-0.11363,0.03555,0.45248,1875,30.88136
"16",785,3.774,-0.64148,8.89934,-50,-0.14583,-0.06154,0.45264,1875,32.0412
"17",842,3.83434,-0.56425,9.69632,-50,-0.05435,0.0509,0.43437,1765,58.68997
"18",885,4.07405,-1.42284,8.86151,-54,0.00011,0.11543,0.48616,1765,44.95947
"19",935,3.59956,-1.16397,8.6273,-52,-0.00121,0.07744,0.41969,1765,34.96376
"20",985,2.85289,-1.20212,7.68346,-54,-0.1059,-0.02049,0.36946,1765,34.32007
"21",1039,3.15565,-1.14798,9.01585,-53,-0.29614,-0.18515,0.32706,1789,32.0412
"22",1085,1.97159,-0.64389,10.21964,-53,-0.06844,-0.01999,0.20857,1789,28.62728
"23",1136,1.32996,-1.70795,8.25009,-58,0.04283,0.09068,0.22856,1789,58.1697
"24",1186,3.52461,-1.06912,8.8311,-49,0.13011,0.12543,0.04822,1789,42.8603
"25",1235,2.93634,-0.97313,11.15425,-57,0.19225,0.13586,0.27225,1908,29.24796
"26",1285,0.92738,-2.21605,12.66151,-62,-0.20421,-0.2285,0.65401,1908,31.36403
"27",1335,2.05933,-2.83733,8.84201,-63,-0.26854,-0.45531,0.60713,1908,29.54243
"28",1386,0.76555,-2.86868,6.22466,-64,0.10803,-0.05302,0.0658,1908,27.23456
"29",1435,-0.27838,-0.65245,6.58913,-55,0.2731,0.02187,-0.85268,2004,22.92256
"30",1484,1.38176,-1.28015,9.28093,-57,0.50452,0.36746,-0.89943,2004,29.54243
"31",1535,5.38394,-1.14238,9.46877,-57,0.09361,0.01039,-0.54567,2004,32.66937
"32",1585,6.06194,-0.54358,9.55511,-62,-0.18013,-0.20538,-0.07118,2004,30.37028
"33",1634,4.40527,-1.78503,8.45317,-59,-0.0394,0.0249,0.41968,1949,28.94316
"34",1684,1.35254,-1.09027,8.10654,-59,0.1151,0.32428,0.9359,1949,30.88136
"35",1735,2.14131,-1.16101,6.63673,-57,0.45959,0.70044,1.11923,1949,33.62482
"36",1786,0.91093,0.55296,7.1152,-67,0.33015,0.48805,1.2901,1949,35.41704
"37",1842,0.25464,-1.40053,10.27344,-69,0.6214,0.74013,1.14984,2072,32.66937
"38",1885,1.77167,-0.05272,9.06339,-65,0.59602,0.59052,1.0024,2072,30.88136
"39",1935,2.93678,-0.34352,10.05301,-59,0.48253,0.33723,0.75998,2072,31.82129
"40",1985,0.60252,-2.04927,7.93736,-72,0.1772,-0.0161,0.50961,2072,29.54243
"41",2036,2.97597,0.99561,10.35713,-45,0.17856,-0.07486,0.10152,2378,34.48552
"42",2086,4.70082,-1.24767,14.35419,-77,-1.2231,-1.72418,0.38374,2378,30.62958
"43",2135,-2.44788,-1.30659,10.59624,-85,-0.06351,-0.30214,-0.02083,2378,22.27887
"44",2186,2.6844,-1.39824,4.89555,-77,0.58389,0.62617,-0.03876,2378,26.84845
"45",2235,0.95622,-2.64453,10.91762,-62,0.72415,0.48032,-0.05939,2451,30.37028
"46",2285,2.0975,-2.67142,11.27959,-76,-0.21671,-0.50488,-0.30894,2451,23.52183
"47",2335,2.03928,-1.83763,9.70198,-72,-0.245,-0.45499,-0.40614,2451,32.66937
"48",2385,-0.27176,-3.00943,9.11519,-58,-0.13707,-0.2429,-0.13605,2451,28.62728
"49",2438,-1.22409,-2.95787,8.42123,-85,0.20563,0.18242,-0.04567,2486,29.54243
"50",2484,0.39583,-0.26659,7.59714,-69,0.13448,-0.06171,-0.18294,2486,28.29947
"51",2535,2.62389,-2.50937,11.6028,-69,0.18816,0.09929,0.11644,2486,28.94316
"52",2586,-1.70494,-3.77075,14.80978,-79,0.11079,-0.08284,0.20518,2486,30.103
"53",2635,3.84288,-1.32582,14.78935,-74,0.50919,0.35884,-0.02231,2535,28.29947
"54",2687,1.93846,-2.20383,11.464,-74,0.52596,0.33244,-0.35266,2535,26.0206
"55",2736,0.30795,-2.75885,8.03026,-70,0.52382,0.39566,-0.37244,2535,27.23456
"56",2784,0.34631,0.23157,11.24609,-70,0.46117,0.33942,-0.25928,2535,28.29947
"57",2835,5.56847,-0.22028,6.32625,-55,0.17397,0.10643,-0.1904,2509,35.41704
"58",2892,4.84721,-0.98154,6.80779,-70,-0.01678,-0.10004,-0.15047,2509,30.88136
"59",2935,2.81154,0.20244,9.96867,-67,0.08803,0.05298,-0.0078,2509,27.23456
"60",2986,1.38522,0.45505,11.20847,-65,0.12616,0.07072,0.17554,2509,23.52183
"61",3035,2.36365,-0.2077,10.37393,-64,-0.03435,-0.10703,0.23959,2480,34.64788
"62",3086,3.70926,-3.06288,6.06036,-72,-0.05522,-0.19962,0.05226,2480,33.06425
"63",3137,6.64157,0.53169,10.68884,-69,-0.03003,-0.09125,-0.01958,2480,30.88136
"64",3185,5.32324,-0.89613,10.06448,-61,0.10017,-0.00194,-0.1781,2480,28.62728
"65",3235,3.12701,0.2016,7.08049,-69,-0.12294,-0.22586,-0.26677,2443,30.37028
"66",3285,0.48181,0.49147,9.44916,-53,-0.0246,-0.22253,-0.24234,2443,33.9794
"67",3336,1.90721,-1.45515,9.42197,-67,0.30765,0.16785,-0.04111,2443,31.82129
"68",3388,0.91399,-0.66093,4.47786,-59,0.2375,0.03426,-0.2054,2443,31.36403
"69",3436,1.01532,-1.81235,10.29741,-61,0.4218,0.19479,-0.31322,2384,22.92256
"70",3485,1.64186,-1.01006,13.30716,-62,-0.00838,-0.23528,-0.65439,2384,24.0824
"71",3535,-1.15823,-0.79471,8.44531,-71,0.3273,0.12442,-0.66985,2384,31.12605
"72",3586,0.43442,-0.76534,8.70477,-65,0.69991,0.51454,-0.75316,2384,32.25568
"73",3635,0.5419,-0.49541,8.72437,-60,0.66534,0.64511,-0.3931,2312,25.10545
"74",3685,-0.05309,-1.53679,9.55414,-66,0.07915,0.04257,-0.31215,2312,20
"75",3737,4.62785,0.82939,7.82098,-64,-0.10339,-0.04738,-0.21953,2312,23.52183
"76",3785,-2.70781,1.43541,9.99352,-55,0.24281,0.20325,-0.33217,2312,21.58362
"77",3835,2.3972,-0.47809,8.07338,-57,0.0869,0.08633,-0.40565,2277,22.27887
"78",3885,2.09,-1.51538,7.02998,-49,-0.02429,-0.12997,-0.53429,2277,32.86905
"79",3943,-0.47162,0.03262,7.59734,-61,0.02498,-0.03279,-0.57327,2277,28.94316
"80",3985,3.1134,0.98068,3.58868,-61,-0.00073,-0.04187,-0.32146,2277,22.27887
"81",4037,-1.90771,2.065,11.98651,-41,-0.58752,-0.69266,-0.09439,2221,33.44196
"82",4086,3.62694,0.44176,10.32919,-52,-0.16238,-0.03937,0.52592,2221,35.98681
"83",4135,-0.87025,-0.05966,8.43263,-39,-0.28465,-0.21542,0.6035,2221,32.0412
"84",4185,2.86475,0.30017,5.33609,-58,-0.7326,-0.6754,0.33116,2221,30.88136
"85",4235,6.97169,1.89008,3.86603,-59,-0.49979,-0.4881,-0.06615,2257,30.37028
"86",4285,2.18108,0.45262,4.88031,-41,-0.88226,-1.04868,-0.03101,2257,20
"87",4337,8.61034,2.10971,4.82713,-64,-0.63954,-0.60722,0.1161,2257,24.0824
"88",4385,3.81685,1.76527,11.05487,-36,-0.38918,-0.31271,0.5034,2257,21.58362
"89",4435,2.15056,1.27206,7.56068,-52,0.18768,0.28833,0.37688,2458,27.9588
"90",4485,2.35658,0.82727,10.57932,-58,0.0802,0.11714,0.29999,2458,32.0412
"91",4535,4.98979,-1.23248,8.10583,-55,0.1525,0.04436,-0.18839,2458,58.45451
"92",4588,4.89085,1.18523,12.96916,-69,-0.44856,-0.53711,-0.47079,2458,51.24586
"93",4636,0.47589,-1.25616,14.63303,-63,0.23936,0.0473,-0.69594,2578,26.44439
"94",4686,6.87265,0.37926,12.75406,-51,-0.38391,-0.55125,-0.80847,2578,20.82785
"95",4735,4.1813,0.15021,13.69099,-53,-0.32916,-0.30557,-0.50966,2578,18.0618
"96",4785,1.9921,1.54448,8.15327,-46,-0.66898,-0.69429,-0.38469,2578,21.58362
"97",4835,3.9119,2.44182,9.42209,-62,-0.2045,0.0818,-0.16658,2431,28.94316
"98",4886,-2.86017,0.06201,9.79117,-45,-0.17671,-0.04865,0.20274,2431,23.52183
"99",4941,-0.95538,1.08455,11.57748,-65,0.06023,0.24918,0.31259,2431,15.56303
"100",4985,0.63208,0.33719,7.52753,-53,0.13651,0.36406,0.4008,2431,55.94535
"101",5035,0.99768,-2.12563,10.22385,-49,-0.26514,-0.18188,0.66574,2404,58.26568
"102",5085,1.86731,-0.91818,11.0107,-59,-0.14944,0.00102,0.59991,2404,59.70853
"103",5135,2.52029,0.42685,9.50691,-59,-0.40031,-0.27383,0.44434,2404,48.53023
"104",5185,0.66382,-0.07111,9.02908,-53,-0.39912,-0.42615,0.42992,2404,27.9588
"105",5235,1.7037,-1.23924,8.16023,-63,-0.34387,-0.39833,0.30208,2592,25.57507
"106",5286,4.76767,1.78235,7.67673,-64,-0.14307,-0.28787,0.15678,2592,19.08485
"107",5335,2.94029,-1.48157,7.24315,-67,0.10631,-0.07123,-0.03909,2592,23.52183
"108",5385,-1.64586,-2.03987,6.22472,-41,-0.08075,-0.51567,-0.29573,2592,15.56303
"109",5436,-2.13358,-0.70976,12.33475,-70,0.0058,-0.24112,-0.41557,2613,19.08485
"110",5485,4.11151,-1.14621,12.34683,-69,0.46834,0.33682,-0.32617,2613,16.90196
"111",5535,3.00702,-1.16409,4.97777,-56,0.24409,0.08069,-0.61647,2613,33.06425
"112",5585,0.91722,-0.33275,8.24527,-60,0.12283,-0.01227,-0.78365,2613,32.86905
"113",5636,-0.74879,-1.3051,7.70656,-59,0.18317,-0.01808,-0.7849,2364,31.12605
"114",5685,1.6012,0.69008,11.16322,-55,0.15564,0.03465,-0.58865,2364,23.52183
"115",5735,2.22545,0.25372,9.1543,-53,0.10686,0.153,-0.49229,2364,25.57507
"116",5785,2.63293,0.9326,11.27029,-53,-0.0941,-0.06873,-0.25653,2364,18.0618
"117",5836,6.08031,0.57007,7.95068,-45,-0.24429,-0.14392,-0.1911,1996,27.23456
"118",5885,5.22354,0.34111,5.94939,-53,-0.30775,-0.21104,-0.28275,1996,24.0824
"119",5935,-0.3107,-0.72072,8.62022,-49,-0.19371,-0.26006,-0.33304,1996,21.58362
"120",5996,1.13406,-1.17543,5.32028,-50,-0.19305,-0.12289,-0.22475,1996,20.82785
"121",6034,7.79108,3.12462,6.79724,-56,-0.63104,-0.59053,-0.27994,1848,22.27887
"122",6085,2.72581,1.01775,5.99883,-42,0.12535,0.27847,-0.23598,1848,21.58362
"123",6136,3.46004,0.61742,7.69423,-50,-0.14223,-0.02084,-0.05547,1848,34.80725
"124",6185,-0.47571,-0.82536,8.32872,-50,-0.07358,-0.02333,0.229,1848,29.24796
"125",6235,1.49535,0.74113,11.72554,-58,-0.26768,-0.06813,0.45016,1756,22.27887
"126",6285,3.08136,0.86449,9.51563,-50,-0.24504,-0.0641,0.58813,1756,33.80392
"127",6336,6.87631,3.73235,11.67873,-53,-0.15746,0.14008,0.60315,1756,35.1175
"128",6385,6.02458,0.03276,4.53703,-55,-0.3586,-0.16054,0.73027,1756,29.54243
"129",6436,2.45895,1.43213,8.04727,-51,-0.35168,-0.24944,0.64555,1838,20
"130",6485,0.69827,1.72339,9.40985,-55,0.23927,0.23363,0.44176,1838,25.10545
"131",6536,7.0098,-1.03638,9.96928,-71,0.55424,0.66074,0.48535,1838,34.80725
"132",6585,6.78658,-0.41487,4.62442,-82,-0.52904,-0.64099,0.18332,1838,30.103
"133",6635,2.48679,0.07477,9.90291,-35,-0.49753,-0.79352,-0.5836,1811,21.58362
"134",6685,0.84198,0.17636,4.0751,-60,0.04199,-0.24475,-0.55147,1811,23.52183
"135",6735,2.6945,1.00108,6.36333,-51,0.12849,-0.00902,-0.46815,1811,22.92256
"136",6786,2.15425,0.1582,6.17848,-58,0.17508,0.00969,-0.42165,1811,29.54243
"137",6836,-0.43396,-0.436,12.7068,-61,0.5641,0.50819,-0.40436,1600,27.9588
"138",6887,4.68947,-0.02597,15.84457,-52,0.91354,0.84949,-0.2336,1600,20.82785
"139",6935,5.01724,0.19072,11.56757,-55,0.33327,0.36383,-0.33502,1600,22.92256
"140",6992,4.26956,0.92804,9.69989,-40,-0.08229,-0.10876,-0.58022,1600,24.60898
"141",7035,1.16528,0.75958,12.44119,-49,-0.28146,-0.23422,-0.29684,1442,28.62728
"142",7084,4.66248,1.40015,7.05292,-40,-0.10017,0.17674,0.07938,1442,37.02517
"143",7135,-0.86873,-0.83031,13.40596,-54,-0.27235,-0.14252,0.33322,1442,34.48552
"144",7186,1.8625,0.45625,11.67567,-51,-0.04735,0.20241,0.37932,1442,29.82723
"145",7236,-0.31177,-1.10838,11.12502,-51,0.36952,0.64116,0.31937,1490,20.82785
"146",7285,0.77443,-0.939,11.14641,-52,0.36928,0.51703,0.43871,1490,26.84845
"147",7335,1.22272,-1.4532,10.08299,-59,0.11378,0.15356,0.5079,1490,24.0824
"148",7385,1.27957,-1.35286,12.80096,-56,-0.2005,-0.11729,0.20654,1490,22.92256
"149",7435,3.70355,0.4263,9.87868,-55,0.40591,0.47575,0.00116,1679,20
"150",7485,-0.25818,-0.39082,9.83159,-48,0.47195,0.47638,0.0625,1679,28.62728
"151",7535,1.04672,-0.26207,14.67186,-61,0.51982,0.52327,-0.00038,1679,31.36403
"152",7585,6.03564,-0.67534,8.3309,-52,0.39539,0.4117,0.03064,1679,58.07265
"153",7635,3.9675,-0.15433,6.51349,-64,-0.20198,-0.34247,-0.20686,1708,59.12337
"154",7685,0.8414,-1.09933,11.70477,-56,0.35228,0.31378,-0.30234,1708,36.25827
"155",7737,6.62248,1.32838,3.61223,-46,-0.59875,-0.64191,-0.29079,1708,27.60422
"156",7785,-0.25133,-1.13727,10.68378,-54,-0.30385,-0.34464,-0.53368,1708,25.10545
"157",7835,3.30727,-1.07437,4.7382,-54,0.53995,0.68468,-0.41235,1722,23.52183
"158",7886,5.62869,0.08633,8.17268,-54,0.09407,0.21654,-0.047,1722,27.9588
"159",7936,-0.59787,1.23099,9.33516,-55,-0.33014,-0.26161,-0.02658,1722,28.62728
"160",7991,2.00264,0.6149,11.06691,-61,-0.01836,0.07076,0.23811,1722,20.82785
"161",8034,4.50298,-0.82268,12.21281,-59,-0.13632,-0.03569,0.47038,1779,27.9588
"162",8085,1.79442,1.28569,7.59492,-55,-0.15076,-0.19543,0.16476,1779,32.0412
"163",8135,2.21664,1.73752,11.38562,-55,0.56274,0.62193,0.15358,1779,33.9794
"164",8187,2.94133,0.95811,6.39407,-41,-0.09889,-0.41766,0.1685,1779,24.60898
"165",8235,0.4408,-2.54655,9.56393,-64,-0.04971,0.08601,0.08318,1952,25.57507
"166",8285,4.54486,1.72348,6.40393,-47,0.00357,-0.26411,-0.23128,1952,21.58362
"167",8336,0.2081,-0.00264,3.66066,-56,1.05324,1.00175,-0.17696,1952,28.62728
"168",8384,0.96854,-0.60306,3.18614,-46,0.72185,0.59451,-0.67242,1952,20.82785
"169",8436,2.00597,1.25549,3.2917,-47,0.5705,0.70824,-0.5183,2091,21.58362
"170",8485,2.55035,-0.19633,4.03241,-49,0.49876,0.42903,-0.25613,2091,25.57507
"171",8535,3.61533,-0.60599,16.98601,-49,-0.06093,-0.1098,0.01076,2091,27.23456
"172",8585,2.88704,0.35892,14.19312,-50,-0.06207,-0.13814,-0.01466,2091,24.0824
"173",8636,0.76245,1.32149,13.62416,-59,0.55243,0.59453,-0.38016,2125,24.60898
"174",8686,-0.0603,2.01657,6.24925,-54,1.1183,1.39365,-0.1067,2125,19.08485
"175",8735,-0.01288,1.6138,4.64548,-55,1.24893,1.29761,-0.13829,2125,19.08485
"176",8785,7.54366,1.73351,9.44434,-50,0.59607,0.68893,-0.49333,2125,19.08485
"177",8835,4.92642,1.54311,10.88156,-44,0.70123,0.93405,-0.34245,2178,31.12605
"178",8885,0.7439,0.00272,8.39545,-23,-0.23125,-0.30287,-0.39227,2178,27.9588
"179",8936,2.40913,0.33807,1.36177,-61,0.11166,0.3091,-0.16855,2178,26.0206
"180",8989,6.93063,1.53145,8.18272,-57,-0.34625,-0.09769,0.19313,2178,24.60898
"181",9038,4.38353,1.56831,8.92493,-51,0.19389,0.59242,0.19556,2216,27.60422
"182",9084,6.01117,3.22128,11.02753,-33,0.2587,0.69537,0.40436,2216,25.10545
"183",9135,4.22247,1.02626,3.64281,-61,0.23219,0.51248,0.3349,2216,59.77118
"184",9187,1.01849,0.51793,9.07986,-39,0.46785,0.57802,0.27809,2216,36.5215
"185",9236,4.78993,-0.19913,8.21078,-45,-0.51057,-0.4687,0.4061,2423,27.60422
"186",9285,1.66043,-0.81415,9.75352,-40,-0.57089,-0.5172,0.07762,2423,22.27887
"187",9335,3.12341,-0.37083,8.72504,-47,-0.60204,-0.74356,0.14101,2423,23.52183
"188",9385,1.57458,0.19897,9.18723,-47,-0.62656,-0.66687,-0.29808,2423,28.29947
"189",9435,4.52596,-0.38492,10.96928,-47,-0.52623,-0.60873,-0.00693,2595,31.12605
"190",9485,4.41026,0.2825,12.33588,-38,-0.43745,-0.52814,-0.08992,2595,26.0206
"191",9535,4.78485,0.96985,9.17241,-44,-0.4727,-0.49277,-0.1635,2595,30.37028
"192",9586,4.05099,0.40129,7.19722,-38,-0.38652,-0.4068,-0.19148,2595,31.12605
"193",9636,3.38022,0.29549,4.58189,-37,-0.23735,-0.29324,-0.14803,2632,29.82723
"194",9685,-0.5713,-1.97874,11.33876,-36,-0.17531,-0.17267,0.15634,2632,26.84845
"195",9735,3.89127,0.36722,11.32678,-47,-0.13747,-0.1115,0.21114,2632,33.06425
"196",9785,-1.0408,-2.40582,12.63237,-46,-0.03751,-0.15633,0.19395,2632,32.86905
"197",9835,3.5714,-0.40511,13.07217,-49,0.03842,-0.16751,0.06947,2682,28.29947
"198",9885,6.07036,0.84435,10.25122,-55,-0.18631,-0.3152,-0.07677,2682,26.84845
"199",9935,2.70366,-0.67151,11.88086,-49,-0.46002,-0.66862,-0.22839,2682,15.56303
"200",9991,4.44289,1.65013,9.02031,-67,0.01929,-0.01848,-0.33665,2682,19.08485
"201",10035,0.10016,0.49606,1.72665,-71,0.37186,0.48573,-0.37589,2682,25.10545
"202",10084,-1.03302,-0.47322,10.16628,-56,0.36365,0.18971,-0.30051,2654,29.82723
"203",10135,4.93292,-1.61562,13.60303,-42,0.22316,0.15031,0.00426,2654,35.7066
"204",10186,3.47305,0.13487,11.46385,-45,0.13821,0.104,-0.56139,2654,30.103
"205",10237,5.52216,0.32941,14.72826,-40,-0.40935,-0.46359,-0.36176,2654,22.27887
"206",10285,2.30026,0.99893,8.79439,-43,-0.36107,-0.41873,-0.50525,2614,22.27887
"207",10338,2.54524,0.26523,12.41441,-45,-0.02127,0.00555,-0.42249,2614,18.0618
"208",10389,6.65594,2.60458,4.80707,-49,0.105,0.22418,-0.25911,2614,26.44439
"209",10437,-1.06514,1.58592,8.86491,-40,-0.20412,-0.08823,-0.06995,2614,20
"210",10485,0.17964,1.18173,8.75647,-44,-0.00179,0.17656,0.02208,2480,18.0618
"211",10535,3.3867,1.27997,5.06844,-43,-0.19737,0.08612,0.16827,2480,19.08485
"212",10585,0.75912,0.83824,9.81343,-37,-0.29544,-0.00851,0.39479,2480,33.9794
"213",10635,3.03169,0.42099,13.64627,-32,-0.29323,-0.1301,0.44658,2480,32.46499
"214",10685,7.61128,3.22655,15.00101,-32,-0.31479,-0.21848,0.29933,2443,34.64788
"215",10735,1.51906,-1.1487,8.96355,-39,-0.3472,-0.20667,0.29927,2443,33.25516
"216",10786,3.35562,-0.43523,9.29665,-44,-0.2379,-0.1893,0.1096,2443,26.84845
"217",10837,4.95381,-0.63872,9.97444,-45,-0.45349,-0.51797,0.00706,2443,19.08485
"218",10885,1.94647,-0.87921,6.14337,-45,-0.33426,-0.40459,-0.23001,2503,21.58362
"219",10935,1.27992,0.14772,10.48239,-50,0.08379,0.02798,-0.38037,2503,19.08485
"220",10995,2.24478,-1.19708,5.27036,-51,0.26065,0.25639,-0.35606,2503,15.56303
"221",11035,0.53358,-0.10963,13.01605,-48,0.5083,0.6281,-0.19983,2503,16.90196
"222",11085,5.09535,0.30513,7.46228,-40,-0.20186,-0.11836,0.07294,2354,21.58362
"223",11135,3.11385,-0.95805,8.30011,-44,-0.35701,-0.20644,0.11348,2354,57.39636
"224",11185,3.94885,-0.04617,5.96837,-42,-0.29683,-0.24574,0.16724,2354,59.74438
"225",11236,4.90109,-0.18617,13.20268,-29,-0.19609,-0.10069,0.26506,2354,33.25516
"226",11285,0.2628,-1.00351,14.27301,-40,-0.02135,-0.20119,0.14995,2157,21.58362
"227",11335,0.98825,-1.69289,9.33308,-53,0.36212,0.30984,0.1077,2157,24.0824
"228",11389,-0.27257,-1.22079,18.24821,-61,0.97383,1.18188,-0.00925,2157,19.08485
"229",11435,2.55402,-1.39648,6.72864,-48,1.06631,0.97159,0.10385,2157,22.92256
"230",11485,0.98682,0.28896,5.95581,-48,0.73674,0.74469,0.00581,1957,33.06425
"231",11535,-0.25639,-0.66927,9.85757,-48,0.48053,0.45926,-0.0515,1957,30.37028
"232",11585,-0.52081,0.62657,4.75789,-50,-0.00188,-0.20424,-0.1998,1957,29.82723
"233",11635,1.37566,-0.78802,8.01935,-47,0.02318,0.08363,-0.08148,1957,34.1514
"234",11687,-0.21085,-0.00652,7.48116,-49,0.29466,0.40939,-0.16463,1711,24.0824
"235",11735,1.98415,0.103,7.57893,-40,0.24365,0.30766,0.19704,1711,22.27887
"236",11785,5.05147,0.98492,7.59459,-50,0.31491,0.43027,0.11037,1711,59.45331
"237",11836,3.01237,-2.10246,3.95255,-57,0.28636,0.28455,0.07352,1711,43.22736
"238",11886,-3.44881,-0.54807,13.46844,-33,0.23439,0.04134,-0.12433,1505,28.29947
"239",11935,3.48035,0.25079,8.78577,-54,-0.21825,-0.20995,0.32475,1505,31.12605
"240",11992,-1.82179,-0.08168,14.01691,-46,0.48898,0.51643,-0.17773,1505,32.86905
"241",12034,3.47078,-0.90569,14.56947,-46,0.84343,0.89903,0.10648,1505,24.60898
"242",12084,2.90361,1.10001,11.17551,-51,0.38138,0.34274,-0.19128,1346,34.64788
"243",12136,-1.05139,-2.13153,8.50105,-38,0.15987,0.08617,-0.20547,1346,37.14665
"244",12185,1.27815,-0.45407,6.43854,-44,-0.00356,-0.07106,-0.22063,1346,26.44439
"245",12236,3.18282,1.13873,14.27798,-44,-0.25308,-0.25113,-0.27158,1346,21.58362
"246",12285,1.59177,0.71754,9.76654,-40,-0.15225,-0.14857,-0.07787,1254,15.56303
"247",12335,-2.57181,-0.61917,12.53848,-52,0.09171,0.19688,0.22148,1254,19.08485
"248",12386,2.09299,0.26942,8.60886,-40,-0.31291,-0.30969,0.45409,1254,20.82785
"249",12436,0.45157,1.59491,11.0979,-53,-0.29701,-0.09563,0.42238,1254,22.27887
"250",12485,1.00592,0.81268,13.24069,-33,-0.18422,-0.17784,0.82904,1254,19.08485
"251",12535,2.3652,0.44327,11.95578,-62,0.04001,0.2807,0.45145,1254,22.27887
"252",12585,5.8752,1.44269,9.5927,-36,0.26091,0.3268,0.52425,1254,30.103
"253",12634,2.42053,0.77573,11.15793,-47,0.04486,-0.11237,0.0918,1254,31.59567
"254",12685,3.32722,1.16946,11.97047,-49,-0.36459,-0.48355,0.0072,1236,32.86905
"255",12737,3.29941,-1.81337,11.04071,-53,0.47005,0.35861,-0.10493,1236,30.62958
"256",12792,2.23485,-2.22304,10.65146,-48,0.34534,0.25981,-0.2887,1236,29.54243
"257",12835,2.15691,-1.16174,11.41602,-48,0.12228,-0.03732,-0.38252,1236,24.60898
"258",12885,-1.67506,-2.11328,13.40555,-48,0.13362,-0.03262,-0.37756,1222,27.23456
"259",12935,-2.31511,-2.05925,6.01669,-44,0.06528,-0.08669,-0.29628,1222,33.9794
"260",12998,-0.58685,0.0584,16.51898,-51,-0.47609,-0.56102,-0.19,1222,28.29947
"261",13034,-1.86595,-1.00639,12.93182,-53,-0.38402,-0.50883,-0.14757,1222,24.60898
"262",13085,4.65114,0.02017,11.34003,-44,-0.00102,0.0356,0.05743,1266,24.0824
"263",13135,1.84583,-0.04482,7.68068,-37,-0.04019,-0.18625,0.02425,1266,35.98681
"264",13185,5.1203,1.66612,6.90654,-49,-0.53908,-0.41847,0.09149,1266,34.96376
"265",13236,2.32951,0.46861,8.04141,-37,-0.29189,-0.39917,-0.18529,1266,31.12605
"266",13286,0.87349,-0.55824,9.65465,-42,0.27693,0.11787,-0.2318,1255,22.27887
"267",13336,2.83788,-0.60245,7.77988,-46,-0.15573,-0.1423,-0.12827,1255,20.82785
"268",13386,0.02435,-0.20811,9.84096,-39,-0.30119,-0.32253,-0.14174,1255,26.44439
"269",13435,0.71097,0.48486,9.72108,-41,0.02238,0.11099,-0.10201,1255,22.92256
"270",13486,0.81178,-0.2025,9.87001,-51,0.04945,0.18559,0.01149,1239,15.56303
"271",13534,1.83052,0.31203,11.01736,-34,0.21904,0.41296,0.147,1239,20.82785
"272",13584,0.79395,-0.95734,10.14001,-43,0.33647,0.55849,0.2849,1239,35.84783
"273",13635,2.74568,-0.30563,7.91052,-42,-0.02271,0.19365,0.53098,1239,34.48552
"274",13685,3.9101,1.08781,12.83363,-54,-0.76543,-0.67586,0.6779,1172,30.103
"275",13736,-2.06926,-2.25899,7.41458,-34,-0.47375,-0.78955,0.19753,1172,35.7066
"276",13789,-0.64555,-2.00339,11.20647,-28,-0.7774,-0.71622,0.17549,1172,32.86905
"277",13835,3.71509,-0.45625,8.45108,-40,-0.58035,-0.59386,0.46352,1172,23.52183
"278",13885,0.92181,1.81178,15.45836,-58,-0.3967,-0.5278,0.42528,1037,34.1514
"279",13935,-4.09811,-3.18956,6.37595,-59,-0.43672,-0.76459,0.5567,1037,32.46499
"280",13985,-0.66028,-1.97273,6.72658,-42,0.04498,-0.13754,0.40688,1037,31.12605
"281",14045,5.39943,-1.65149,10.24191,-55,0.12793,-0.06239,0.25659,1037,31.36403
"282",14085,2.25871,-0.93225,13.27205,-50,0.06046,-0.20993,-0.23813,950,30.88136
"283",14135,-0.79372,-2.00395,7.78474,-66,1.04878,0.82678,-0.61612,950,31.12605
"284",14185,3.99118,-2.60712,7.41914,-53,0.67363,0.51091,-0.5293,950,34.32007
