"","time","x","y","z","BRcom$azimuth","BRgyro$x","BRgyro$y","BRgyro$z","BRlig$lx","BRsou$dB.SPL."
"648",32359,6.85124,-0.39949,9.52171,-152,-0.02361,-0.29608,0.95065,1675,30.62958
"649",32409,-1.85001,0.4221,20.37192,138,0.34988,-0.05428,0.36615,1433,30.62958
"650",32458,-1.95859,0.61359,10.47505,-179,0.18016,-0.01157,0.31509,1433,22.27887
"651",32513,3.6234,-1.0567,8.71611,-172,0.15448,-0.11238,0.17841,1433,20.82785
"652",32558,1.71048,-3.49948,4.18964,-152,0.36157,-0.06313,-0.10269,1433,28.94316
"653",32608,0.69516,-2.03055,15.42157,-167,0.48532,-0.07898,-0.53925,1317,32.25568
"654",32658,3.53471,-1.31003,9.08472,-168,0.35681,-0.00169,-0.72499,1317,33.80392
"655",32708,-1.27596,0.88472,12.70525,-171,0.21109,0.15462,-0.71405,1317,29.24796
"656",32759,0.85576,-0.10739,8.95901,-149,0.11009,0.07857,-0.5946,1317,29.54243
"657",32808,-4.50679,0.48248,20.10663,45,-0.17918,0.04408,-0.23819,1387,27.60422
"658",32858,0.00233,-0.99312,13.04274,-154,-0.13364,0.15335,0.18512,1387,27.9588
"659",32908,9.65988,3.95749,9.88416,-148,-0.11287,-0.0253,0.59334,1387,26.84845
"660",32959,-2.26283,-0.27267,8.05452,-171,-0.14801,0.11302,0.27695,1387,21.58362
"661",33010,2.98326,-0.91019,6.78781,-129,-0.05193,-0.07921,0.16429,1365,28.29947
"662",33059,1.86629,-0.9906,12.10512,-146,-0.20938,0.20099,0.00444,1365,24.0824
"663",33107,-5.20059,-1.06999,7.4825,-165,0.1288,-0.00769,-0.51599,1365,20.82785
"664",33158,6.21614,1.41541,1.44482,-152,0.3353,-0.09705,-0.07388,1365,32.46499
"665",33210,2.53329,-1.35744,5.07722,-139,-0.01981,-0.08623,-0.35529,1225,30.62958
"666",33258,2.04787,-1.51735,1.73781,68,0.06645,-0.18369,-0.48119,1225,31.59567
"667",33309,5.59242,0.41974,4.74571,-124,0.00182,-0.02325,-0.53989,1225,26.0206
"668",33359,11.22966,2.18848,7.47585,-32,-0.03976,-0.0871,-0.66545,1225,28.62728
"669",33408,3.34933,0.0596,4.54059,-140,-0.21638,-0.13087,-0.55927,1293,23.52183
"670",33457,2.52155,-0.19962,10.7493,-135,-0.33665,0.05974,-0.15013,1293,19.08485
"671",33509,5.86279,0.63469,2.26913,-26,-0.30556,-0.05643,0.40265,1293,23.52183
"672",33566,3.94136,1.1597,8.97087,-141,-0.43228,-0.03772,0.7496,1293,27.60422
"673",33609,2.78392,3.08514,8.0762,125,-0.31218,-0.06166,0.67111,1371,24.0824
"674",33658,6.67117,0.0652,4.73041,-141,-0.24648,-0.05269,0.73305,1371,36.1236
"675",33710,3.99895,0.46002,6.5899,-158,-0.07326,-0.09955,1.07468,1371,35.41704
"676",33758,7.46361,4.49658,5.29877,71,-0.00171,-0.01181,0.65961,1371,27.23456
"677",33808,6.57677,1.2355,7.70137,-168,-0.03677,-0.13533,0.57373,1193,26.0206
"678",33858,2.28423,-2.35146,9.79936,-162,0.26089,-0.0779,0.1357,1193,26.44439
"679",33909,5.85495,-1.69896,10.21336,-101,0.07317,0.0569,0.11591,1193,29.82723
"680",33958,6.12088,1.74837,8.13293,42,0.13248,0.06282,-0.09251,1193,23.52183
"681",34009,0.97035,-1.24007,11.34248,-169,0.08385,0.03406,-0.15485,1100,20
"682",34058,4.01274,0.04533,7.13252,-170,0.03175,-0.02817,0.00163,1100,26.44439
"683",34109,-2.41721,-0.32242,15.57851,-170,-0.04637,0.06494,0.18903,1100,30.88136
"684",34157,-0.5947,-1.36334,17.99945,46,-0.24051,0.23141,0.23454,1100,30.103
"685",34210,8.9612,1.31659,6.8696,-159,0.04767,-0.10207,0.57642,1037,26.84845
"686",34259,4.42159,1.58214,7.45551,134,0.04842,-0.16199,0.40891,1037,29.82723
"687",34309,-2.37187,0.96712,11.31653,-173,-0.09552,-0.05952,-0.12759,1037,24.60898
"688",34358,2.55518,-3.3681,2.87833,-89,0.31232,-0.22072,0.11452,1037,20.82785
"689",34410,2.42615,-1.29573,4.45934,-175,0.11151,-0.15639,-0.12236,957,22.92256
"690",34458,0.50385,-2.96097,5.34283,-179,0.062,-0.04008,-0.12877,957,59.62731
"691",34509,8.78514,3.08571,2.95966,32,0.25827,-0.08606,-0.08705,957,46.40293
"692",34562,5.87207,-0.90701,5.58638,-90,0.25444,-0.00328,-0.24126,957,26.44439
"693",34607,3.74466,-1.81035,8.72739,-155,0.23735,0.02698,-0.35365,871,21.58362
"694",34658,1.34966,0.21674,10.08791,-166,0.18825,0.02704,-0.40865,871,37.02517
"695",34709,-3.57571,0.6093,18.37238,-172,-0.11896,0.03885,-0.02979,871,35.1175
"696",34761,-2.92714,-0.61647,4.74379,52,-0.106,-0.10115,0.21988,871,35.7066
"697",34810,2.09621,-1.69881,8.12027,-151,0.08255,-0.06386,0.56343,957,33.25516
"698",34858,1.14378,0.97586,11.6489,-177,0.32843,-0.0369,0.60574,957,30.103
"699",34910,1.74547,0.7861,8.75839,160,0.12094,-0.0271,0.17557,957,28.62728
"700",34958,2.13956,0.29419,8.33755,83,0.11986,0.18349,0.03732,957,20
"701",35009,11.74979,2.64313,4.47597,41,0.3661,-0.11443,0.10175,1057,20
"702",35058,6.07932,2.00986,6.86407,-175,0.09178,-0.10417,-0.18857,1057,22.27887
"703",35108,-0.77586,-0.63451,9.37546,156,-0.21619,0.26099,-0.44928,1057,29.24796
"704",35158,3.01735,-0.845,6.29968,-176,-0.05719,-0.22147,-0.13921,1057,25.57507
"705",35208,5.74646,-1.64497,24.06116,-172,-0.42461,0.21078,-0.08171,1172,33.06425
"706",35258,5.20589,-0.50124,11.03157,-122,-0.16241,-0.08797,-0.00621,1172,34.64788
"707",35309,-5.91493,-1.72887,16.9196,-172,-0.15718,-0.17589,-0.07729,1172,35.84783
"708",35358,0.38869,-0.26495,9.71477,-139,-0.47166,0.28018,-0.0531,1172,35.1175
"709",35409,-2.68713,-4.93991,18.74097,-157,-0.36649,0.03755,0.06003,1204,34.1514
"710",35459,2.76251,-0.21045,11.04642,162,-0.48267,0.26736,0.14262,1204,35.41704
"711",35509,0.16077,-2.08763,7.2502,-154,-0.23399,-0.00607,0.1458,1204,30.62958
"712",35564,-1.62703,0.2706,6.31572,-167,-0.18878,-0.02225,0.16182,1204,35.98681
"713",35609,0.59334,-1.18069,11.7955,-171,-0.0464,0.03903,0.51414,1349,33.80392
"714",35658,0.4492,-0.88431,6.81551,-164,0.14479,0.05751,0.55829,1349,37.02517
"715",35708,5.26744,1.35425,5.8616,164,0.29314,-0.1496,0.36049,1349,36.25827
"716",35758,2.4446,-0.49556,4.88542,178,0.3243,-0.03679,0.18747,1349,35.7066
"717",35807,3.75836,-1.17584,8.82359,-173,0.39355,-0.08041,0.26262,1485,36.25827
"718",35858,-2.42467,-1.00775,10.44781,75,0.33287,0.084,0.07536,1485,39.36966
"719",35909,5.68596,1.05554,0.52142,90,0.68657,-0.06923,-0.09309,1485,37.50123
"720",35958,7.21468,-1.24431,5.5491,161,0.56972,-0.03401,-0.24249,1485,35.7066
"721",36008,3.47447,-0.62503,9.03397,-161,0.34625,0.04259,-0.52989,1358,32.86905
"722",36057,0.67757,1.34053,8.93602,-12,0.10414,0.1151,-0.40565,1358,37.50123
"723",36107,1.94324,1.80209,6.2569,141,0.00856,0.0123,-0.30978,1358,36.25827
"724",36158,-2.63101,-1.85976,17.45207,179,-0.17999,0.04425,-0.19827,1358,57.30208
"725",36209,-2.32881,-0.8073,15.97864,-166,-0.1402,-0.04073,-0.04248,1003,58.75036
"726",36258,-0.48613,0.27174,9.81499,-172,-0.22879,-0.08328,-0.02618,1003,35.7066
"727",36309,4.70305,1.84349,10.02438,-166,-0.17131,0.03838,0.09628,1003,23.52183
"728",36358,2.23297,-0.69678,11.26616,-146,-0.20013,0.02042,0.17703,1003,22.92256
"729",36408,1.62195,-1.24942,12.90681,169,-0.12466,-0.03508,0.19791,1056,33.06425
"730",36458,1.04973,-1.61867,9.01425,-151,0.01877,0.03891,0.17851,1056,33.80392
"731",36508,4.13876,0.97441,8.60291,177,0.04387,-0.07248,0.2155,1056,33.9794
"732",36562,2.44781,-1.43977,10.32813,-167,0.09241,0.01038,0.31372,1056,34.48552
"733",36609,3.58557,0.5934,4.24765,122,0.18799,0.00854,0.47983,1232,31.82129
"734",36658,-4.5825,0.38477,19.01944,144,0.21265,0.09735,0.40276,1232,32.66937
"735",36709,1.51796,-2.22842,12.09564,62,0.48239,0.03021,0.25159,1232,37.02517
"736",36759,1.33084,-1.86967,10.39902,-158,0.57936,-0.04005,-0.18655,1232,34.64788
"737",36809,-0.43451,2.30389,9.28806,-17,0.62627,0.09476,-0.58571,1477,32.66937
"738",36859,0.20714,-0.41695,4.31366,-154,0.58969,-0.15953,-0.67064,1477,34.80725
"739",36909,7.45837,-1.50706,2.23828,-165,0.47072,0.08093,-0.91492,1477,32.86905
"740",36959,0.85252,-1.07236,16.50558,-158,0.35806,0.06415,-0.88728,1477,34.1514
"741",37009,8.01001,6.53398,8.04453,60,0.09698,-0.05069,-0.99811,1785,33.80392
"742",37058,-1.15079,-0.07222,13.90814,-96,0.0464,-0.02486,-0.69185,1785,34.1514
"743",37108,-2.07123,-0.86867,15.3855,-150,-0.06958,-0.1187,-0.52974,1785,34.48552
"744",37159,4.55426,-0.9978,4.41234,-29,-0.12477,-0.23624,-0.33772,1785,35.41704
"745",37210,2.15317,0.19391,7.24426,-117,-0.26349,-0.23981,-0.55678,2028,34.80725
"746",37258,3.70067,1.85686,5.33403,-132,-0.33376,-0.24884,-0.49506,2028,31.82129
"747",37310,6.58295,2.28966,1.86165,-131,-0.35254,-0.19743,-0.39598,2028,34.1514
"748",37358,5.09207,1.54018,5.30446,-126,-0.44879,-0.14171,-0.35254,2028,34.1514
"749",37408,-2.49536,2.37939,8.07195,-128,-0.46559,-0.17755,-0.30487,2234,32.0412
"750",37458,5.16956,2.08707,3.58058,-66,-0.41573,-0.12073,-0.00439,2234,34.1514
"751",37507,3.49364,0.73273,8.80174,-128,-0.5305,-0.14632,0.50272,2234,19.08485
"752",37558,2.58205,2.58415,10.97247,-128,-0.46265,-0.00737,0.72804,2234,19.08485
"753",37614,0.70583,-1.14267,9.15579,-134,-0.37764,-0.01006,0.89034,2597,20
"754",37657,4.01039,-0.50761,11.79362,-140,-0.09218,0.03693,0.55818,2597,29.24796
"755",37707,2.33484,-0.9283,10.16736,-126,0.14325,-0.02306,0.09999,2597,32.86905
"756",37758,-0.91405,-1.01996,13.11653,-142,0.15674,0.06854,-0.25377,2597,32.0412
"757",37810,-0.31581,1.17194,12.35252,-65,0.07747,0.01855,-0.21057,2864,27.9588
"758",37859,-4.12871,-1.29099,17.10388,-155,0.06152,-0.13831,-0.32063,2864,24.0824
"759",37909,-1.89381,0.7262,15.34099,69,-0.04521,0.14249,-0.46101,2864,20.82785
"760",37958,-5.34856,1.32321,13.7914,-11,-0.18686,0.07613,-0.20578,2864,21.58362
"761",38008,-6.55545,-0.90472,17.35909,-147,-0.26733,-0.09779,0.19341,3043,25.10545
"762",38058,3.41306,-0.76912,9.03943,-100,-0.17595,0.00647,0.14822,3043,29.54243
"763",38107,-0.93086,-0.25266,10.50244,-70,-0.28105,0.25941,-0.05917,3043,30.88136
"764",38158,-4.23576,-0.4747,13.23903,-124,-0.16789,-0.05478,-0.25783,3043,20
"765",38208,1.1974,0.03723,12.06706,-104,-0.28618,-0.0412,0.00212,3100,28.29947
"766",38258,-3.61513,-1.38084,15.35692,-135,-0.29228,0.08406,0.33327,3100,24.0824
"767",38309,4.00003,-0.97456,8.65778,-3,-0.2822,0.106,0.64919,3100,18.0618
"768",38359,7.00569,-0.98386,6.20737,-50,-0.04347,0.03934,0.47684,3100,24.60898
"769",38409,4.28235,-1.78789,6.70728,-125,0.09589,-0.06682,0.18332,2943,19.08485
"770",38458,0.91347,-1.32535,9.00476,-139,0.19485,-0.03676,-0.06325,2943,20.82785
"771",38509,-0.48412,0.00786,7.26527,-150,0.09395,0.07666,-0.07254,2943,26.0206
"772",38560,-1.35921,-1.23532,13.99194,-152,0.04878,-0.09647,0.09007,2943,32.86905
"773",38613,-4.94334,0.37273,15.79176,-152,0.12791,0.06328,0.07686,3024,26.44439
"774",38657,-2.21056,1.18559,13.91666,-66,0.11613,0.01968,0.16884,3024,31.12605
"775",38708,3.25842,0.52788,6.97913,-144,0.12207,0.01093,-0.07385,3024,34.32007
"776",38759,9.00539,-0.04063,5.74364,-35,0.10091,-0.04675,-0.17982,3024,33.44196
"777",38809,6.91768,-0.13713,5.31194,-150,-0.11037,-0.03998,-0.24602,3211,26.0206
"778",38859,-2.56323,0.83746,12.09544,-156,-0.05893,-0.01939,-0.17245,3211,18.0618
"779",38910,-2.73595,3.55014,18.16339,-16,-0.16762,0.00798,-0.04025,3211,29.24796
"780",38958,1.11998,-0.05501,10.65599,85,-0.3084,0.21909,0.16182,3211,28.29947
"781",39009,2.34174,0.68004,5.33949,12,-0.13718,-0.00172,0.35732,3318,30.62958
"782",39058,10.52293,3.4976,2.22273,-167,-0.06671,-0.24049,0.42001,3318,25.57507
"783",39109,4.78258,-0.99638,6.77243,-164,-0.20239,-0.06624,0.26003,3318,20
"784",39158,3.55545,-0.92813,5.51614,-155,-0.06337,-0.07355,0.23503,3318,24.0824
"785",39209,8.64507,1.75447,1.0807,-145,-0.00467,-0.1331,0.09081,3255,29.24796
"786",39259,3.66994,0.62685,6.01985,-178,2e-05,-0.03278,0.14781,3255,26.44439
"787",39309,4.16431,0.49242,8.76987,-164,0.07343,-0.01044,0.11732,3255,24.60898
"788",39358,-2.98221,-2.18126,13.07349,-156,0.0771,0.03239,0.1933,3255,24.60898
"789",39408,1.66003,0.28622,3.28711,29,0.27611,0.04785,0.16733,3205,19.08485
"790",39458,10.12621,0.82829,2.8551,-12,0.39099,-0.24724,0.17599,3205,27.60422
"791",39509,-0.96336,-2.48494,11.9411,-154,0.23724,0.02266,-0.10397,3205,19.08485
"792",39558,3.68498,0.92163,7.61652,-149,0.23924,0.04456,-0.13333,3205,21.58362
"793",39608,3.77481,-0.72818,8.19841,-154,0.19443,-0.03192,-0.16437,3252,58.84016
"794",39661,-1.34911,0.45566,12.30765,105,0.07675,0.11636,-0.25488,3252,45.43683
"795",39709,4.97087,0.72385,6.68405,-127,0.03857,-0.01765,-0.01149,3252,37.50123
"796",39758,-0.51935,-1.42531,6.49115,152,-0.08363,0.0244,0.06787,3252,31.59567
"797",39808,0.5764,2.763,10.03516,57,-0.10921,0.12643,0.13019,3346,33.80392
"798",39858,-0.76627,-1.00116,11.48412,147,-0.158,0.04181,-0.03116,3346,32.25568
"799",39907,-1.04886,0.31329,10.29872,-155,-0.14391,0.05588,-0.24918,3346,32.66937
"800",39958,-0.65352,-0.83751,11.13335,-152,-0.20337,-0.01569,-0.18654,3346,29.24796
"801",40009,-1.51968,-0.94786,11.8752,-141,-0.31764,-0.01718,0.08195,3186,33.80392
"802",40058,-5.22205,-1.2798,13.38295,80,-0.34882,0.09436,0.32097,3186,32.46499
"803",40108,0.4326,-0.64862,12.95305,-172,-0.31244,-0.04488,0.60402,3186,22.27887
"804",40158,-0.76535,-1.57648,16.70532,-164,-0.18958,-0.05275,0.42346,3186,20
"805",40207,-1.8661,-3.24951,17.47943,-168,-0.02788,0.00525,0.26352,2771,56.28495
"806",40257,-1.681,-4.37839,12.44621,-161,0.02296,-0.04565,0.26996,2771,58.04006
"807",40308,2.92836,0.35265,9.19284,-179,0.05547,0.03287,0.34811,2771,35.56303
"808",40359,3.37915,-1.2309,9.047,171,0.0744,-0.01889,0.3821,2771,29.54243
"809",40409,-0.91632,-2.00351,11.48959,163,0.11801,0.00662,0.34081,2255,26.84845
"810",40458,1.10278,-3.16632,8.24318,-18,0.20631,0.07784,0.26788,2255,27.23456
"811",40510,7.64487,0.74025,0.28528,61,0.42696,-0.19324,0.34196,2255,20.82785
"812",40558,3.67596,0.71526,9.47374,167,0.30174,-0.12517,0.0188,2255,25.10545
"813",40609,1.02464,-1.21605,14.73795,164,0.29323,-0.04221,-0.21533,1933,22.92256
"814",40661,-10.1013,-0.7863,21.33185,175,0.25279,0.09547,-0.29799,1933,19.08485
"815",40708,1.49789,0.69215,12.91902,178,0.08453,0.08917,-0.0627,1933,25.10545
"816",40758,1.93634,0.94621,11.82607,167,-0.00789,0.0231,-0.00954,1933,34.1514
"817",40808,-3.26736,-0.83952,8.63373,136,-0.05659,0.00491,0.10028,1823,36.25827
"818",40857,-2.53868,0.59839,5.27739,-116,-0.00514,0.04102,0.19719,1823,25.10545
"819",40908,5.74736,0.9742,9.23749,171,-0.01051,-0.01662,0.17384,1823,26.44439
"820",40958,8.94997,0.69902,2.79924,100,0.14967,-0.21031,-0.03537,1823,28.62728
"821",41009,2.96088,-1.12735,5.92296,165,0.02994,0.00925,-0.14926,1752,24.60898
"822",41059,-1.51134,-1.53238,9.55653,-175,-0.01965,-0.01514,0.0085,1752,21.58362
"823",41108,1.7744,-0.28946,10.35501,165,-0.00089,-0.01465,0.01709,1752,22.92256
"824",41158,5.07661,-0.69955,6.94183,-178,0.03415,-0.03705,0.10382,1752,20.82785
"825",41207,2.40132,0.02739,10.22867,164,-0.01604,0.0136,0.22746,1914,34.96376
"826",41259,2.93149,0.64775,9.68694,124,0.04633,0.01563,0.25742,1914,34.64788
"827",41309,0.00542,0.65948,8.66386,151,0.01402,0.00058,0.26128,1914,30.103
"828",41358,2.45581,-0.07347,4.96896,42,0.10858,0.04701,0.23912,1914,22.27887
"829",41410,1.51491,0.08954,8.79381,145,0.13354,-0.07114,0.32147,2053,18.0618
"830",41458,4.65175,1.81116,8.42924,119,0.25418,0.01167,0.13618,2053,24.60898
"831",41508,2.25548,1.00482,9.86066,159,0.29311,-0.03889,-0.00981,2053,25.57507
"832",41558,0.61719,0.12798,10.89076,93,0.26186,0.04588,-0.24884,2053,30.88136
"833",41608,0.37123,0.8103,12.91966,164,0.18504,0.04362,-0.23875,2427,26.0206
"834",41657,6.14658,3.40407,9.58023,100,0.12277,-0.07187,-0.05501,2427,16.90196
"835",41710,1.29779,0.26915,11.12926,162,0.07417,0.04803,-0.04807,2427,25.57507
"836",41757,2.91743,-0.35258,2.8867,5,0.11163,0.02237,-0.09747,2427,31.82129
"837",41808,5.06744,0.17953,6.50766,145,0.06404,-0.13678,-0.01691,2908,31.12605
"838",41859,2.98515,0.88121,3.64218,98,0.09499,-0.02359,-0.23097,2908,36.39088
"839",41908,1.79939,0.59937,8.66586,159,-0.01004,-0.03775,-0.25674,2908,31.82129
"840",41958,-7.20189,-0.59296,20.37048,173,-0.02483,-0.01312,-0.36609,2908,28.29947
"841",42008,4.23868,-3.28525,1.63235,-95,-0.33267,-0.27553,0.13234,3128,27.60422
"842",42058,-1.48097,-0.85037,11.72659,152,-0.14296,0.01404,-0.04828,3128,56.81466
"843",42109,-3.25186,-1.28917,18.59016,-176,-0.05174,-0.04161,0.03734,3128,58.14823
"844",42158,-2.44092,-4.18388,11.53902,127,-0.21985,0.15157,0.08148,3128,42.34543
"845",42210,-2.12601,0.50845,5.33467,169,-0.09349,-0.04846,0.16502,3072,27.60422
"846",42259,1.28561,-0.26007,11.60664,166,-0.05623,-0.04456,0.14041,3072,30.103
"847",42308,-0.88029,-0.62117,9.99808,152,-0.06775,-0.08917,0.21008,3072,22.27887
"848",42358,-2.87637,-0.71001,6.47925,88,0.0513,-0.02113,-0.03297,3072,30.62958
"849",42408,2.41179,-0.65887,6.96446,174,0.0667,-0.05196,0.08221,2895,26.0206
"850",42459,2.8271,0.47589,8.65192,106,0.09987,-0.00089,-0.06055,2895,32.66937
"851",42508,0.15071,-0.18544,12.18257,168,0.01401,0.032,-0.02791,2895,26.44439
"852",42559,4.31894,1.34782,4.80823,110,0.02856,0.02867,-0.00569,2895,33.44196
"853",42608,4.85989,0.87746,7.0024,159,-0.08347,-0.12274,0.22601,2935,20.82785
"854",42659,-2.36493,1.34543,6.81822,158,-0.08141,0.0854,0.15248,2935,28.94316
"855",42714,0.37889,1.48753,8.92072,150,-0.05513,-0.06715,0.39296,2935,31.82129
"856",42758,1.04443,0.3855,11.16853,152,0.06052,0.11801,0.30672,2935,26.84845
"857",42808,7.5919,-0.96561,2.73326,37,0.17805,-0.00694,0.33098,2860,37.14665
"858",42859,3.00146,0.93199,7.42998,163,0.15681,0.01808,0.12146,2860,34.1514
"859",42909,4.1442,-1.48099,8.59711,171,0.31921,-0.04269,-0.05235,2860,28.94316
"860",42959,2.21202,-1.3468,2.72264,158,0.41444,0.03085,-0.28122,2860,33.62482
"861",43010,4.79501,0.68874,3.23988,54,0.42776,-0.03661,-0.33127,3010,26.0206
"862",43058,4.43832,-1.16881,6.34007,-138,0.41158,-0.01674,-0.39865,3010,20
"863",43109,0.37608,-0.09476,10.34454,-177,0.44923,-0.0451,-0.4277,3010,22.92256
"864",43158,4.10252,0.63783,9.32739,163,0.42468,-0.08269,-0.35094,3010,20
"865",43209,6.59023,-0.35672,2.20615,-101,0.41342,-0.05084,-0.55493,3271,31.12605
"866",43258,2.04758,0.06642,6.70685,-121,0.41563,-0.01147,-0.61145,3271,26.0206
"867",43310,0.69089,-0.45808,10.61429,-147,0.46025,-0.04137,-0.8989,3271,23.52183
"868",43359,6.09718,-0.77362,5.88731,-29,0.39815,0.06816,-1.21519,3271,20.82785
"869",43409,7.35518,-1.20709,6.55869,-69,0.29024,-0.02817,-1.11839,3968,27.60422
"870",43458,8.46707,2.9238,3.25714,-100,0.01788,-0.2289,-1.11061,3968,24.0824
"871",43508,-0.2186,1.47389,12.62442,-87,-0.10263,-0.16202,-0.74609,3968,21.58362
"872",43558,3.31674,1.10257,7.86594,-100,-0.1781,-0.1963,-0.56013,3968,30.37028
"873",43610,3.48087,1.30746,6.52994,-142,-0.26634,-0.36917,-0.59042,4680,30.88136
"874",43658,-2.12917,0.96523,13.89285,-126,-0.46672,-0.22751,-0.28453,4680,27.60422
"875",43708,-3.09676,3.47882,12.03653,-125,-0.47601,-0.2525,-0.05954,4680,21.58362
"876",43770,-0.45903,-0.19296,10.90082,-130,-0.60701,0.0043,-0.11903,4680,32.46499
"877",43808,0.33385,1.80566,13.41911,-123,-0.45035,-0.11298,-0.24054,4401,25.10545
"878",43858,4.19508,0.35359,5.4008,-97,-0.45386,-0.18854,-0.06166,4401,26.84845
"879",43908,4.27539,0.57576,6.96727,-83,-0.44228,-0.05659,-0.06967,4401,35.1175
"880",43958,2.18088,0.83104,5.80795,-117,-0.40527,-0.09244,-0.12708,4401,34.80725
"881",44008,4.21376,-0.16771,8.87045,-106,-0.40756,-0.12093,-0.02771,3720,25.57507
"882",44059,0.58112,-1.8878,11.01488,-123,-0.36662,-0.00661,0.18365,3720,28.62728
"883",44108,-4.69191,-1.0278,12.51932,-30,-0.36108,0.02808,0.32736,3720,22.92256
"884",44158,1.31155,-0.20064,14.17041,-122,-0.30461,-0.05574,0.39763,3720,29.24796
"885",44209,-2.20128,-1.75323,15.62442,-120,-0.07161,0.10262,0.19873,3172,27.60422
"886",44259,0.42345,-1.29428,9.23082,-129,-0.18147,-0.03148,0.26857,3172,25.10545
"887",44308,0.76111,-0.0121,7.84222,-104,-0.10913,-0.01833,0.1313,3172,22.27887
"888",44358,2.34143,0.12369,12.70757,-132,-0.07504,-0.02623,0.1059,3172,31.12605
"889",44408,2.22617,-1.25262,9.81796,-117,0.01599,0.02591,-0.13213,2775,33.06425
"890",44458,8.37953,0.9371,6.54482,-134,-0.07156,-0.02411,-0.06337,2775,33.25516
"891",44510,1.83978,1.06061,8.58913,-132,-0.14706,-0.01933,0.11934,2775,25.10545
"892",44558,-7.46066,1.28587,20.32028,73,-0.07497,0.07626,-0.0312,2775,30.88136
"893",44609,6.0011,0.39075,-6.3672,0,-0.13666,-0.64165,0.55884,2536,22.27887
"894",44658,0.79408,-1.08369,11.75424,-129,-0.1312,0.01915,0.19246,2536,29.24796
"895",44708,0.79919,-1.1256,11.70805,-133,-0.05443,0.01782,-0.05717,2536,26.84845
"896",44763,1.50468,0.95132,7.15671,-55,0.04236,-0.01193,-0.23792,2536,26.44439
"897",44808,-1.59981,0.83087,12.53989,-128,-0.00388,0.05618,-0.39438,2206,59.20942
"898",44858,3.37234,-0.8768,5.92465,-94,-0.05826,-0.04982,-0.29086,2206,59.43479
"899",44910,5.09232,1.34871,1.57327,7,-0.08112,-0.12218,-0.14792,2206,40.66848
"900",44959,-4.04391,0.09669,14.45116,-133,-0.2429,0.05962,0.00385,2206,31.59567
"901",45008,-0.91966,-1.49883,14.93976,-130,-0.26511,-0.00789,0.03749,1948,27.60422
"902",45058,-1.18774,-1.95227,11.12308,-134,-0.26178,-0.01251,0.1396,1948,27.23456
"903",45109,8.30287,1.41573,6.97063,-118,-0.28609,-0.00229,0.40715,1948,26.0206
"904",45159,1.59209,-1.88557,8.85378,-120,-0.17741,-0.09462,0.3784,1948,22.92256
"905",45208,4.3239,1.49344,5.133,-142,-0.19896,-0.10266,0.57037,1623,16.90196
"906",45260,7.54601,3.11934,7.13177,7,-0.23514,-0.11919,0.61049,1623,32.66937
"907",45308,-2.23074,-1.80507,14.11708,-146,-0.11096,0.02716,0.36693,1623,27.9588
"908",45358,-0.4532,-0.78,14.13658,-168,-0.12242,0.06032,0.48549,1623,33.06425
"909",45409,5.71274,0.12347,5.7319,-141,-0.06592,0.00575,0.48109,1436,35.98681
"910",45458,1.84505,0.43332,13.96144,-165,-0.09937,0.0726,0.42313,1436,26.84845
"911",45509,1.77567,-1.32831,8.17078,-161,-0.09262,-0.05083,0.3775,1436,36.5215
"912",45558,2.33221,0.25986,11.7386,-149,-0.00854,-0.0202,0.17642,1436,30.103
"913",45610,-1.6868,-1.13571,9.34682,-165,-0.03983,0.01338,0.12102,1272,32.86905
"914",45658,0.52061,1.13115,8.67113,167,-0.0377,-0.06467,0.12737,1272,30.88136
"915",45709,2.13727,0.65726,10.4566,175,-0.11575,-0.12976,0.25198,1272,27.60422
"916",45766,-1.25128,1.06921,9.89088,169,-0.18919,-0.07112,0.60373,1272,30.37028
"917",45808,-0.72559,-1.81522,8.84966,-170,-0.18901,-0.04065,0.92285,1172,20
"918",45858,-0.56293,-2.45244,11.62531,160,-0.06747,-0.04066,1.03192,1172,31.36403
"919",45909,2.89174,-0.91173,9.25026,123,0.13358,-0.13884,0.85095,1172,33.9794
"920",45958,11.82892,0.61099,-0.60828,31,0.57549,-0.25871,0.72519,1172,33.9794
"921",46010,-1.68704,-4.23103,10.25368,174,0.4371,0.0016,0.28532,1065,26.44439
"922",46059,0.87567,-2.17325,10.06363,146,0.53647,-0.21065,0.14766,1065,22.27887
"923",46109,4.4169,-2.30226,10.93973,155,0.61673,-0.11086,-0.08376,1065,24.60898
"924",46158,-3.11063,-2.52223,12.34833,147,0.63477,0.09885,-0.34372,1065,26.0206
"925",46207,2.96898,-3.03654,4.93333,57,0.64622,-0.07858,-0.35728,1037,34.32007
"926",46257,2.00803,-1.05513,9.34659,138,0.58232,0.01973,-0.57602,1037,35.41704
"927",46308,4.8429,0.67584,5.95584,163,0.41324,0.02628,-0.42532,1037,35.1175
"928",46358,1.87076,0.27451,11.15077,114,0.3063,0.01065,-0.52397,1037,34.1514
"929",46410,1.64355,1.01012,8.29512,155,0.1786,0.03275,-0.49104,1068,32.86905
"930",46458,-1.08751,0.70593,13.09827,167,0.06929,0.00699,-0.40305,1068,16.90196
"931",46510,5.51085,0.60521,4.37868,172,-0.06445,-0.05676,-0.17264,1068,15.56303
"932",46558,-2.02158,0.2608,13.0213,175,-0.13693,-0.01044,-0.07535,1068,18.0618
