time,x,y,z
10308,-0.08209,0.05963,0.25993
10359,-0.01479,0.01982,0.40521
10409,0.17038,0.09573,0.24739
10458,0.21680,0.11525,0.30733
10508,0.15623,-0.61676,0.22836
10559,0.50633,0.15082,0.01778
10609,0.39960,0.35559,-0.13322
10658,0.27649,0.03465,0.01236
10713,0.31235,0.11162,-0.23244
10759,0.24619,0.26643,-0.31761
10809,0.18031,-0.00607,-0.09004
10858,0.17754,0.07162,0.18440
10909,0.06934,-0.04295,0.27603
10959,0.09023,-0.00475,0.28232
11010,0.18182,-0.02916,0.33618
11060,0.25404,0.11545,0.28180
11109,0.35915,-0.05255,0.09027
11158,0.46390,0.07082,-0.02876
11208,0.54442,0.00259,-0.26344
11262,0.67244,-0.02492,-0.70204
11309,0.62245,0.20634,-0.94104
11358,0.75366,-0.05159,-1.33643
11409,0.69229,-0.11198,-1.35580
11459,0.49306,-0.10374,-1.32875
11509,0.25314,-0.33913,-1.61960
11559,0.28773,-0.40051,-1.37384
11609,0.13539,-0.39426,-1.07146
11660,0.09285,-0.53806,-0.95174
11712,0.08974,-0.38861,-1.32712
11760,-0.04749,-0.46268,-1.37363
11809,-0.16374,-0.45294,-1.24260
11860,-0.39087,-0.51564,-1.17665
11909,-0.64767,-0.44093,-0.93245
11960,-0.90077,-0.61957,-0.12723
12010,-1.04341,-0.31639,0.48578
12060,-1.15228,-0.19846,1.05505
12109,-1.18440,-0.23955,1.02820
12158,-0.90269,0.15546,0.95865
12211,-0.89282,-0.16078,0.88518
12265,-0.65578,0.06665,0.75111
12309,-0.69176,-0.04222,0.82907
12358,-0.64479,-0.06798,0.82930
12410,-0.49434,-0.18185,1.04242
12459,-0.37753,-0.02481,0.79434
12515,-0.18719,-0.10815,0.51787
12562,-0.09927,-0.11882,0.23297
12609,-0.05838,0.00253,0.19731
12660,-0.14348,-0.07307,0.49756
12710,-0.02246,-0.07706,0.60416
12760,0.14940,-0.09854,0.38657
12809,0.24071,-0.01143,0.12842
12859,0.19240,-0.07697,0.22331
12909,0.42703,0.13422,-0.08455
12959,0.23218,-0.11856,0.11920
13009,0.23950,-0.12680,0.23003
13059,0.34274,0.01654,0.15282
13109,0.28464,-0.00064,0.15891
13158,0.28178,0.00426,-0.12773
13209,0.25565,-0.00069,-0.28091
13267,0.15044,0.10014,-0.14792
13308,0.04398,0.00227,-0.18851
13357,-0.06989,0.07005,0.05869
13408,-0.12109,-0.04065,0.23837
13458,-0.13460,-0.07195,0.17961
13509,-0.14284,-0.05222,0.28242
13560,-0.18719,-0.00540,0.34755
13610,-0.17645,-0.01984,0.45572
13659,-0.09593,-0.01942,0.35176
13708,-0.09789,-0.00554,0.36337
13757,-0.08774,-0.03531,0.21890
13807,-0.06491,0.02435,0.31398
13858,-0.01898,-0.11871,0.01997
13908,0.38789,0.96141,0.22318
13958,-0.01465,0.00188,0.44344
14008,0.02165,-0.05060,0.53456
14058,0.11398,-0.03583,0.47308
14108,0.19040,-0.03900,0.53625
14158,0.25906,-0.11781,0.34790
14208,0.28247,-0.05550,0.09035
14258,0.24678,-0.09131,-0.02231
14311,0.16096,-0.14528,-0.06377
14358,0.11324,-0.00844,-0.05234
14409,-0.00743,-0.12675,0.12823
14458,-0.03630,0.12708,0.13269
14508,-0.11699,0.06088,0.25998
14557,-0.20425,-0.01840,0.43730
14612,-0.21523,0.05522,0.36281
14659,-0.23288,0.01677,0.57101
14709,-0.17432,-0.00697,0.54268
14758,-0.15967,-0.04425,0.75502
14809,-0.09891,-0.10609,0.78262
14859,0.02016,-0.03889,0.71468
14909,0.05437,-0.04611,0.66113
14959,0.18573,-0.07930,0.59421
15011,0.34955,-0.11165,0.46019
15058,0.34967,-0.09525,0.55923
15109,0.59923,0.00673,0.42346
15158,0.58246,-0.17659,0.31377
15210,0.58241,0.01845,0.27655
15258,0.15590,-0.82802,0.14154
15316,0.47075,-0.14957,-0.29045
15357,0.58481,-0.00351,-0.37704
15410,0.48026,-0.03981,-0.28984
15458,0.85573,0.67741,-0.63132
15509,0.13135,-0.26315,-0.45341
15558,0.21669,-0.07314,-0.28476
15611,0.16287,-0.12065,-0.32420
15658,0.17786,-0.01457,-0.63139
15712,0.24933,-0.12234,-0.72305
15759,0.13316,-0.06448,-0.51662
15808,-0.14267,0.21504,-0.46986
15860,0.13921,-0.34521,-0.20987
15908,0.10107,-0.16985,-0.15259
15959,-0.01280,-0.04617,-0.11720
16011,0.04359,-0.00722,-0.19957
16059,0.02257,-0.09575,-0.19057
16110,0.01822,-0.03438,0.03705
16158,0.18510,-0.06007,-0.08736
16208,0.08473,0.03926,-0.10843
16258,0.17661,-0.04761,-0.49754
16316,0.12106,0.13808,-0.66454
16359,0.00696,-0.12039,-0.62207
16409,-0.15639,-0.08653,-0.34212
16458,-0.21465,-0.11063,-0.25092
16508,-0.29395,-0.20250,-0.01393
16559,-1.88118,0.48920,-0.28072
16611,-0.26117,-0.11118,0.06163
16659,-0.14888,0.06526,-0.06595
16708,-0.23022,-0.02011,-0.06183
16759,-0.15602,0.10945,-0.00752
16810,-0.10585,-0.07782,-0.22440
16859,-0.13603,0.04236,-0.15425
16910,-0.43004,0.22449,-0.03719
16958,-0.09808,0.31624,-0.08183
17011,-0.12793,0.13223,-0.01666
17058,0.04700,-0.15257,-0.03719
17108,-0.01088,0.00743,-0.00360
17158,-0.02234,0.10358,0.05278
17210,0.02884,-0.06444,0.11639
17259,-0.01665,-0.02554,0.12297
17313,0.09024,-0.07370,-0.16737
17357,0.09904,-0.08115,-0.21686
17409,0.04445,0.00848,-0.34164
17458,-0.04016,-0.03569,-0.15639
17509,-0.12015,-0.03218,-0.03403
17558,-0.11787,-0.00407,-0.03828
17609,-0.10167,-0.00961,0.02650
