time,lx
11860,1178.00000
11909,1178.00000
11960,1178.00000
12010,1016.00000
12060,1016.00000
12109,1016.00000
12158,1016.00000
12211,1059.00000
12266,1059.00000
12309,1059.00000
12358,1059.00000
12410,825.00000
12459,825.00000
12515,825.00000
12562,825.00000
12610,759.00000
12660,759.00000
12711,759.00000
12760,759.00000
12809,722.00000
12859,722.00000
12909,722.00000
12959,722.00000
13009,662.00000
13059,662.00000
13109,662.00000
13158,662.00000
13209,619.00000
13269,619.00000
13308,619.00000
13357,619.00000
13408,617.00000
13458,617.00000
13509,617.00000
13560,617.00000
13610,654.00000
13659,654.00000
13708,654.00000
13757,654.00000
13807,681.00000
13858,681.00000
13908,681.00000
13958,681.00000
14008,691.00000
14058,691.00000
14108,691.00000
14158,691.00000
14208,737.00000
14258,737.00000
14311,737.00000
14358,737.00000
14409,871.00000
14458,871.00000
14508,871.00000
14557,871.00000
14612,1288.00000
14659,1288.00000
14709,1288.00000
14758,1288.00000
14809,1579.00000
14859,1579.00000
14909,1579.00000
14959,1579.00000
15011,1525.00000
15058,1525.00000
15109,1525.00000
15159,1525.00000
15210,1636.00000
15258,1636.00000
15316,1636.00000
15357,1636.00000
15410,2078.00000
15458,2078.00000
15509,2078.00000
15558,2078.00000
15611,2769.00000
15658,2769.00000
15712,2769.00000
15759,2769.00000
15808,3174.00000
15860,3174.00000
15908,3174.00000
15959,3174.00000
16011,3368.00000
16059,3368.00000
16110,3368.00000
16158,3368.00000
16208,3446.00000
16258,3446.00000
16317,3446.00000
16359,3446.00000
16409,3515.00000
16458,3515.00000
16509,3515.00000
16559,3515.00000
16611,3476.00000
16659,3476.00000
16708,3476.00000
16759,3476.00000
16810,3540.00000
16859,3540.00000
16910,3540.00000
16958,3540.00000
17011,3540.00000
17058,3540.00000
17108,3540.00000
17158,3607.00000
17210,3607.00000
17259,3607.00000
17313,3607.00000
17357,3607.00000
17409,3607.00000
17458,3607.00000
17509,3607.00000
17558,3607.00000
17609,3607.00000
17660,3607.00000
17709,3607.00000
17758,3607.00000
17809,3607.00000
17858,3607.00000
17909,3607.00000
17960,3607.00000
18009,3607.00000
18059,3607.00000
