time,x,y,z
8509,0.32974,-1.15509,12.87976
8559,5.67661,-0.22699,7.30182
8609,1.42052,-1.84328,12.63989
8658,2.65543,-0.84283,6.50771
8708,-3.81381,-0.98770,12.44717
8758,1.82927,1.33101,13.64667
8810,-0.82320,-0.37477,9.92267
8858,2.17101,0.69194,6.01474
8910,9.36328,4.52982,7.70454
8958,3.44461,5.57259,13.39380
9009,1.89854,0.91130,8.88181
9058,-1.39304,-1.93449,16.01982
9109,1.36761,-0.87375,6.29871
9160,3.94902,1.72835,2.26949
9208,3.47676,2.95232,5.59634
9263,2.63327,1.47128,11.99428
9308,-1.30257,0.05939,13.03912
9358,2.28162,0.45367,7.83894
9409,-0.26619,0.49680,9.19020
9458,1.97697,-1.63345,8.64322
9509,-1.09947,-2.05240,11.31674
9557,2.54605,-1.87505,5.87900
9608,-1.25801,-2.64044,14.45781
9658,2.90271,-1.60307,2.08636
9709,4.29259,0.33264,4.79907
9758,6.23605,1.07550,3.39296
9810,1.54750,-0.68010,5.35379
9859,4.65234,-1.67975,7.49352
9909,-1.49297,-1.27148,8.42178
9959,-2.16165,3.48335,9.45464
10008,1.82597,1.58600,10.62463
10058,4.14116,0.20815,8.11945
10109,0.66507,-0.37692,11.13329
10158,-1.48026,-0.05176,10.58865
10208,5.09099,-0.28247,10.21198
10261,7.22859,1.12479,4.72212
10308,1.09738,0.64206,8.75638
10359,-0.74591,-2.83023,17.51093
10408,-4.83061,-3.28276,19.06325
10458,1.70372,-0.50473,12.39984
10507,0.86841,-2.24521,-0.90802
10558,0.98654,1.09242,3.24304
10609,-4.25969,-0.49687,11.90115
10658,0.23541,1.42763,10.60159
10711,3.47240,-0.54802,8.50325
10758,-5.21474,-0.50140,15.68877
10808,3.39131,1.11214,5.55753
10858,-0.30475,1.58475,9.34534
10909,4.92149,0.34744,7.79877
10958,-2.37309,0.59343,10.27092
11009,5.97731,0.81210,6.57010
11059,4.70490,0.98318,11.07137
11109,1.83063,0.17255,7.81656
11158,1.82985,-0.82332,14.01662
11208,5.50444,1.73965,8.18373
11262,0.32408,-1.55013,6.62715
11309,2.35933,-4.28906,12.27957
11358,-2.24300,-3.89946,14.34714
11408,5.11041,0.34309,13.69608
11458,1.37434,2.42665,9.09692
11509,-2.87953,2.52635,4.86899
11558,5.77434,5.11803,5.79355
11608,-0.99147,0.76019,10.51999
11659,9.18263,1.64246,2.93835
11711,4.20879,1.76965,5.88672
11759,4.94525,-3.20399,6.86237
11808,5.34082,0.10966,5.91399
11860,-3.83389,-3.58702,18.63550
11908,-0.74841,4.54901,3.10365
11959,-1.37509,1.61623,10.90082
12009,3.38228,1.06647,13.89555
12060,4.28310,5.42384,8.25900
12108,6.42601,5.85342,10.73610
12157,3.90277,4.24095,9.28481
12209,3.30833,0.95801,0.72856
12265,9.51750,6.06380,2.56764
12307,2.01488,2.44768,7.05943
12358,4.05937,2.00961,6.04805
12409,2.80420,0.64792,5.06009
12458,-3.91086,-0.80586,11.33856
12514,-0.47244,-1.81816,14.91684
12561,-0.19603,-0.97650,14.74597
12609,-0.14491,-2.90784,6.14438
12659,0.43866,-0.96207,7.23024
12710,-0.52127,-2.63509,15.11772
12759,-3.55977,-6.35033,11.46796
12809,2.23521,0.19258,11.26311
12858,2.42444,-2.59399,8.02176
12908,-4.27519,-2.02335,9.73454
