time,x,y,z
58097,-7.75868,-3.39406,15.97910
58146,-33.77380,-1.20747,37.94507
58196,-1.31422,4.45143,36.29626
58245,10.83403,1.18913,6.75549
58297,-3.03268,0.95078,5.89687
58347,3.12848,2.28030,-1.55701
58397,47.69461,8.24278,14.64822
58446,3.86694,0.79018,12.47260
58496,3.37303,-1.63802,12.01826
58548,-1.80238,-1.36482,12.12381
58596,0.47046,0.31052,5.26575
58647,-5.13661,5.35437,11.32956
58697,-1.54987,-1.18816,7.96109
58747,2.24379,-2.00020,11.55734
58797,5.49884,1.98122,8.10336
58847,-0.93307,-0.47763,13.20805
58896,3.62204,-0.23372,3.60536
58953,-1.50444,2.57695,12.15770
58996,-1.83130,2.61182,9.94179
59046,0.98105,6.41197,9.80319
59097,10.05986,6.00055,0.21991
59147,3.02838,3.39565,9.13620
59197,0.82472,-0.23888,8.40175
59246,3.49080,-0.87666,11.98486
59297,8.55298,1.45212,6.87198
59346,9.10330,1.65358,6.08917
59397,0.99057,0.15788,13.80331
59446,-4.94917,1.41402,10.93091
59496,-6.74908,0.88715,12.33720
59547,3.34938,2.51526,10.92435
59597,2.91791,1.31961,14.71071
59647,-5.02431,2.61505,11.16949
59696,2.01340,-0.28358,9.96878
59747,-4.93309,1.42722,14.92712
59797,1.12672,-2.35695,8.12770
59848,2.69888,-6.13945,7.56282
59896,3.13535,-0.15814,16.01048
59950,2.06348,-1.83986,9.81398
59996,-3.17113,-0.44902,9.17360
60047,0.42403,-0.73767,12.35724
60097,1.95215,-0.74522,8.18991
60146,-3.47679,1.08990,14.14778
60198,-14.36548,1.41331,22.04982
60247,-7.13245,-2.08800,17.22667
60297,-0.16934,-6.19125,2.61893
60346,0.37918,0.62366,13.49927
60396,-3.73260,-1.17676,14.27344
60446,-7.57164,-2.61885,12.71637
60498,-2.78952,-2.25877,10.37660
60545,0.87875,-1.35976,8.69429
60597,-8.13231,-1.02441,15.54536
60646,1.84521,1.08244,7.59254
60697,0.10730,-0.28603,12.38556
60746,8.65668,1.07050,3.59850
60796,1.05963,-3.05461,11.29147
60846,-1.05591,1.75578,12.16476
60897,-1.38893,-0.38487,9.24631
60951,0.62657,-2.91483,10.18661
60996,-0.83293,-2.25551,11.15184
61045,-2.21396,-1.20689,12.55690
61096,3.31042,-2.37708,12.95445
61147,-1.55161,4.48175,22.41878
61198,-6.87656,-3.47078,19.97487
61246,0.81876,1.01738,8.95078
61297,-1.92062,3.45255,9.00061
61347,-3.08087,-1.21788,13.74800
61396,-3.06210,-1.29483,10.02312
61447,-4.26385,-1.48657,31.24178
61496,2.10571,8.27122,-5.42503
61546,-8.34546,2.32182,15.19962
61597,-8.04883,3.44777,14.81792
61647,8.62109,10.02757,4.60315
61697,-4.62616,-0.30006,24.97873
61746,-3.46431,1.63231,13.80000
61796,4.30498,1.88394,6.67685
61849,-0.47961,1.79568,11.96445
61898,7.16882,2.54073,-3.18428
61951,10.36028,-0.96158,-3.03061
61996,-3.68648,3.39734,16.69800
62046,1.93665,0.53223,10.47810
62096,-5.97607,1.30336,13.17720
62147,-1.22685,1.74236,8.93581
62197,-3.23790,1.49573,14.01561
62248,-5.52010,0.99321,14.69264
62296,-3.32150,-2.25932,6.80673
62347,1.49197,-1.49371,6.74889
62396,8.98051,1.74573,5.69110
62446,3.02888,-0.71111,8.27696
62496,-3.71866,2.59917,12.67320
62546,11.67690,-1.66515,-1.02338
62597,17.63361,-5.73883,-7.31323
62647,24.00766,-6.16660,-9.12148
62697,8.21983,-5.28249,1.20723
62746,3.18985,-2.60321,8.24846
62798,-7.16541,-1.04083,14.58000
62846,-5.44128,-1.61151,17.80045
62896,-14.25360,-0.95045,9.07819
62952,-4.89757,0.40086,10.59070
62996,3.39717,-2.57631,5.99422
63045,9.75381,-2.08437,4.84096
63096,4.09763,-2.42183,9.74785
63146,-2.91124,-1.50212,9.74571
63197,3.65889,1.79391,21.64212
63245,4.39238,0.23930,8.96704
63297,2.07097,-0.94171,15.94786
63346,-0.94795,-2.52351,15.74010
63396,21.00858,2.96404,-18.15974
63446,-6.47665,3.04297,-5.06451
