time,distance
22097,5.00031
22147,5.00031
22197,5.00031
22248,5.00031
22301,5.00031
22346,5.00031
22396,5.00031
22446,5.00031
22497,5.00031
22546,5.00031
22596,5.00031
22646,5.00031
22697,5.00031
22747,5.00031
22797,5.00031
22847,5.00031
22897,5.00031
22947,5.00031
22998,5.00031
23046,5.00031
23098,5.00031
23147,5.00031
23197,5.00031
23246,5.00031
23314,5.00031
23346,5.00031
23397,5.00031
23447,5.00031
23497,5.00031
23548,5.00031
23600,5.00031
23646,5.00031
23698,5.00031
23748,5.00031
23797,5.00031
23847,5.00031
23898,5.00031
23947,5.00031
23997,5.00031
24046,5.00031
24097,5.00031
24148,5.00031
24198,5.00031
24247,5.00031
24300,5.00031
24346,5.00031
24396,5.00031
24446,5.00031
24498,5.00031
24547,5.00031
24597,5.00031
24646,5.00031
24698,5.00031
24748,5.00031
24796,5.00031
24848,5.00031
24898,5.00031
24948,5.00031
24998,5.00031
25047,5.00031
25098,5.00031
25147,5.00031
25197,5.00031
25247,5.00031
25298,5.00031
25351,5.00031
25396,5.00031
25446,5.00031
25499,5.00031
25548,5.00031
25597,5.00031
25647,5.00031
25697,5.00031
25747,5.00031
25798,5.00031
25846,5.00031
25898,5.00031
25948,5.00031
25997,5.00031
26047,5.00031
26097,5.00031
26148,5.00031
26200,5.00031
26247,5.00031
26297,5.00031
26348,5.00031
26396,5.00031
26446,5.00031
26497,5.00031
26549,5.00031
26597,5.00031
26646,5.00031
26697,5.00031
26746,5.00031
26797,5.00031
26847,5.00031
26898,5.00031
26946,5.00031
26996,5.00031
27046,5.00031
27096,5.00031
27146,5.00031
27196,5.00031
27247,5.00031
27296,5.00031
27350,5.00031
27396,5.00031
27446,5.00031
27498,5.00031
27546,5.00031
27597,5.00031
27647,5.00031
27695,5.00031
27746,5.00031
27797,5.00031
27848,5.00031
27897,5.00031
27946,5.00031
27998,5.00031
28048,5.00031
28097,5.00031
28147,5.00031
28199,5.00031
28247,5.00031
28300,5.00031
28367,5.00031
28398,5.00031
28446,5.00031
28496,5.00031
28546,5.00031
28596,5.00031
28646,5.00031
28697,5.00031
28746,5.00031
28800,5.00031
28847,5.00031
28898,5.00031
28946,5.00031
28998,5.00031
29047,5.00031
29097,5.00031
29147,5.00031
29198,5.00031
29247,5.00031
29297,5.00031
29346,5.00031
29404,5.00031
29446,5.00031
29497,5.00031
29546,5.00031
29598,5.00031
29648,5.00031
29697,5.00031
29747,5.00031
29798,5.00031
29848,5.00031
29896,5.00031
29948,5.00031
29997,5.00031
30047,5.00031
30097,5.00031
30147,5.00031
30197,5.00031
30248,5.00031
30296,5.00031
30347,5.00031
30401,5.00031
30447,5.00031
30497,5.00031
30547,5.00031
30597,5.00031
30647,5.00031
30697,5.00031
30748,5.00031
30797,5.00031
30846,5.00031
30897,5.00031
30946,5.00031
30998,5.00031
31047,5.00031
31098,5.00031
31147,5.00031
31198,5.00031
31246,5.00031
31299,5.00031
31348,5.00031
31399,5.00031
31451,5.00031
31496,5.00031
31546,5.00031
31598,5.00031
31647,5.00031
31697,5.00031
31748,5.00031
31796,5.00031
31846,5.00031
31898,5.00031
31947,5.00031
31997,5.00031
32046,5.00031
32099,5.00031
32150,5.00031
32196,5.00031
32248,5.00031
32298,5.00031
32347,5.00031
32396,5.00031
32449,5.00031
32496,5.00031
32546,5.00031
32597,5.00031
32647,5.00031
32697,5.00031
32746,5.00031
32797,5.00031
32847,5.00031
32897,5.00031
32947,5.00031
32997,5.00031
33047,5.00031
33097,5.00031
33149,5.00031
33197,5.00031
33246,5.00031
33298,5.00031
33347,5.00031
33396,5.00031
33446,5.00031
33503,5.00031
33546,5.00031
33597,5.00031
33646,5.00031
33698,5.00031
33747,5.00031
33799,5.00031
33847,5.00031
33897,5.00031
33947,5.00031
33998,5.00031
34048,5.00031
34097,5.00031
34149,5.00031
34197,5.00031
34247,5.00031
34298,5.00031
34347,5.00031
34397,5.00031
34446,5.00031
34496,5.00031
34549,5.00031
34596,5.00031
34646,5.00031
34699,5.00031
34748,5.00031
34797,5.00031
34848,5.00031
34897,5.00031
34946,5.00031
34997,5.00031
35048,5.00031
35098,5.00031
35146,5.00031
35198,5.00031
35248,5.00031
35297,5.00031
35347,5.00031
35397,5.00031
35446,5.00031
35496,5.00031
35551,5.00031
35596,5.00031
35646,5.00031
35696,5.00031
35746,5.00031
35796,5.00031
35847,5.00031
35897,5.00031
35947,5.00031
35997,5.00031
36046,5.00031
36096,5.00031
36146,5.00031
36196,5.00031
36246,5.00031
36296,5.00031
36345,5.00031
36396,5.00031
36446,5.00031
36496,5.00031
36548,5.00031
36599,5.00031
36646,5.00031
36696,5.00031
36747,5.00031
36796,5.00031
36847,5.00031
36896,5.00031
36946,5.00031
36997,5.00031
37046,5.00031
37096,5.00031
37146,5.00031
37199,5.00031
37248,5.00031
37296,5.00031
37346,5.00031
37397,5.00031
37446,5.00031
37499,5.00031
37548,5.00031
37603,5.00031
37647,5.00031
37696,5.00031
37747,5.00031
37796,5.00031
37846,5.00031
37897,5.00031
37946,5.00031
37997,5.00031
38046,5.00031
38096,5.00031
38146,5.00031
38197,5.00031
38247,5.00031
38298,5.00031
38346,5.00031
38396,5.00031
38446,5.00031
38496,5.00031
38546,5.00031
38599,5.00031
38646,5.00031
38696,5.00031
38746,5.00031
38798,5.00031
38846,5.00031
38896,5.00031
38946,5.00031
38998,5.00031
39046,5.00031
39097,5.00031
39147,5.00031
39197,5.00031
39248,5.00031
39298,5.00031
39348,5.00031
39396,5.00031
39446,5.00031
39498,5.00031
39547,5.00031
39610,5.00031
39646,5.00031
39698,5.00031
39747,5.00031
39798,5.00031
39848,5.00031
39898,5.00031
39947,5.00031
39997,5.00031
40047,5.00031
40099,5.00031
40147,5.00031
40198,5.00031
40247,5.00031
40297,5.00031
40347,5.00031
40397,5.00031
40447,5.00031
40497,5.00031
40546,5.00031
40596,5.00031
40648,5.00031
40696,5.00031
40746,5.00031
40797,5.00031
40847,5.00031
40899,5.00031
40947,5.00031
40996,5.00031
41047,5.00031
41097,5.00031
41147,5.00031
41196,5.00031
41247,5.00031
41297,5.00031
41348,5.00031
41397,5.00031
41446,5.00031
41497,5.00031
41546,5.00031
41596,5.00031
41650,5.00031
41697,5.00031
41746,5.00031
41798,5.00031
41847,5.00031
41898,5.00031
41947,5.00031
41997,5.00031
42049,5.00031
42097,5.00031
42146,5.00031
42196,5.00031
42248,5.00031
42297,5.00031
42346,5.00031
42398,5.00031
42446,5.00031
42497,5.00031
42548,5.00031
42598,5.00031
42655,5.00031
42696,5.00031
42746,5.00031
42796,5.00031
42846,5.00031
42897,5.00031
42947,5.00031
42997,5.00031
43047,5.00031
43098,5.00031
43146,5.00031
43197,5.00031
43246,5.00031
43297,5.00031
43347,5.00031
43397,5.00031
43446,5.00031
43497,5.00031
43548,5.00031
43597,5.00031
43647,5.00031
43701,5.00031
43745,5.00031
43796,5.00031
43847,5.00031
43898,5.00031
43947,5.00031
43997,5.00031
44048,5.00031
44098,5.00031
44147,5.00031
44197,5.00031
44246,5.00031
44297,5.00031
44346,5.00031
44397,5.00031
44446,5.00031
44497,5.00031
44547,5.00031
44596,5.00031
44646,5.00031
44702,5.00031
44747,5.00031
44796,5.00031
44847,5.00031
44897,5.00031
44947,5.00031
44997,5.00031
45046,5.00031
45102,5.00031
45147,5.00031
45197,5.00031
45247,5.00031
45299,5.00031
45348,5.00031
45398,5.00031
45447,5.00031
45497,5.00031
45547,5.00031
45599,5.00031
45646,5.00031
45697,5.00031
45755,5.00031
45799,5.00031
45846,5.00031
45896,5.00031
45948,5.00031
45998,5.00031
46047,5.00031
46097,5.00031
46146,5.00031
46198,5.00031
46251,5.00031
46296,5.00031
46347,5.00031
46397,5.00031
46447,5.00031
46498,5.00031
46546,5.00031
46598,5.00031
46647,5.00031
46698,5.00031
46750,5.00031
46796,5.00031
46846,5.00031
46898,5.00031
46948,5.00031
46997,5.00031
47046,5.00031
47097,5.00031
47147,5.00031
47197,5.00031
47248,5.00031
47296,5.00031
47346,5.00031
47397,5.00031
47446,5.00031
47496,5.00031
47546,5.00031
47598,5.00031
47648,5.00031
47698,5.00031
47756,5.00031
47796,5.00031
47847,5.00031
47897,5.00031
47947,5.00031
47997,5.00031
48046,5.00031
48098,5.00031
48146,5.00031
48198,5.00031
48247,5.00031
48297,5.00031
48347,5.00031
48396,5.00031
48446,5.00031
48496,5.00031
48546,5.00031
48596,5.00031
48647,5.00031
48697,5.00031
48752,5.00031
48796,5.00031
48846,5.00031
48897,5.00031
48948,5.00031
48996,5.00031
49046,5.00031
49098,5.00031
49147,5.00031
49196,5.00031
49246,5.00031
49298,5.00031
49347,5.00031
49397,5.00031
49447,5.00031
49498,5.00031
49548,5.00031
49598,5.00031
49646,5.00031
49697,5.00031
49752,5.00031
49796,5.00031
49847,5.00031
49896,5.00031
49947,5.00031
49997,5.00031
50046,5.00031
50097,5.00031
50147,5.00031
50196,5.00031
50248,5.00031
50298,5.00031
50348,5.00031
50401,5.00031
50446,5.00031
50497,5.00031
50546,5.00031
50596,5.00031
50646,5.00031
50696,5.00031
50750,5.00031
50796,5.00031
50846,5.00031
50897,5.00031
50947,5.00031
50998,5.00031
51048,5.00031
51099,5.00031
51147,5.00031
51197,5.00031
51246,5.00031
51297,5.00031
51348,5.00031
51397,5.00031
51447,5.00031
51497,5.00031
51548,5.00031
51597,5.00031
51646,5.00031
51698,5.00031
51756,5.00031
51796,5.00031
51846,5.00031
51897,5.00031
51947,5.00031
51997,5.00031
52048,5.00031
52098,5.00031
52146,5.00031
52198,5.00031
52246,5.00031
52299,5.00031
52347,5.00031
52396,5.00031
52448,5.00031
52497,5.00031
52547,5.00031
52598,5.00031
52647,5.00031
52697,5.00031
52747,5.00031
52809,5.00031
52846,5.00031
52897,5.00031
52946,5.00031
52997,5.00031
53046,5.00031
53099,5.00031
53147,5.00031
53198,5.00031
53249,5.00031
53297,5.00031
53346,5.00031
53397,5.00031
53446,5.00031
53498,5.00031
53547,5.00031
53598,5.00031
53647,5.00031
53698,5.00031
53747,5.00031
53796,5.00031
53852,5.00031
53896,5.00031
53946,5.00031
53997,5.00031
54046,5.00031
54097,5.00031
54146,5.00031
54198,5.00031
54246,5.00031
54298,5.00031
54347,5.00031
54396,5.00031
54448,5.00031
54498,5.00031
54547,5.00031
54598,5.00031
54651,5.00031
54696,5.00031
54746,5.00031
54798,5.00031
54853,5.00031
54896,5.00031
54946,5.00031
54997,5.00031
55047,5.00031
55098,5.00031
55147,5.00031
55196,5.00031
55248,5.00031
55297,5.00031
55346,5.00031
55396,5.00031
55446,5.00031
55497,5.00031
55546,5.00031
55597,5.00031
55646,5.00031
55697,5.00031
55747,5.00031
55797,5.00031
55847,5.00031
55903,5.00031
55946,5.00031
55997,5.00031
56046,5.00031
56097,5.00031
56148,5.00031
56197,5.00031
56248,5.00031
56297,5.00031
56347,5.00031
56399,5.00031
56447,5.00031
56496,5.00031
56548,5.00031
56599,5.00031
56646,5.00031
56698,5.00031
56747,5.00031
56797,5.00031
56848,5.00031
56903,5.00031
56946,5.00031
56996,5.00031
57047,5.00031
57097,5.00031
57146,5.00031
57197,5.00031
57247,5.00031
57297,5.00031
57348,5.00031
57398,5.00031
57447,5.00031
57496,5.00031
57547,5.00031
57598,5.00031
57648,5.00031
57697,5.00031
57746,5.00031
57797,5.00031
57848,5.00031
57902,5.00031
57946,5.00031
57997,5.00031
58046,5.00031
58098,5.00031
58147,5.00031
58196,5.00031
58246,5.00031
58298,5.00031
58348,5.00031
58397,5.00031
58446,5.00031
58497,5.00031
58549,5.00031
58597,5.00031
58648,5.00031
58698,5.00031
58747,5.00031
58797,5.00031
58847,5.00031
58897,5.00031
58953,5.00031
58996,5.00031
59046,5.00031
59098,5.00031
59148,5.00031
59197,5.00031
59247,5.00031
59298,5.00031
59347,5.00031
59398,5.00031
59446,5.00031
59497,5.00031
59547,5.00031
59597,5.00031
59650,5.00031
59696,5.00031
59747,5.00031
59798,5.00031
59849,5.00031
59897,5.00031
59953,5.00031
59996,5.00031
60047,5.00031
60098,5.00031
60147,5.00031
60199,5.00031
60247,5.00031
60298,5.00031
60348,5.00031
60396,5.00031
60446,5.00031
60498,5.00031
60546,5.00031
60599,5.00031
60646,5.00031
60697,5.00031
60747,5.00031
60797,5.00031
60846,5.00031
60898,5.00031
60951,5.00031
60997,5.00031
61046,5.00031
61096,5.00031
61148,5.00031
61199,5.00031
61247,5.00031
61299,5.00031
61348,5.00031
61396,5.00031
61448,5.00031
61497,5.00031
61547,5.00031
61598,5.00031
61647,5.00031
61698,5.00031
61746,5.00031
61797,5.00031
61850,5.00031
61898,5.00031
61951,5.00031
61996,5.00031
62047,5.00031
62096,5.00031
62147,5.00031
62198,5.00031
62248,5.00031
62297,5.00031
62347,5.00031
62398,5.00031
62446,5.00031
62497,5.00031
62546,5.00031
62598,5.00031
62648,5.00031
62698,5.00031
62747,5.00031
62799,5.00031
62847,5.00031
62897,5.00031
62955,5.00031
62997,5.00031
63046,5.00031
63097,5.00031
63147,5.00031
63198,5.00031
63246,5.00031
63298,5.00031
63347,5.00031
63398,5.00031
63446,5.00031
63497,5.00031
63547,5.00031
63597,5.00031
63647,5.00031
63697,5.00031
63747,5.00031
63798,5.00031
63846,5.00031
63898,5.00031
63947,5.00031
64007,5.00031
64047,5.00031
64097,5.00031
64147,5.00031
64198,5.00031
64248,5.00031
64297,5.00031
64346,5.00031
64396,5.00031
64447,5.00031
64498,5.00031
64548,5.00031
64597,5.00031
64649,5.00031
64697,5.00031
64747,5.00031
64797,5.00031
64847,5.00031
64900,5.00031
64947,5.00031
65003,5.00031
65047,5.00031
65098,5.00031
65147,5.00031
65197,5.00031
65247,5.00031
65297,5.00031
65347,5.00031
65406,5.00031
65446,5.00031
65497,5.00031
65546,5.00031
65597,5.00031
65647,5.00031
65697,5.00031
65746,5.00031
65798,5.00031
65846,5.00031
65896,5.00031
65948,5.00031
65997,5.00031
66049,5.00031
66096,5.00031
66146,5.00031
66200,5.00031
66248,5.00031
66297,5.00031
66346,5.00031
66399,5.00031
66446,5.00031
66496,5.00031
66547,5.00031
66596,5.00031
66646,5.00031
66698,5.00031
66746,5.00031
66798,5.00031
66847,5.00031
66897,5.00031
66947,5.00031
66999,5.00031
67049,5.00031
67096,5.00031
67146,5.00031
67198,5.00031
67248,5.00031
67298,5.00031
67348,5.00031
67398,5.00031
67446,5.00031
67497,5.00031
67546,5.00031
67598,5.00031
67647,5.00031
67697,5.00031
67748,5.00031
67797,5.00031
67847,5.00031
67897,5.00031
67947,5.00031
67999,5.00031
68067,5.00031
68096,5.00031
68146,5.00031
68198,5.00031
68246,5.00031
68298,5.00031
68347,5.00031
68397,5.00031
68447,5.00031
68499,5.00031
68546,5.00031
68596,5.00031
68647,5.00031
68697,5.00031
68747,5.00031
68797,5.00031
68846,5.00031
68897,5.00031
68946,5.00031
68998,5.00031
69063,5.00031
69096,5.00031
69146,5.00031
69198,5.00031
69246,5.00031
69298,5.00031
69349,5.00031
69396,5.00031
69446,5.00031
69498,5.00031
69547,5.00031
69597,5.00031
69647,5.00031
69698,5.00031
69746,5.00031
69800,5.00031
69846,5.00031
69898,5.00031
69948,5.00031
69996,5.00031
70046,5.00031
70107,5.00031
70146,5.00031
70198,5.00031
70247,5.00031
70297,5.00031
70347,5.00031
70397,5.00031
70446,5.00031
70496,5.00031
70547,5.00031
70598,5.00031
70648,5.00031
70698,5.00031
70747,5.00031
70798,5.00031
70846,5.00031
70896,5.00031
70948,5.00031
70998,5.00031
71046,5.00031
71112,5.00031
71146,5.00031
71197,5.00031
71246,5.00031
71297,5.00031
71350,5.00031
71396,5.00031
71446,5.00031
71497,5.00031
71548,5.00031
71596,5.00031
71647,5.00031
71698,5.00031
71746,5.00031
71796,5.00031
71847,5.00031
71897,5.00031
71946,5.00031
71997,5.00031
72047,5.00031
72098,5.00031
72150,5.00031
72196,5.00031
72246,5.00031
72297,5.00031
72347,5.00031
72397,5.00031
72446,5.00031
72497,5.00031
72546,5.00031
72596,5.00031
72646,5.00031
72697,5.00031
72746,5.00031
72796,5.00031
72848,5.00031
72897,5.00031
72947,5.00031
72998,5.00031
73047,5.00031
73098,5.00031
73153,5.00031
73197,5.00031
73246,5.00031
73298,5.00031
73347,5.00031
73399,5.00031
73446,5.00031
73498,5.00031
73547,5.00031
73597,5.00031
73648,5.00031
73697,5.00031
73747,5.00031
73796,5.00031
73846,5.00031
73896,5.00031
73947,5.00031
73997,5.00031
74047,5.00031
74097,5.00031
74150,5.00031
74196,5.00031
74246,5.00031
74297,5.00031
74347,5.00031
74398,5.00031
74446,5.00031
74498,5.00031
74546,5.00031
74596,5.00031
74646,5.00031
74697,5.00031
74748,5.00031
74797,5.00031
74846,5.00031
74898,5.00031
74946,5.00031
74996,5.00031
75046,5.00031
75096,5.00031
75150,5.00031
75197,5.00031
75247,5.00031
75298,5.00031
75347,5.00031
75396,5.00031
75446,5.00031
75499,5.00031
75546,5.00031
75597,5.00031
75648,5.00031
75698,5.00031
75748,5.00031
75797,5.00031
75846,5.00031
75897,5.00031
75949,5.00031
75997,5.00031
76046,5.00031
76098,5.00031
76151,5.00031
76197,5.00031
76246,5.00031
76296,5.00031
76347,5.00031
76397,5.00031
76447,5.00031
76498,5.00031
76548,5.00031
76597,5.00031
76648,5.00031
76698,5.00031
76746,5.00031
76797,5.00031
76847,5.00031
76897,5.00031
76946,5.00031
76998,5.00031
77048,5.00031
77097,5.00031
77147,5.00031
77203,5.00031
77246,5.00031
77297,5.00031
77346,5.00031
77396,5.00031
77447,5.00031
77496,5.00031
77549,5.00031
77600,5.00031
77646,5.00031
77697,5.00031
77747,5.00031
77795,5.00031
77846,5.00031
77896,5.00031
77948,5.00031
77996,5.00031
78046,5.00031
78096,5.00031
78146,5.00031
78198,5.00031
78246,5.00031
78296,5.00031
78346,5.00031
78396,5.00031
78446,5.00031
78496,5.00031
78547,5.00031
78597,5.00031
78647,5.00031
78698,5.00031
78747,5.00031
78799,5.00031
78848,5.00031
78898,5.00031
78946,5.00031
78998,5.00031
79047,5.00031
79096,5.00031
79149,5.00031
79207,5.00031
79246,5.00031
79296,5.00031
79347,5.00031
79396,5.00031
79446,5.00031
79496,5.00031
79547,5.00031
79596,5.00031
79646,5.00031
79697,5.00031
79749,5.00031
79796,5.00031
79847,5.00031
79897,5.00031
79947,5.00031
79997,5.00031
80047,5.00031
80098,5.00031
80146,5.00031
80210,5.00031
80246,5.00031
80297,5.00031
80346,5.00031
80396,5.00031
80447,5.00031
80497,5.00031
80547,5.00031
80597,5.00031
80647,5.00031
80697,5.00031
80748,5.00031
80797,5.00031
80847,5.00031
80897,5.00031
80946,5.00031
80998,5.00031
81048,5.00031
81097,5.00031
81149,5.00031
81197,5.00031
81258,5.00031
81297,5.00031
81346,5.00031
81397,5.00031
81445,5.00031
81497,5.00031
81546,5.00031
81597,5.00031
81648,5.00031
81698,5.00031
81747,5.00031
81797,5.00031
81846,5.00031
81897,5.00031
81947,5.00031
81998,5.00031
82047,5.00031
82097,5.00031
82147,5.00031
82197,5.00031
82247,5.00031
82301,5.00031
82346,5.00031
82396,5.00031
82446,5.00031
82496,5.00031
82547,5.00031
82596,5.00031
82647,5.00031
82697,5.00031
82747,5.00031
82798,5.00031
82848,5.00031
82897,5.00031
82946,5.00031
82997,5.00031
83047,5.00031
83096,5.00031
83147,5.00031
83196,5.00031
83248,5.00031
83309,5.00031
83347,5.00031
83396,5.00031
83447,5.00031
83498,5.00031
83547,5.00031
83597,5.00031
83646,5.00031
83698,5.00031
83748,5.00031
83797,5.00031
83847,5.00031
83898,5.00031
83947,5.00031
83998,5.00031
84047,5.00031
84098,5.00031
84149,5.00031
84199,5.00031
84247,5.00031
84308,5.00031
84346,5.00031
84396,5.00031
84447,5.00031
84496,5.00031
84549,5.00031
84598,5.00031
84647,5.00031
84697,5.00031
84747,5.00031
84797,5.00031
84846,5.00031
84897,5.00031
84947,5.00031
84998,5.00031
85046,5.00031
85097,5.00031
85147,5.00031
85197,5.00031
85247,5.00031
85306,5.00031
85347,5.00031
85396,5.00031
85446,5.00031
85497,5.00031
85546,5.00031
85598,5.00031
85647,5.00031
85696,5.00031
85747,5.00031
85798,5.00031
85847,5.00031
85899,5.00031
85946,5.00031
85998,5.00031
86047,5.00031
86096,5.00031
86146,5.00031
86198,5.00031
86246,5.00031
86298,5.00031
86355,5.00031
86395,5.00031
86446,5.00031
86496,5.00031
86546,5.00031
86598,5.00031
86648,5.00031
86697,5.00031
86747,5.00031
86798,5.00031
86847,5.00031
86898,5.00031
86948,5.00031
87002,5.00031
87047,5.00031
87098,5.00031
87147,5.00031
87198,5.00031
87247,5.00031
87297,5.00031
87346,5.00031
87413,5.00031
87446,5.00031
87497,5.00031
87546,5.00031
