time,dB(SPL)
87490,26.02060
87539,30.37028
87590,27.23456
87639,19.08485
87690,24.60898
87739,29.54243
87789,39.18083
87839,35.56303
87890,32.04120
87945,37.38463
87994,34.80725
88039,37.95254
88089,38.16970
88139,37.14665
88190,34.64788
88239,32.25568
88290,36.25827
88339,37.38463
88388,35.84783
88439,36.65018
88490,40.74853
88540,31.36403
88591,57.18277
88639,42.34543
88690,36.77698
88740,33.25516
88790,38.16970
88840,34.32007
88889,36.39088
88943,36.12360
88989,37.72981
89039,60.17200
89089,49.65747
89138,37.50123
89190,36.12360
89239,36.25827
89290,37.95254
89339,36.65018
89390,36.52150
89439,35.26856
89492,35.70660
89538,37.61627
89590,40.90646
89641,27.60422
89689,33.62482
89739,36.52150
89789,25.57507
89839,33.44196
89889,36.39088
89944,31.12605
89989,26.02060
90039,33.44196
90089,32.66937
90138,33.44196
90189,23.52183
90240,40.00000
90290,39.64542
90341,38.38156
90390,38.98780
90439,38.38156
90490,38.06180
90540,38.38156
90589,37.50123
90639,37.95254
90689,40.17200
90739,59.70853
90790,37.50123
90839,39.27576
90889,39.82452
90939,38.88965
90995,40.00000
91045,37.26646
91088,36.65018
91139,37.84189
91189,39.36966
91243,37.72981
91288,37.95254
91339,39.55447
91389,58.35011
91439,59.39763
91489,59.67253
91538,47.74780
91589,41.06157
91639,59.21892
91690,37.02517
91738,36.65018
91789,39.64542
91840,35.70660
91889,38.68997
91941,36.65018
91989,30.37028
92044,25.57507
92089,20.82785
92139,29.82723
92190,39.18083
92240,29.24796
92289,29.54243
92339,27.23456
92390,29.54243
92439,16.90196
92490,22.27887
92539,28.62728
92589,18.06180
92639,16.90196
92690,23.52183
92739,16.90196
92790,16.90196
92840,22.27887
92889,13.97940
92938,16.90196
92990,22.92256
93043,19.08485
93089,25.57507
93139,32.86905
93190,33.25516
93239,20.82785
93289,16.90196
93339,21.58362
93391,16.90196
93439,20.00000
93490,62.20506
93540,49.65747
93590,24.08240
93639,20.82785
93690,18.06180
93739,20.00000
93789,25.10545
93840,20.00000
93890,15.56303
93939,18.06180
93989,26.84845
94046,31.36403
94088,35.11750
94139,27.60422
94190,30.88136
94238,32.46499
94288,31.12605
94338,37.02517
94389,58.36061
94442,60.12076
94489,35.70660
94539,35.84783
94588,37.02517
94638,35.56303
94688,38.06180
94739,33.06425
94790,34.48552
94839,33.25516
94890,34.96376
94940,34.64788
94990,36.65018
95042,34.80725
95089,37.26646
95139,38.79039
95189,35.11750
95239,33.06425
95289,29.54243
95339,30.88136
95389,30.88136
95439,21.58362
95489,35.11750
95539,30.88136
95591,30.88136
95640,18.06180
95690,19.08485
95739,23.52183
95790,16.90196
95840,16.90196
95890,22.92256
95939,26.44439
95991,28.62728
96044,19.08485
96089,15.56303
96139,26.84845
96190,32.66937
96240,25.57507
96289,20.82785
96339,25.57507
96389,16.90196
96438,32.86905
96488,34.32007
96540,32.25568
96590,19.08485
96641,26.44439
96691,18.06180
96739,23.52183
96790,16.90196
96839,15.56303
96890,20.00000
96939,19.08485
96989,22.92256
97045,18.06180
97088,16.90196
97139,31.82129
97191,31.82129
97241,27.95880
97289,24.08240
97339,19.08485
97389,16.90196
97439,16.90196
97490,24.08240
97539,16.90196
97589,34.80725
97639,26.02060
97690,36.65018
97740,32.86905
97790,29.54243
97839,29.82723
97890,26.02060
97939,21.58362
97990,21.58362
98052,16.90196
98089,15.56303
98139,28.94316
98189,28.62728
98239,30.62958
98290,34.15140
98340,19.08485
98390,20.00000
98439,26.84845
98490,33.06425
98538,30.88136
98589,29.82723
98640,22.92256
98690,20.00000
98740,20.00000
98790,16.90196
98839,19.08485
98890,29.24796
98940,28.94316
98989,18.06180
99044,18.06180
99089,28.94316
99138,31.59567
99189,37.84189
99239,34.32007
99290,60.46505
99339,32.66937
99389,32.46499
99439,31.12605
99490,32.04120
99539,31.59567
99594,57.68458
99640,27.95880
99690,26.02060
99740,28.29947
99791,19.08485
99839,26.44439
99890,22.27887
99938,19.08485
99990,16.90196
100039,18.06180
100095,16.90196
100139,13.97940
100189,19.08485
100239,34.15140
100290,35.56303
100339,25.57507
100390,26.84845
100440,15.56303
100489,20.00000
100540,33.97940
100590,34.32007
100639,22.27887
100690,19.08485
100744,16.90196
100789,18.06180
100839,19.08485
100889,22.27887
100938,21.58362
100990,20.00000
101039,28.62728
101096,28.62728
101139,19.08485
101189,31.12605
101239,33.25516
101290,31.36403
101339,30.62958
101391,22.27887
101439,22.27887
101489,58.47524
101539,35.70660
101589,33.44196
101641,20.82785
101689,21.58362
101739,18.06180
101789,34.15140
101839,30.37028
101890,31.36403
101940,28.94316
101989,29.82723
102040,32.04120
102098,24.08240
102138,16.90196
102188,33.44196
102239,34.96376
102290,32.86905
102340,27.23456
102390,20.00000
102439,18.06180
102491,29.54243
102539,31.36403
102589,18.06180
102639,19.08485
102690,20.82785
102740,19.08485
102789,16.90196
102840,20.00000
102890,28.29947
102939,27.60422
102990,20.82785
103039,21.58362
103096,30.10300
103139,19.08485
103190,31.82129
103239,30.37028
103289,24.60898
103339,16.90196
103389,18.06180
103439,16.90196
103490,20.00000
103540,30.37028
103589,20.00000
103640,20.00000
103690,18.06180
103739,19.08485
103791,19.08485
103839,19.08485
103890,27.95880
103939,24.08240
103990,20.00000
104039,20.00000
104098,21.58362
104138,23.52183
104188,36.65018
104239,32.46499
104289,33.80392
104340,30.62958
104391,27.60422
104444,22.92256
104488,16.90196
104539,29.54243
104589,33.25516
104639,27.95880
104690,36.65018
104739,32.25568
104790,28.62728
104840,33.06425
104890,22.92256
104940,18.06180
104990,20.00000
105039,19.08485
105104,18.06180
105139,18.06180
105189,26.02060
105239,32.86905
105289,27.23456
105339,21.58362
105389,19.08485
105440,20.82785
105489,20.00000
105539,28.29947
105589,22.27887
105639,32.66937
105690,25.10545
105740,25.57507
105790,19.08485
105840,16.90196
105889,20.00000
105939,20.00000
105989,22.92256
106040,27.60422
106099,22.92256
106138,16.90196
106188,30.62958
106239,34.64788
106289,33.44196
106339,24.08240
106389,20.00000
106438,15.56303
106488,31.82129
106539,30.10300
106590,28.94316
106640,19.08485
106689,20.00000
106740,29.24796
106790,19.08485
106839,18.06180
106890,16.90196
106939,24.08240
106989,21.58362
107040,20.00000
107097,18.06180
107139,15.56303
107189,29.24796
107239,32.66937
107290,31.12605
107339,24.08240
107389,30.10300
107438,26.02060
107490,56.91436
107541,26.84845
107590,19.08485
107639,20.00000
107690,18.06180
107739,16.90196
107790,16.90196
107840,18.06180
107890,13.97940
107940,15.56303
107990,23.52183
108040,20.82785
108101,15.56303
108139,19.08485
108189,27.95880
108239,32.86905
108289,27.23456
108339,19.08485
108389,20.00000
108439,18.06180
108490,24.60898
108540,27.60422
108591,25.10545
108639,27.23456
108690,25.10545
108739,31.12605
108789,34.48552
108838,32.86905
108888,33.06425
108939,36.77698
108990,33.06425
109040,25.10545
109094,19.08485
109140,16.90196
109190,29.54243
109239,27.60422
109290,29.54243
109339,26.02060
109390,24.08240
109440,18.06180
109489,34.96376
109540,25.57507
109589,24.60898
109640,24.60898
109691,21.58362
109740,21.58362
109790,18.06180
109839,18.06180
109890,21.58362
109941,24.08240
109989,16.90196
110038,16.90196
110099,25.10545
110139,28.62728
110189,26.02060
110239,33.62482
110290,23.52183
110339,22.27887
110390,18.06180
110439,22.92256
110490,20.82785
110540,26.44439
110589,28.62728
110639,18.06180
110690,20.00000
110738,26.02060
110789,23.52183
110839,23.52183
110890,19.08485
110939,18.06180
110989,23.52183
111039,22.92256
111093,28.29947
111139,20.82785
111189,60.85151
111239,60.06921
111290,46.64877
111340,26.02060
111389,26.02060
111439,19.08485
111489,24.60898
111539,34.64788
111590,32.25568
111639,32.04120
111688,28.62728
111739,29.54243
111789,27.95880
111839,29.82723
111891,27.95880
111940,25.10545
111989,22.27887
112040,26.02060
112099,25.57507
112139,31.36403
112190,26.44439
112241,26.44439
112289,19.08485
112339,29.24796
112389,26.44439
112439,20.82785
112489,33.06425
112539,32.46499
112590,22.92256
112640,25.10545
112690,20.00000
112740,21.58362
112789,20.82785
112840,20.00000
112890,18.06180
112939,15.56303
112990,13.97940
113039,18.06180
113101,19.08485
113138,27.60422
113189,28.29947
113239,35.11750
113291,34.80725
113340,34.32007
113398,20.82785
113439,28.62728
113489,31.59567
113540,32.04120
113589,28.29947
113639,22.92256
113689,20.00000
113740,24.08240
113789,22.27887
113839,18.06180
113889,26.84845
113939,18.06180
113989,20.82785
114040,20.82785
114095,16.90196
114139,19.08485
114189,24.08240
114239,29.82723
114289,26.02060
114339,23.52183
114389,24.08240
114439,26.02060
114489,31.36403
114539,30.62958
114589,30.88136
114639,30.37028
114689,31.36403
114739,28.29947
114790,26.84845
114839,28.94316
114889,30.37028
114939,28.29947
114989,25.10545
115039,27.23456
115091,29.82723
115143,19.08485
115188,19.08485
115238,58.89952
115290,47.34712
115340,26.84845
115390,22.27887
115439,22.92256
115490,30.10300
115539,22.92256
115589,29.54243
115638,32.04120
115689,31.82129
115738,27.23456
115789,23.52183
115838,22.27887
115889,26.02060
115939,31.12605
115989,28.62728
116039,31.82129
116090,34.32007
116142,26.02060
116190,24.60898
116239,31.36403
116289,33.06425
116339,27.60422
116390,21.58362
116439,15.56303
116489,27.60422
116539,24.08240
116590,32.25568
116639,28.62728
116689,24.60898
116739,27.95880
116789,21.58362
116839,18.06180
116889,20.82785
116939,27.23456
116990,31.59567
117039,22.92256
117089,33.06425
117142,33.25516
117189,32.46499
117239,29.24796
117289,34.32007
117339,28.94316
117390,33.44196
117440,24.60898
117489,24.08240
117539,34.15140
117590,32.46499
117639,32.04120
117689,29.82723
117739,30.88136
117789,29.24796
117839,27.95880
117889,19.08485
117940,22.27887
117990,19.08485
118039,13.97940
118089,18.06180
118145,16.90196
118189,21.58362
118239,26.44439
118290,32.04120
118340,27.60422
118389,21.58362
118440,24.60898
118489,29.54243
118539,29.54243
118590,33.97940
118638,22.92256
118689,18.06180
118740,16.90196
118792,15.56303
118839,12.04120
118889,20.82785
118939,15.56303
118990,18.06180
119040,22.92256
119089,16.90196
119143,15.56303
119189,20.00000
119240,29.82723
119289,35.11750
119339,29.54243
119389,32.04120
119439,28.62728
119491,61.17611
119540,38.68997
119589,18.06180
119639,19.08485
119689,56.98839
119739,38.48559
119789,31.12605
119839,26.84845
119889,32.66937
119939,35.84783
119990,31.82129
120039,29.24796
120090,18.06180
120142,24.08240
120189,59.33222
120239,38.27628
120292,36.39088
120339,26.84845
120392,20.00000
120439,22.27887
120488,27.95880
120538,33.06425
120589,32.46499
120639,27.23456
120690,23.52183
120739,21.58362
120791,27.60422
120839,22.92256
120889,18.06180
120939,18.06180
120988,30.62958
121039,37.95254
121089,36.65018
121141,57.66187
121189,58.36061
121239,39.18083
121289,58.61898
121339,57.07396
121389,32.66937
121439,33.25516
121490,60.59579
121539,27.60422
121589,21.58362
121639,20.82785
121689,29.54243
121739,30.37028
121790,58.87978
121841,35.84783
121890,20.00000
121940,13.97940
121989,13.97940
122040,9.54243
122090,15.56303
122152,12.04120
122189,15.56303
122240,18.06180
122291,18.06180
122340,15.56303
122392,13.97940
122438,15.56303
122490,15.56303
122540,16.90196
122591,12.04120
122641,13.97940
122690,15.56303
122741,15.56303
122790,15.56303
122840,16.90196
122892,15.56303
122940,13.97940
122990,12.04120
123040,13.97940
123090,15.56303
123159,18.06180
123190,15.56303
123241,18.06180
123291,19.08485
123340,19.08485
123391,15.56303
123440,13.97940
123489,13.97940
123539,26.84845
123589,24.60898
123640,21.58362
123690,20.82785
123740,19.08485
123791,15.56303
123840,18.06180
123891,19.08485
123940,18.06180
123991,26.02060
124041,24.08240
124089,15.56303
124150,15.56303
124190,15.56303
124241,24.60898
124291,24.08240
124341,15.56303
124389,12.04120
124439,20.00000
124490,16.90196
124540,27.95880
124590,25.10545
124640,24.08240
124691,20.82785
124740,18.06180
124790,20.82785
124840,26.84845
124891,21.58362
124940,20.00000
124990,20.00000
125040,19.08485
125091,13.97940
125148,15.56303
125190,20.82785
125239,25.57507
125291,20.82785
125340,15.56303
125389,12.04120
125438,15.56303
125489,16.90196
125539,24.60898
125589,23.52183
125639,16.90196
125690,20.82785
125740,26.44439
125791,26.02060
125839,20.00000
125890,22.27887
125940,19.08485
125990,15.56303
126040,13.97940
126090,13.97940
126139,21.58362
126191,31.82129
126238,21.58362
126288,27.95880
126340,22.92256
126389,26.02060
126439,28.62728
126490,28.29947
126539,30.62958
126590,30.37028
126642,27.23456
126690,27.23456
126740,21.58362
126791,26.84845
126841,22.27887
126891,15.56303
126939,18.06180
126991,16.90196
127040,19.08485
127091,16.90196
127140,15.56303
127203,16.90196
127240,16.90196
127289,16.90196
127341,21.58362
127391,23.52183
127439,13.97940
127489,22.92256
127539,25.10545
127590,27.23456
127643,26.02060
127689,22.92256
127738,15.56303
127790,25.57507
127840,26.84845
127891,18.06180
127940,18.06180
127992,16.90196
128040,16.90196
128092,13.97940
128140,13.97940
128207,12.04120
128239,16.90196
128289,23.52183
128339,22.92256
128389,20.00000
128439,13.97940
128490,22.27887
128540,21.58362
128594,18.06180
128642,16.90196
128690,26.02060
128740,21.58362
128791,16.90196
128842,15.56303
128890,15.56303
128942,19.08485
128991,15.56303
129042,13.97940
129093,13.97940
129140,25.57507
129190,18.06180
129258,15.56303
129289,16.90196
129340,13.97940
129390,13.97940
129439,12.04120
129490,13.97940
129539,59.52700
129589,44.50619
129640,25.57507
129691,25.57507
129740,20.00000
129792,15.56303
129841,9.54243
129892,13.97940
129940,22.27887
129991,16.90196
130040,15.56303
130090,13.97940
130140,13.97940
130191,13.97940
130260,12.04120
130289,9.54243
130340,18.06180
130389,18.06180
130439,19.08485
130491,16.90196
130540,21.58362
130591,16.90196
130640,24.08240
130690,22.27887
130742,20.82785
130789,18.06180
130839,20.00000
130888,60.67651
130939,48.69138
130990,26.02060
131040,26.44439
131090,24.08240
131140,19.08485
131190,13.97940
131255,22.27887
131290,19.08485
131340,16.90196
131390,25.57507
131439,25.57507
131490,19.08485
131540,22.27887
131591,23.52183
131641,26.02060
131690,20.00000
131742,16.90196
131793,15.56303
131840,13.97940
131892,12.04120
131939,9.54243
131990,26.44439
132040,25.57507
132092,20.82785
132141,18.06180
132190,12.04120
132239,12.04120
132304,16.90196
132339,15.56303
132388,24.60898
132443,25.57507
132489,21.58362
132540,27.60422
132591,27.23456
132640,25.57507
132690,21.58362
132740,20.00000
132789,22.27887
132841,24.60898
132890,24.08240
132941,22.27887
132990,18.06180
133040,12.04120
133090,13.97940
133140,15.56303
133191,15.56303
133240,12.04120
133304,15.56303
133339,12.04120
133391,22.27887
133439,25.10545
133490,25.10545
133539,22.27887
133593,26.84845
133640,26.44439
133691,27.95880
133740,22.27887
133792,23.52183
133841,22.27887
133892,19.08485
133940,12.04120
133991,13.97940
134040,13.97940
134091,12.04120
134140,16.90196
134190,12.04120
134240,16.90196
134291,13.97940
134353,12.04120
134389,13.97940
134440,22.27887
134492,24.08240
134539,25.57507
134590,23.52183
134640,26.02060
134691,24.08240
134740,19.08485
134790,13.97940
134841,15.56303
134894,13.97940
134940,15.56303
134992,19.08485
135040,15.56303
135090,22.27887
135140,23.52183
135190,15.56303
135240,16.90196
135291,15.56303
135362,12.04120
135389,9.54243
135440,26.02060
135490,24.08240
135540,29.54243
135590,27.23456
135640,22.92256
135690,16.90196
135741,15.56303
135791,20.00000
135840,26.02060
135893,20.00000
135940,16.90196
135991,24.08240
136040,24.60898
136092,19.08485
136140,23.52183
136189,21.58362
136240,22.92256
136291,20.82785
136354,19.08485
136389,21.58362
136439,26.02060
136490,24.08240
136540,25.10545
136591,26.44439
136641,25.57507
136690,19.08485
136740,21.58362
136791,18.06180
136842,15.56303
136890,13.97940
136940,16.90196
136990,18.06180
137040,15.56303
137092,19.08485
137141,19.08485
137190,13.97940
137240,22.27887
137291,21.58362
137346,13.97940
137390,20.00000
137439,27.95880
137490,21.58362
137540,22.27887
137590,16.90196
137641,22.27887
137690,20.00000
137740,24.60898
137792,20.00000
137841,16.90196
137890,16.90196
137941,12.04120
137990,16.90196
138041,12.04120
138092,15.56303
138141,23.52183
138191,20.82785
138242,16.90196
138290,15.56303
138340,18.06180
138403,20.82785
138439,16.90196
138489,25.10545
138541,25.57507
138590,30.37028
138641,21.58362
138691,15.56303
138740,16.90196
138792,25.10545
138840,22.92256
138890,20.82785
138941,22.27887
138991,20.82785
139042,16.90196
139091,13.97940
139141,12.04120
139190,12.04120
139242,20.82785
139291,13.97940
139342,15.56303
139409,22.27887
139439,15.56303
139490,20.82785
139540,22.92256
139590,26.44439
139643,26.84845
139694,20.82785
139740,16.90196
139791,21.58362
139841,22.92256
139892,22.92256
139941,13.97940
139993,19.08485
140039,20.82785
140091,12.04120
140140,15.56303
140191,15.56303
140239,24.60898
140288,15.56303
140339,22.92256
140389,15.56303
140449,13.97940
140489,13.97940
140539,24.08240
140589,26.02060
140640,21.58362
140689,19.08485
140741,18.06180
140792,15.56303
140840,24.08240
140890,26.02060
140940,20.82785
140993,19.08485
141040,16.90196
141090,21.58362
141140,26.02060
141189,15.56303
141240,13.97940
141291,19.08485
141340,22.27887
141391,15.56303
141444,22.92256
141488,24.08240
141539,28.29947
141590,27.95880
141641,23.52183
141691,25.10545
141740,16.90196
141789,13.97940
141841,23.52183
141892,24.60898
141941,27.60422
141998,20.00000
142041,15.56303
142090,18.06180
142140,13.97940
142191,12.04120
142239,13.97940
142292,19.08485
142339,16.90196
142390,19.08485
142443,24.60898
142489,19.08485
142540,28.94316
142591,26.44439
142640,24.08240
142692,20.00000
142740,19.08485
142790,20.82785
142840,24.60898
142891,25.57507
142941,20.82785
142991,15.56303
143040,16.90196
143091,16.90196
143141,16.90196
143191,16.90196
143240,18.06180
143291,20.00000
143340,15.56303
143390,13.97940
143445,18.06180
143489,20.00000
143540,25.10545
143591,25.10545
143641,22.27887
143691,18.06180
143740,12.04120
143791,16.90196
143840,26.02060
143891,26.84845
143941,19.08485
143991,16.90196
144040,21.58362
144091,26.02060
144142,18.06180
144190,20.00000
144241,20.00000
144290,13.97940
144340,15.56303
144391,15.56303
144444,20.00000
144488,19.08485
144540,16.90196
144589,58.57815
144640,49.24796
144690,30.88136
144740,30.10300
144791,21.58362
144840,19.08485
144892,19.08485
144940,18.06180
144991,19.08485
145040,19.08485
145090,18.06180
145140,20.82785
145192,12.04120
145240,13.97940
145290,12.04120
145341,20.00000
145390,24.60898
145440,13.97940
145493,15.56303
145540,15.56303
145590,26.02060
145641,25.57507
145691,22.27887
145741,16.90196
145789,13.97940
145840,22.27887
145890,22.92256
145941,24.08240
145991,24.08240
146040,25.10545
146091,18.06180
146140,18.06180
146190,13.97940
146240,16.90196
146290,13.97940
146341,9.54243
146392,19.08485
146439,15.56303
146491,16.90196
146552,19.08485
146590,18.06180
146640,22.27887
146691,26.84845
146741,19.08485
146792,12.04120
146842,15.56303
146890,15.56303
146939,24.60898
146990,20.00000
147038,18.06180
147089,16.90196
147139,13.97940
147189,12.04120
147239,13.97940
147289,58.88965
147346,40.08643
147389,26.02060
147440,30.10300
147489,20.00000
147543,40.50612
147589,58.33960
147638,49.96621
147688,50.07581
147739,33.97940
147789,38.06180
147840,36.52150
147891,39.18083
147941,39.64542
147990,40.25674
148040,39.36966
148091,37.38463
148140,38.88965
148190,39.27576
148238,38.79039
148291,41.51094
148340,53.17930
148390,52.62888
148439,53.06425
148489,51.17417
148548,51.95390
148590,49.54243
148639,50.39656
148689,33.06425
148740,46.80888
148791,49.18785
148840,48.53023
148890,47.30976
148941,47.08217
148991,43.91799
149039,43.86249
149090,44.91025
149140,45.24902
149190,44.81098
149240,45.93330
149291,44.60898
149340,46.19260
149391,46.52672
149440,49.00498
149489,45.97706
149539,59.09450
149598,58.25507
149639,51.48063
149689,50.93085
149739,29.54243
149790,25.57507
149840,23.52183
149889,18.06180
149939,21.58362
149991,22.92256
150040,15.56303
150091,16.90196
150142,22.27887
150190,13.97940
150240,13.97940
150289,13.97940
150341,50.78152
150391,51.61850
150439,52.46499
150489,56.80212
150540,60.00868
150591,36.65018
150654,23.52183
150689,16.90196
150740,20.00000
150790,20.82785
150841,16.90196
150895,19.08485
150940,13.97940
150989,15.56303
151038,20.82785
151089,20.82785
151140,25.10545
151191,51.29332
151240,52.06289
151290,52.38187
151340,52.88877
151390,52.96720
151439,20.82785
151491,24.08240
151540,19.08485
151591,16.90196
151640,21.58362
151704,20.82785
151739,23.52183
151791,31.59567
151840,28.29947
151891,16.90196
151940,21.58362
151991,13.97940
152039,12.04120
152092,19.08485
152140,21.58362
152191,49.96621
152241,53.75058
152290,53.69691
152341,53.47884
152389,53.57037
152439,50.85651
152492,50.62958
152541,52.94766
152590,54.99473
152639,53.97940
152704,59.38832
152739,60.35735
152791,28.94316
152841,38.16970
152890,40.42379
152941,39.82452
152996,37.84189
153039,38.48559
153093,39.18083
153139,39.36966
153190,39.36966
153241,38.58838
153291,39.46256
153342,39.08485
153390,38.58838
153439,40.17200
153491,38.48559
153541,41.43764
153589,38.68997
153640,39.46256
153702,39.18083
153739,39.08485
153790,39.55447
153840,40.66848
153890,39.55447
153941,38.68997
153992,40.50612
154040,39.36966
154092,41.13810
154140,40.66848
154190,39.55447
154240,38.48559
154290,38.88965
154341,39.55447
154392,38.98780
154439,39.08485
154491,39.73543
154539,39.18083
154590,39.08485
154640,39.36966
154713,39.27576
154740,39.27576
154791,39.82452
154839,40.90646
154891,19.08485
154939,20.00000
154991,19.08485
155040,18.06180
155091,21.58362
155143,19.08485
155190,12.04120
155240,48.97413
155291,52.40272
155341,38.27628
155392,52.34001
155439,52.76979
155490,52.44428
155540,37.72981
155592,26.44439
155640,26.02060
155690,24.60898
155755,24.08240
155789,19.08485
155841,25.10545
155892,20.82785
155940,13.97940
155991,20.00000
156040,19.08485
156092,19.08485
156141,36.25827
156190,16.90196
156241,38.06180
156290,23.52183
156340,22.92256
156390,18.06180
156442,42.34543
156490,53.85694
156540,41.72720
156593,16.90196
156641,21.58362
156690,29.24796
156769,15.56303
156789,42.54210
156839,40.74853
156893,26.84845
156940,16.90196
156991,12.04120
157041,40.66848
157090,43.16725
157140,20.82785
157191,42.41148
157241,22.27887
157290,50.85651
157340,41.21396
157396,18.06180
157440,43.04577
157489,41.65571
157539,53.58856
157592,25.10545
157640,54.82303
157690,53.53387
157741,54.48552
157802,52.44428
157839,22.92256
157890,53.40492
157940,53.17930
157992,52.66937
158040,51.97581
158090,53.31162
158140,54.33675
158190,51.41086
158240,53.90963
158290,55.73503
158340,54.72793
158391,55.04097
158441,54.77561
158490,52.78973
158540,55.08697
158591,51.19813
158640,54.16842
158691,43.34635
158742,54.55083
158790,52.92807
158866,53.21731
158889,16.90196
158941,26.44439
158992,41.93820
159042,26.44439
159096,16.90196
159140,13.97940
159190,15.56303
159240,20.00000
159291,52.68955
159340,51.52683
159391,38.58838
159439,51.05336
159490,61.03848
159540,58.48559
159590,45.88932
159640,50.90614
159692,27.60422
159740,18.06180
159792,18.06180
159840,20.82785
159894,16.90196
159939,16.90196
159989,41.51094
160039,24.60898
160089,20.00000
160139,18.06180
160189,22.92256
160238,53.34906
160289,54.50189
160339,27.60422
160390,28.29947
160439,24.60898
160490,21.58362
160541,23.52183
160592,19.08485
160641,43.75041
160690,22.92256
160741,16.90196
160789,13.97940
160840,19.08485
160911,15.56303
160939,50.18405
160992,51.50376
161041,51.84354
161091,52.80963
161140,52.96720
161190,49.24796
161240,22.27887
161290,51.93194
161341,42.54210
161390,16.90196
161440,19.08485
161489,15.56303
161541,16.90196
161590,42.67078
161640,22.92256
161690,15.56303
161740,20.00000
161791,20.00000
161840,15.56303
161890,42.79758
161951,52.36096
161990,53.82163
162040,38.98780
162090,26.02060
162141,25.10545
162191,18.06180
162241,42.67078
162291,15.56303
162340,52.14910
162394,55.02558
162439,54.88586
162490,54.51823
162540,45.66602
162590,16.90196
162640,25.10545
162691,18.06180
162740,20.00000
162790,16.90196
162841,42.79758
162891,22.92256
162953,16.90196
162990,15.56303
163040,20.82785
163091,22.27887
163142,20.00000
163190,55.05633
163242,55.51949
163289,23.52183
163340,26.44439
163390,19.08485
163439,13.97940
163490,51.34053
163540,51.90992
163590,54.51823
163640,55.29846
163692,54.63178
163739,55.40231
163791,41.65571
163841,50.23767
163891,52.82948
163940,24.08240
164011,23.52183
164039,16.90196
164093,26.44439
164141,43.86249
164190,22.92256
164240,15.56303
164291,12.04120
164341,39.64542
164390,43.63687
164439,54.66395
164492,52.29794
164541,46.96610
164591,45.34343
164642,24.08240
164691,20.00000
164741,16.90196
164791,42.34543
164841,22.27887
164890,20.00000
164940,16.90196
164990,15.56303
165046,19.08485
165090,51.77663
165140,28.62728
165190,45.48316
165242,16.90196
165293,13.97940
165339,15.56303
165391,15.56303
165439,50.18405
165491,49.74277
165540,24.60898
165592,21.58362
165641,18.06180
165690,13.97940
165740,46.52672
165794,20.82785
165841,41.65571
165890,20.00000
165941,18.06180
165992,24.08240
166057,42.47703
166090,21.58362
166141,20.82785
166190,15.56303
166240,15.56303
166291,16.90196
166340,46.56759
166393,46.48565
166439,53.33036
166490,31.59567
166540,57.08612
166591,60.19751
166640,30.88136
166690,42.54210
166740,25.10545
166790,20.00000
166841,18.06180
166891,18.06180
166940,13.97940
166992,19.08485
167054,54.11727
167089,44.86076
167140,27.95880
167191,20.82785
167240,15.56303
167293,18.06180
167339,53.66094
167391,33.62482
167439,47.12052
167490,19.08485
167541,25.10545
167590,15.56303
167641,42.21179
167691,27.23456
167741,21.58362
167791,19.08485
167840,16.90196
167891,12.04120
167940,18.06180
167994,42.79758
168053,20.00000
168090,16.90196
168140,20.00000
168191,38.79039
168239,53.69691
168290,43.57954
168341,20.00000
168390,20.82785
168440,16.90196
168490,13.97940
168540,24.60898
168591,27.23456
168642,43.10672
168690,15.56303
168740,16.90196
168792,15.56303
168841,45.93330
168892,53.47884
168939,43.97314
168990,22.27887
169060,55.01017
169090,45.48316
169141,47.85394
169192,50.68052
169240,53.94459
169291,53.76840
169340,55.35795
169389,53.99675
169440,54.71198
169490,54.08301
169540,58.91921
169590,54.26981
169640,54.01407
169691,53.87454
169740,54.74385
169791,54.04861
169840,54.21926
169891,55.05633
169940,52.58819
169990,52.64915
170066,28.62728
170089,50.68052
170140,53.17930
170190,24.60898
170240,52.50625
170290,38.06180
170341,21.58362
170390,13.97940
170439,24.08240
170490,27.95880
170540,29.82723
170591,20.82785
170639,25.57507
170692,18.06180
170739,15.56303
170793,13.97940
170840,16.90196
170890,16.90196
170941,18.06180
170990,9.54243
171052,12.04120
171090,15.56303
171140,13.97940
171191,9.54243
171240,12.04120
171293,9.54243
171339,27.60422
171392,50.26435
171439,34.96376
171490,52.31900
171540,35.56303
171590,58.61898
171641,52.27684
171690,50.90614
171739,52.36096
171791,50.93085
171840,51.75422
171892,19.08485
171940,19.08485
171992,16.90196
172040,15.56303
172105,21.58362
172139,12.04120
172189,26.44439
172241,53.02556
172291,33.25516
172340,50.73117
172392,34.80725
172439,52.23447
172490,37.26646
172541,40.00000
172593,39.73543
172640,25.10545
172691,53.75058
172741,53.96201
172792,52.80963
172841,54.85450
172893,54.71198
172940,54.23614
172991,54.21926
173040,53.83930
173102,53.90963
173140,54.03136
173192,54.45268
173241,53.80392
173291,53.89210
173340,53.57037
173391,51.75422
173439,51.59567
173491,26.84845
173541,44.24375
173591,53.21731
173639,26.02060
173691,15.56303
173741,50.47493
173789,27.95880
173840,43.16725
173891,51.07766
173940,28.94316
173994,13.97940
174042,16.90196
174104,52.82948
174140,20.82785
174189,42.92256
174240,54.90150
174290,22.92256
174340,52.19189
174389,51.90992
174439,51.45743
174490,45.05706
174541,51.97581
174591,26.84845
174640,13.97940
174692,13.97940
174740,49.71443
174795,15.56303
174840,42.27887
