time,dB(SPL)
58235,41.21396
58287,40.42379
58336,38.68997
58386,40.17200
58449,40.98436
58486,40.50612
58535,38.48559
58586,41.79810
58635,42.41148
58686,40.82785
58736,40.58768
58788,40.58768
58836,38.79039
58886,39.82452
58936,38.27628
58986,42.00741
59036,30.37028
59086,27.60422
59135,27.95880
59186,43.34635
59238,43.75041
59287,46.84845
59337,47.71213
59386,46.84845
59447,45.15357
59487,42.92256
59536,20.82785
59586,32.86905
59639,32.46499
59687,30.62958
59736,28.62728
59786,30.62958
59836,42.00741
59888,43.28706
59939,44.08240
59987,26.44439
60038,27.95880
60086,24.08240
60141,20.00000
60186,18.06180
60235,18.06180
60286,56.35131
60336,57.86414
60386,62.61953
60435,39.91270
60495,50.55260
60535,27.60422
60586,50.93085
60637,31.12605
60687,28.94316
60738,24.60898
60788,21.58362
60836,18.06180
60887,20.82785
60937,24.08240
60986,26.44439
61037,29.54243
61086,52.80963
61139,51.45743
61186,27.60422
61237,40.66848
61286,51.88785
61336,24.08240
61387,28.29947
61436,15.56303
61490,16.90196
61535,15.56303
61586,29.82723
61637,29.82723
61687,45.29636
61739,53.73273
61786,32.46499
61836,49.39644
61886,54.26981
61937,53.90963
61986,54.72793
62036,54.25299
62086,51.24586
62136,51.19813
62186,48.56270
62236,47.00496
62287,46.88785
62336,53.06425
62387,36.12360
62436,26.02060
62493,19.08485
62536,22.92256
62586,25.57507
62636,31.12605
62687,46.84845
62735,46.80888
62786,47.60422
62837,47.42136
62886,47.42136
62936,47.95880
62986,47.88903
63037,46.02060
63086,43.16725
63137,43.69383
63187,42.47703
63236,43.86249
63288,46.10703
63339,43.80663
63386,43.75041
63440,42.98438
63494,43.75041
63535,42.73441
63586,42.98438
63636,45.00840
63686,41.86843
63736,41.79810
63787,41.79810
63836,40.42379
63887,40.98436
63937,41.43764
63987,41.79810
64037,41.51094
64088,43.91799
64140,43.22736
64186,41.86843
64236,58.36061
64287,52.31900
64336,42.98438
64387,30.10300
64437,44.40216
64486,25.10545
64544,20.00000
64585,27.95880
64635,35.26856
64687,36.39088
64736,28.62728
64787,26.44439
64839,34.32007
64888,37.26646
64936,38.48559
64986,39.27576
65039,37.84189
65086,40.66848
65136,38.06180
65185,58.13747
65236,59.25685
65287,45.84512
65336,36.52150
65387,37.14665
65437,37.14665
65486,34.80725
65543,42.07607
65586,38.98780
65638,38.88965
65686,52.70967
65737,51.17417
65787,52.12763
65837,40.17200
65886,52.36096
65938,51.75422
65987,51.95390
66036,51.05336
66086,49.65747
66136,50.90614
66186,49.48433
66237,59.19990
66287,51.97581
66336,49.60014
66386,51.10189
66436,51.41086
66486,52.84929
66540,53.08353
66586,53.17930
66636,53.31162
66686,53.49722
66736,53.12196
66787,52.04120
66836,52.19189
66887,53.14112
66939,31.59567
66987,34.64788
67036,48.78665
67086,49.09690
67138,53.71483
67186,53.66094
67235,50.95549
67286,44.81098
67336,40.17200
67386,39.91270
67436,46.72919
67487,41.58362
67547,38.38156
67586,39.27576
67636,36.77698
67686,41.13810
67735,41.28916
67786,59.24739
67837,41.36372
67886,37.14665
67937,38.27628
67988,37.95254
68036,36.90196
68087,38.38156
68136,26.84845
68186,40.58768
68240,59.92147
68287,51.41086
68336,27.95880
68388,27.95880
68436,29.54243
68486,20.82785
68536,24.08240
68601,30.37028
68636,44.13652
68686,44.34968
68737,39.91270
68786,46.48565
68838,43.86249
68886,43.40523
68937,38.68997
68987,40.08643
69036,40.82785
69086,38.27628
69137,24.08240
69186,20.82785
69238,24.60898
69286,22.27887
69336,16.90196
69387,44.45433
69440,36.77698
69486,44.24375
69536,40.66848
69588,38.98780
69636,39.36966
69686,40.34067
69736,39.46256
69786,38.48559
69836,39.73543
69886,36.77698
69936,38.58838
69987,39.91270
70036,38.88965
70086,37.38463
70137,39.18083
70186,39.36966
70236,52.42353
70287,54.16842
70337,29.82723
70387,47.30976
70438,31.12605
70486,26.84845
70536,23.52183
70594,23.52183
70636,19.08485
70686,31.59567
70737,51.15014
70786,48.72325
70836,48.97413
70887,35.98681
70936,36.12360
70986,44.02794
71037,36.39088
71086,34.96376
71136,36.52150
71187,37.14665
71236,59.61824
71287,48.19866
71339,38.88965
71386,39.82452
71436,40.25674
71486,38.88965
71538,40.42379
71586,54.33675
71645,54.90150
71686,26.44439
71736,54.48552
71787,47.00496
71836,30.10300
71886,53.06425
71939,52.17052
71986,50.62958
72038,21.58362
72087,23.52183
72136,18.06180
72186,16.90196
72236,32.86905
72287,50.13010
72335,50.73117
72387,51.26962
72436,50.39656
72487,50.85651
72536,51.88785
72586,53.04493
72646,52.78973
72686,53.10277
72736,52.98670
72787,62.27218
72838,55.63511
72887,53.60671
72939,53.27402
72986,52.04120
73036,44.95947
73086,52.84929
73137,47.27224
73186,53.66094
73237,52.08452
73287,58.39202
73337,57.84189
73386,51.64127
73437,46.88785
73485,52.46499
73538,53.27402
73586,51.19813
73646,53.60671
73686,52.17052
73736,46.84845
73786,61.00760
73838,48.29947
73886,38.58838
73938,24.60898
73986,16.90196
74039,19.08485
74087,20.00000
74136,31.82129
74186,40.98436
74237,41.86843
74288,43.28706
74337,44.95947
74387,45.24902
74439,45.71115
74487,46.56759
74536,45.48316
74586,47.19671
74643,48.62728
74685,47.67631
74737,48.94316
74787,47.30976
74839,46.14992
74887,51.82129
74937,49.93859
74987,52.56778
75039,49.48433
75086,51.70921
75136,50.95549
75186,47.00496
75236,48.59505
75286,49.79917
75336,22.27887
75387,27.23456
75439,22.92256
75488,49.91089
75538,32.46499
75586,36.77698
75653,37.14665
75686,36.90196
75736,37.50123
75786,40.98436
75836,38.06180
75886,36.39088
75936,37.50123
75986,39.91270
76038,39.82452
76086,37.84189
76137,36.12360
76187,35.70660
76236,57.86414
76287,59.86872
76339,41.65571
76387,43.57954
76439,33.44196
76486,44.50619
76537,44.13652
76586,43.91799
76643,48.43208
76686,46.80888
76736,44.24375
76786,46.10703
76836,45.34343
76886,44.71057
76938,42.98438
76986,44.08240
77036,45.05706
77087,45.39026
77136,44.71057
77186,46.10703
77238,45.88932
77286,46.56759
77336,47.15870
77386,47.78332
77437,47.15870
77486,46.14992
77536,44.65992
77586,44.08240
77648,45.39026
77686,45.48316
77736,58.27628
77786,58.81033
77836,47.12052
77887,46.10703
77937,21.58362
77987,25.10545
78037,25.10545
78087,19.08485
78135,16.90196
78186,20.00000
78236,30.37028
78286,47.49497
78336,47.08217
78388,46.60828
78438,46.76913
78488,47.53154
78536,46.84845
78586,46.72919
78647,46.80888
78686,46.19260
78736,45.93330
78786,47.08217
78839,46.84845
78886,46.23508
78936,26.44439
78987,23.52183
79037,40.00000
79087,39.27576
79137,30.10300
79185,22.92256
79236,29.82723
79291,20.82785
79336,16.90196
79387,22.92256
79435,32.46499
79487,32.46499
79536,32.86905
79591,24.60898
79708,22.92256
79720,19.08485
79790,58.15897
79836,57.07396
79886,41.36372
79935,33.06425
79987,33.44196
80036,23.52183
80086,20.82785
80140,21.58362
80186,39.64542
80237,37.14665
80286,34.32007
80338,34.32007
80386,30.10300
80437,21.58362
80485,20.82785
80536,23.52183
80586,36.65018
80639,29.54243
80688,38.68997
80737,41.36372
80786,32.25568
80836,25.57507
80886,21.58362
80936,40.17200
80986,46.10703
81036,46.56759
81086,44.19030
81136,35.98681
81185,31.59567
81235,57.94154
81285,51.10189
81335,32.04120
81387,31.82129
81436,33.97940
81486,36.12360
81536,30.10300
81586,30.37028
81636,27.23456
81691,42.27887
81735,42.47703
81786,60.33231
81836,50.65509
81887,40.50612
81936,42.14420
81986,41.28916
82036,40.90646
82085,59.71751
82135,50.60399
82186,59.86872
82236,57.95254
82289,47.12052
82336,41.13810
82387,38.48559
82437,40.00000
82487,34.32007
82537,29.54243
82586,16.90196
82636,23.52183
82689,25.10545
82736,29.54243
82786,33.06425
82837,41.65571
82886,35.84783
82937,31.12605
82986,32.66937
83037,19.08485
83086,23.52183
83135,19.08485
83186,19.08485
83237,20.00000
83286,18.06180
83336,19.08485
83387,26.44439
83438,34.48552
83487,33.80392
83539,22.27887
83586,38.27628
83636,26.02060
