time,x,y,z
9586,-2.03044,-1.61159,13.24782
9638,7.44997,0.95277,8.03606
9686,8.26996,0.71786,6.82655
9736,3.16159,0.21117,7.99431
9786,4.29900,0.12888,6.07907
9847,0.23926,1.30545,10.39882
9886,2.00310,-1.78278,5.63609
9936,4.86723,1.39151,9.16508
9986,2.49161,-1.84413,7.46452
10037,2.61411,1.08269,5.59593
10086,-1.18428,0.40181,10.17038
10139,1.80595,-1.72693,7.92009
10186,3.48911,-2.09294,5.62209
10237,0.98177,-0.38979,3.65100
10287,0.90501,-0.80453,6.90369
10339,2.89268,-1.01353,10.97784
10386,3.23015,1.29230,9.95483
10437,3.42235,-0.23062,10.61873
10488,-0.75912,0.13573,11.54109
10538,2.72221,-1.01839,8.42439
10586,4.70303,-0.83432,7.93185
10637,5.51161,2.09410,8.97487
10687,3.89539,0.64566,9.97227
10736,1.28293,-0.39920,13.50471
10785,2.43622,-1.87302,10.76990
10844,2.10202,0.92349,10.37567
10886,3.63110,1.21298,5.54735
10936,2.41843,1.69829,10.00841
10986,1.95221,0.97418,7.21669
11036,1.64900,-0.37357,11.46289
11086,3.45129,-1.34193,8.68509
11137,0.01181,-0.22612,7.71481
11186,-0.80859,-0.33167,10.48210
11235,0.92145,-2.65433,10.83733
11287,0.15173,0.50026,11.88989
11337,0.64510,-0.28026,13.65408
11386,1.29567,-0.97491,6.14651
11439,0.44728,-0.09546,9.92874
11487,5.70921,-1.99393,5.05440
11536,-1.15251,-2.56941,7.71846
11588,0.18462,-0.77982,15.24367
11637,1.77019,-2.82393,12.18399
11688,5.12329,0.63008,10.52119
11739,-0.46190,0.49362,6.59686
11786,4.71796,2.03720,10.58620
11847,-2.28751,-0.30214,15.91531
11886,1.71306,0.89764,6.18225
11936,0.01134,-0.29720,11.96735
11987,-1.05057,0.80005,19.67094
12036,3.41158,-4.63583,5.40382
12086,1.26915,-0.51138,6.41438
12137,3.88452,-1.54898,11.31111
12186,2.70801,-0.14565,7.08746
12238,-1.12480,-2.38278,6.17874
12287,-2.07689,-0.51987,12.01952
12338,-1.24924,1.39159,15.75316
12386,-1.04468,0.88109,13.28101
12438,-4.73726,1.29851,10.84937
12488,1.19444,1.62648,7.55373
12536,1.88812,1.60667,14.65593
12587,4.55286,1.79428,9.93362
12636,2.10725,-2.36887,6.94424
12687,3.62018,2.76543,8.18918
12736,5.46431,0.95970,4.21918
12787,2.25679,0.91634,7.07022
12845,3.43369,-0.50720,4.86571
12886,2.77083,0.42595,7.08556
12936,4.31302,2.42938,9.40382
12986,1.51129,0.92912,7.63387
13037,-0.24365,-1.06947,7.98985
13087,1.65460,-0.02484,10.52043
13137,4.33771,2.60562,8.48488
13186,1.75424,2.83047,4.54051
13236,3.02759,2.67896,5.01093
13286,0.07008,-1.24474,13.42302
13336,4.63686,1.54936,13.16530
13386,4.75838,-0.02307,12.53828
13436,-1.86787,-2.12781,12.12476
13486,-1.49966,-0.60477,14.19789
13536,3.32901,0.19708,11.30882
13586,2.71431,-0.36801,11.82474
13636,0.94533,1.72171,2.49327
13687,1.17914,3.13701,0.37061
13737,-2.04872,2.70264,5.03070
13786,7.76704,2.45190,1.35741
13837,-0.43625,-0.80334,4.80902
