"","time","x","y","z","BRcom$azimuth","BRgyro$x","BRgyro$y","BRgyro$z","BRlig$lx","BRsou$dB.SPL."
"674",33686,-0.34761,1.19386,13.05556,-81,-0.10976,-0.08415,0.6748,2815,36.65018
"675",33736,1.82242,1.465,6.00761,-52,-0.12952,-0.13832,1.10651,2815,35.41704
"676",33786,1.13678,-0.29402,8.62717,-69,-0.22661,-0.21577,1.17499,2489,34.80725
"677",33836,-0.45343,-0.09993,15.46716,170,-0.27264,-0.15901,1.14488,2489,34.32007
"678",33886,-0.02638,-0.5311,12.74126,-102,-0.20816,-0.23627,1.31361,2489,33.44196
"679",33936,1.49049,-0.66714,10.11859,-39,-0.02347,-0.25421,1.23506,2489,33.9794
"680",33987,-1.67256,0.60196,17.2852,-96,0.05016,-0.22113,1.01193,2135,32.86905
"681",34036,2.76089,-0.30653,13.18658,-69,0.10886,-0.29523,1.02977,2135,34.80725
"682",34086,2.23914,-2.33688,7.84482,-124,0.1595,-0.36357,0.99095,2135,23.52183
"683",34139,-1.01028,-0.15875,11.79214,-121,-0.06311,-0.56151,0.44862,2135,21.58362
"684",34186,0.43828,-1.72868,6.2677,-83,0.56459,-0.08214,0.17758,1838,32.66937
"685",34236,0.74501,-1.32059,10.14513,-100,0.29196,-0.41595,0.37184,1838,33.25516
"686",34286,1.79358,-0.75935,9.47327,-57,0.26064,-0.4025,0.31686,1838,59.08485
"687",34336,3.94618,1.11523,5.68288,-107,0.18399,-0.47798,0.67107,1838,50.95549
"688",34387,0.49315,-1.64281,4.92448,-70,0.19427,-0.09572,0.48116,1796,33.44196
"689",34437,5.44574,2.29652,7.40857,-137,0.05836,-0.1646,0.53465,1796,36.65018
"690",34486,1.63551,0.96602,5.17235,-11,0.14308,-0.23036,0.72601,1796,34.48552
"691",34537,2.51909,2.11844,7.91875,-124,0.14777,-0.21303,0.81779,1796,33.44196
"692",34586,5.0894,0.45026,5.52615,-142,0.04706,-0.19571,0.83452,1751,33.80392
"693",34636,-0.37964,-0.43312,11.65364,-167,0.16071,-0.24202,0.68581,1751,34.32007
"694",34686,2.07375,-2.31725,9.62137,-36,0.45143,-0.1927,0.33731,1751,33.9794
"695",34737,4.74294,-0.6841,8.02687,-19,0.4557,-0.37895,0.22726,1751,32.66937
"696",34786,0.82281,-1.573,6.8192,22,0.33026,-0.23061,0.0705,1610,35.26856
"697",34837,-3.65529,-5.10201,14.36282,-159,0.26521,-0.10257,0.20181,1610,34.80725
"698",34886,1.19685,-0.55824,6.45683,-157,0.38045,-0.0744,0.27345,1610,57.6391
"699",34936,0.16623,-0.96085,7.24391,-111,0.3363,-0.08112,0.33174,1610,35.26856
"700",34985,2.1299,0.37157,8.76176,-170,0.26045,-0.06906,0.29922,1610,34.32007
"701",35036,2.90329,-0.40341,9.56059,-165,0.20741,-0.10008,0.43037,1579,33.9794
"702",35086,3.14641,-0.91051,10.54987,-167,0.18626,-0.10657,0.52357,1579,35.56303
"703",35142,3.64157,0.48358,7.26794,172,0.17857,-0.0938,0.50226,1579,35.26856
"704",35186,-0.09802,-0.28845,14.71466,164,0.16212,-0.04324,0.46219,1579,34.32007
"705",35235,3.07962,0.01924,5.62157,128,0.31546,-0.08389,0.57034,1561,58.38156
"706",35286,3.44794,-1.10698,8.32173,171,0.24745,-0.05655,0.22806,1561,57.84189
"707",35337,3.22942,-0.43639,7.15756,176,0.29395,-0.1021,0.22888,1561,32.86905
"708",35386,-3.04973,-2.40007,13.57138,169,0.28101,-0.02812,0.18095,1561,22.92256
"709",35438,2.09344,0.02954,8.94005,98,0.32002,-0.02222,0.16127,1543,21.58362
"710",35486,4.10002,-0.06088,5.62431,30,0.32063,-0.09557,0.14449,1543,22.92256
"711",35537,-1.80833,-1.73376,7.53523,170,0.29141,-0.00905,-0.08208,1543,27.60422
"712",35586,0.24321,-0.50415,9.91234,177,0.29379,-0.01253,-0.14816,1543,36.39088
"713",35636,1.11668,-2.12708,10.84592,178,0.26118,-0.00398,-0.29887,1577,24.60898
"714",35686,3.5229,0.39648,8.91212,179,0.23283,-0.0183,-0.29805,1577,21.58362
"715",35737,0.76799,0.18742,11.23625,178,0.1774,0.02708,-0.19321,1577,24.60898
"716",35787,0.90297,-1.01443,7.33308,-169,0.08241,-0.00888,-0.05249,1577,20.82785
"717",35836,3.68404,0.22447,6.01378,157,0.04219,0.01816,0.08745,1655,15.56303
"718",35886,3.83701,0.86472,6.97534,116,0.04982,-0.04993,0.23488,1655,29.82723
"719",35936,3.23468,-0.73763,9.20018,7,-0.02133,-0.09727,0.2317,1655,28.94316
"720",35987,0.55634,-0.38731,14.15561,153,0.11736,-0.14574,0.18942,1655,31.82129
"721",36036,-16.64705,-9.48811,35.24643,64,0.00298,-0.08727,-0.33025,1679,27.23456
"722",36087,12.55455,1.90617,-0.49117,9,0,-2.01811,1.50758,1679,33.25516
"723",36143,11.62863,-1.96887,41.84129,162,1.17151,2.69838,-1.36665,1679,60.08643
"724",36186,-1.94281,-0.67329,13.61803,-178,-0.00627,-0.62349,-1.0475,1679,33.25516
"725",36236,10.56419,-7.57036,3.90466,171,0.19609,0.43204,-0.65125,1662,24.0824
"726",36286,10.32809,1.08179,3.23355,-155,0.27353,0.54819,-0.30989,1662,36.39088
"727",36337,12.48003,0.987,7.87166,158,0.03633,0.60648,-0.42104,1662,28.62728
"728",36387,-12.26924,3.18742,6.37091,-170,-0.60193,0.91696,-0.74442,1662,32.46499
"729",36436,1.0867,0.96518,2.99495,-54,-0.18362,0.94702,-0.18819,1688,26.44439
"730",36485,4.26894,-1.62123,4.6541,-92,-0.03433,0.68352,0.88976,1688,25.10545
"731",36535,18.49861,3.26234,3.43407,-158,-0.4541,0.21884,1.18517,1688,34.32007
"732",36585,-19.48961,-0.07222,35.07269,-170,-0.55447,0.24129,0.78793,1688,36.65018
"733",36636,11.4846,1.18924,4.43948,25,-0.65002,-0.30145,1.44849,1487,30.62958
"734",36686,3.45018,-3.74899,8.01761,-144,-0.18684,-0.1011,0.91318,1487,32.86905
"735",36737,-0.90887,-0.44894,6.45973,171,0.20966,-0.59277,0.00699,1487,35.98681
"736",36785,4.83044,-3.57114,3.5636,-22,0.22115,-0.502,-0.53775,1487,35.41704
"737",36836,2.6096,-1.40401,6.31551,-112,0.57104,-0.62872,-1.24977,1332,33.9794
"738",36886,3.46414,1.11472,7.73795,-164,0.52602,-0.42847,-1.36624,1332,34.64788
"739",36935,-8.50188,-8.53716,19.86996,-159,0.25456,0.12418,-1.2966,1332,52.56778
"740",36986,-5.99182,7.13118,17.33716,130,-0.34178,-0.01537,-1.69034,1332,54.9015
"741",37036,-3.13235,-1.05431,12.30977,-145,-0.38217,0.01984,0.03262,1523,54.59949
"742",37086,1.39426,0.99585,8.66104,-86,-0.46263,-0.01718,0.54237,1523,56.95145
"743",37142,2.27155,2.42752,10.05647,-148,-0.43361,-0.05626,1.16154,1523,54.9015
"744",37186,2.82777,2.38904,10.06416,-177,-0.34975,-0.09015,1.26624,1523,54.8545
"745",37236,6.457,-0.29288,15.95721,175,-0.22176,0.0919,0.85593,1481,31.82129
"746",37287,-1.79878,-2.59497,9.52267,-162,-0.06006,0.07895,0.7191,1481,39.82452
"747",37336,0.94186,-1.59839,9.96663,-165,0.05452,0.04259,0.36639,1481,39.9127
"748",37386,2.13718,-1.67967,11.00571,-167,0.24544,-0.052,-0.12379,1481,39.46256
"749",37436,3.79274,-2.65167,10.65773,-156,0.38179,-0.20451,-0.54576,1307,40.74853
"750",37490,4.06845,-1.79181,12.99271,-167,0.41473,-0.00052,-0.91757,1307,59.20942
"751",37536,0.57851,-2.43961,19.16518,65,0.15858,0.04623,-0.97881,1307,49.00498
"752",37585,1.17506,0.63719,8.75063,-152,-0.02267,-0.05016,-0.75906,1307,40
"753",37636,1.95679,-0.25549,5.27415,-134,-0.08536,-0.03139,0.04787,1384,42.47703
"754",37686,-1.13336,1.73509,15.71954,-161,-0.21083,-0.0475,0.60864,1384,39.55447
"755",37740,7.86153,3.1705,16.13231,178,-0.29077,0.1545,0.88599,1384,38.48559
"756",37785,3.87062,0.45932,9.80269,-170,-0.1922,0.06313,0.90843,1384,38.68997
"757",37836,0.36176,-0.35432,11.17709,-180,-0.00723,0.04152,0.79228,1271,38.27628
"758",37886,4.50185,0.03514,11.99599,164,0.14307,0.03796,0.62105,1271,39.64542
"759",37938,8.71643,-1.04256,7.56448,42,0.17706,-0.15132,0.44109,1271,39.9127
"760",37986,5.97668,-2.09224,7.56787,-1,0.48381,-0.056,-0.67932,1271,40.08643
"761",38040,1.13416,-0.43625,9.14531,-165,0.44415,-0.04973,-1.32774,1164,39.9127
"762",38086,4.30829,-0.01698,6.08533,-156,0.4072,-0.09148,-1.59601,1164,41.58362
"763",38136,3.98969,1.50534,8.90176,-86,0.02386,-0.03087,-1.59755,1164,38.88965
"764",38202,6.10983,3.32251,6.25917,-90,-0.12236,-0.12885,-1.0721,1164,39.55447
"765",38235,1.57828,-0.56473,7.52959,-152,-0.34615,-0.14951,-0.52071,1275,41.28916
"766",38285,0.66039,0.47406,11.52904,-143,-0.399,-0.09088,0.21458,1275,39.64542
"767",38335,4.31822,2.62363,-1.7646,118,-0.35492,0.07855,0.29527,1275,40.58768
"768",38385,-0.77914,2.16603,7.21008,-121,-0.53642,0.02287,0.77573,1275,40.90646
"769",38435,2.78674,0.0632,6.59651,-153,-0.26718,0.0983,1.03682,1170,28.94316
"770",38486,3.66776,-1.74065,10.44003,-79,-0.06715,0.10977,0.73161,1170,58.54741
"771",38535,3.83142,-0.50739,4.10481,-152,0.0051,-0.10146,0.52301,1170,51.57278
"772",38586,1.59279,-2.03044,11.53337,-33,0.28552,0.10036,0.10902,1170,57.08612
"773",38636,7.18309,-0.28929,7.6468,-57,0.23767,-0.08514,-0.1387,1129,60.11219
"774",38686,-0.17166,-1.20482,11.31525,-150,0.18591,0.05269,-0.22568,1129,58.27628
"775",38736,-0.86465,1.5856,10.76442,-157,0.19235,0.07149,-0.15089,1129,41.58362
"776",38787,5.67717,0.95093,3.93405,-5,-0.5419,-0.6478,0.21643,1129,39.46256
"777",38836,7.59036,2.14072,0.33618,-157,-0.44144,-0.57509,0.17023,1202,39.82452
"778",38886,-11.88904,18.34494,-13.20047,136,0.48845,0.62045,-0.87711,1202,41.58362
"779",38935,0.70888,0.35323,6.71483,-48,0.01772,-0.03249,-0.35983,1202,41.28916
"780",38986,-1.00861,0.39928,12.97585,-152,0.07848,0.04517,-0.26152,1202,42.60668
"781",39036,7.51039,1.35301,4.83022,-13,0.1209,0.26698,-0.27975,1229,41.58362
"782",39086,2.67172,0.00706,6.15005,-147,-0.49934,-0.60313,0.04095,1229,43.22736
"783",39136,-5.95424,5.21753,9.72284,175,0.43365,0.55611,-0.63556,1229,37.72981
"784",39186,1.4175,0.22549,11.86388,-87,0.12187,0.24344,-0.31099,1229,39.46256
"785",39243,-3.43365,-1.32037,13.96346,-148,0.11937,0.26428,-0.10028,1235,58.11592
"786",39286,0.08693,-1.41351,14.56145,-101,0.31169,0.64703,-0.22974,1235,58.54741
"787",39336,2.8213,0.47208,10.78996,-142,-0.18449,-0.06062,0.17943,1235,54.82303
"788",39391,-1.7509,0.16994,10.11276,-151,-0.12236,0.17171,0.12604,1235,55.76337
"789",39435,6.30649,0.98886,9.27229,-160,-0.43558,-0.22826,0.62323,1145,29.82723
"790",39485,2.71465,1.17081,6.207,142,-0.52927,-0.44649,0.54733,1145,32.0412
"791",39535,-4.31546,-1.33762,13.93777,-161,0.05737,0.21471,0.04945,1145,31.59567
"792",39586,-2.11423,-1.39201,10.41298,-91,0.04922,0.12462,0.11113,1145,34.96376
"793",39635,6.12639,-0.42406,8.91374,-133,-0.01218,-0.03293,0.07278,991,29.82723
"794",39686,3.7578,0.54361,7.68652,-152,0.03224,-0.06595,-0.16582,991,33.06425
"795",39739,2.79646,-0.04391,6.2626,-131,0.0576,0.0551,-0.12895,991,22.92256
"796",39786,0.68312,-0.52119,9.60963,-162,-0.02234,-0.0303,-0.17696,991,22.92256
"797",39836,0.97427,-2.67368,9.13715,-152,-0.04608,-0.00462,-0.12334,895,20.82785
"798",39886,3.50729,0.02063,5.39279,-102,-0.01099,-0.02484,-0.06784,895,33.06425
"799",39938,1.96075,1.29184,11.59038,-163,-0.12637,-0.09474,0.17188,895,33.62482
"800",39986,0.43173,0.79135,15.00209,-149,-0.05606,0.23248,0.55243,895,25.57507
"801",40036,3.99287,1.77747,7.31171,86,-0.44392,-0.35672,0.92067,895,20
"802",40086,-0.07405,-0.76773,14.01704,-168,-0.23351,-0.07037,0.82889,871,19.08485
"803",40135,1.42117,0.20543,10.3083,-173,0.12961,0.30875,0.6329,871,24.0824
"804",40186,4.76523,-0.35939,9.1192,-172,0.07721,-0.06061,0.36714,871,51.12605
"805",40236,-2.01277,-1.01901,15.00557,-179,0.1792,0.03818,0.01146,871,40.172
"806",40304,0.0634,-1.08861,16.02179,-73,0.39284,0.39711,-0.27155,851,39.27576
"807",40336,1.77708,-1.09494,9.30188,176,0.21086,-0.00371,-0.2083,851,40.50612
"808",40386,-3.49103,-0.55321,5.10013,-179,0.21985,0.06978,-0.36481,851,38.9878
"809",40436,1.93903,2.29216,9.10437,-174,0.04942,-0.12195,-0.36411,851,45.71115
"810",40486,2.23692,-0.00781,14.93996,-164,0.06258,0.04886,-0.13663,950,49.27786
"811",40536,-1.08237,-0.93124,7.77737,173,-0.02664,-0.01273,-0.04654,950,51.70921
"812",40585,-1.46448,2e-05,15.47197,-161,0.13574,0.43004,0.02441,950,51.19813
"813",40635,4.59427,0.53534,8.4913,180,-0.07394,-0.12071,0.39961,950,50.95549
"814",40686,-0.51852,-0.64714,13.33296,-175,-0.08545,0.13454,0.32529,1043,51.99766
"815",40735,2.81126,0.50961,10.08737,170,0.02483,0.02208,0.2399,1043,51.00457
"816",40787,3.48843,0.96526,11.0687,-180,0.09071,0.11298,0.09541,1043,51.43418
"817",40836,2.7045,0.05531,9.41992,-175,0.07727,-0.13022,-0.02049,1043,48.266
"818",40886,-0.81239,-1.08673,8.3008,-155,0.24231,0.12228,-0.36916,1130,51.68662
"819",40936,3.1788,-0.04909,10.18678,-143,0.18204,0.03748,-0.17859,1130,47.7478
"820",40987,2.22404,0.89809,8.75778,159,0.07166,0.08127,-0.07344,1130,53.73273
"821",41037,-0.02911,0.00674,9.68039,-175,0.04579,-0.00502,0.00346,1130,51.75422
"822",41086,-1.1048,0.41862,11.84085,-177,0.04811,0.10457,0.10629,1349,37.26646
"823",41136,-0.70589,2.60844,12.50916,164,0.04633,0.1808,0.04727,1349,59.527
"824",41186,0.94022,0.32944,9.95168,-175,0.01605,0.01984,0.17819,1349,54.8702
"825",41236,0.72737,-0.27344,10.65135,-179,-0.02794,-0.08958,0.19044,1349,59.56361
"826",41289,3.48897,1.92645,9.31042,143,0.0248,0.00067,0.11375,1422,51.00457
"827",41336,0.87608,-0.37502,10.02661,176,0.08395,-0.07704,0.05684,1422,45.24902
"828",41387,2.6804,1.95226,8.29755,142,0.12083,-0.01147,-0.07216,1422,42.79758
"829",41436,2.32001,-1.10435,7.7365,-170,0.10081,-0.04237,-0.05888,1422,44.34968
"830",41486,1.13835,0.80528,10.84726,180,0.01251,0.0704,0.02892,1302,45.71115
"831",41536,0.92914,0.94273,9.75577,172,-0.04317,0.07516,0.10515,1302,27.23456
"832",41586,4.41417,1.94386,9.19481,162,0.01041,0.02744,0.17847,1302,26.0206
"833",41637,-0.62042,-3.23015,6.66112,-160,0.09554,0.07901,0.0096,1302,16.90196
"834",41687,1.65929,-0.67613,9.40094,167,0.12573,-0.04948,-0.12053,1114,19.08485
"835",41736,3.36203,0.35956,8.28096,-147,0.19598,0.05519,-0.20151,1114,20
"836",41786,5.87904,1.42305,6.47287,37,0.06503,-0.07573,-0.2341,1114,19.08485
"837",41835,-1.45323,-1.00154,8.22742,137,0.132,-0.07693,-0.32854,1114,24.0824
"838",41886,3.2973,0.25214,3.4832,-165,0.03404,-0.10869,-0.21959,1013,39.18083
"839",41936,6.27293,-1.50742,9.29468,-174,0.02399,-0.15591,-0.25185,1013,40
"840",41986,-4.7934,-0.93793,6.69797,-41,0.08517,-0.04854,-0.57304,1013,40.66848
"841",42035,1.18254,-0.09691,10.29411,-156,0.04166,0.07599,-0.29601,1013,38.48559
"842",42086,2.26859,-0.70944,11.86176,-131,-0.01997,-0.05113,-0.39246,1058,38.48559
"843",42136,1.56804,0.51665,14.77907,-160,-0.05096,0.0032,-0.28398,1058,40.08643
"844",42186,-1.69696,0.26154,10.97897,-166,-0.11737,-0.05527,-0.14503,1058,38.9878
"845",42236,-5.38239,0.73845,9.33885,-140,-0.08908,0.12404,-0.0399,1058,41.06157
"846",42291,-0.22397,0.79594,9.77704,-168,-0.14153,-0.0303,0.20979,1220,41.7272
"847",42336,-1.68433,0.16281,11.13162,-131,0.01801,0.12828,0.0634,1220,40.08643
"848",42386,-6.41322,0.62268,20.63564,-158,0.0862,0.56714,0.03326,1220,43.40523
"849",42436,0.12219,-3.34703,11.87756,-4,0.0748,0.00246,-0.05675,1220,43.52183
"850",42486,3.67068,-2.20969,2.20911,-3,-0.08334,-0.22145,0.12442,1402,44.60898
"851",42536,4.19046,0.67088,7.58606,-160,-0.05742,-0.09966,0.02043,1402,45.62067
"852",42586,-1.44383,-0.25906,14.02214,-175,-0.09776,0.02051,-0.06839,1402,47.7478
"853",42637,4.25021,1.64732,7.73779,174,-0.14291,-0.16972,0.00964,1402,43.10672
"854",42686,-3.22893,1.71678,19.0652,-163,-0.20877,0.08415,0.19794,1639,46.60828
"855",42736,-1.47937,0.87216,9.55174,-174,-0.11263,0.19936,0.22415,1639,24.0824
"856",42786,2.2299,0.83165,7.08063,-179,-0.15009,-0.00497,0.35255,1639,47.34712
"857",42835,2.0692,-0.09158,10.99667,-174,-0.17412,-0.03729,0.47964,1639,39.27576
"858",42886,-2.06493,1.99255,14.4641,177,-0.01913,0.15883,0.06761,1907,38.27628
"859",42938,6.8116,-1.27733,10.43134,-139,0.08826,-0.07706,0.07295,1907,38.79039
"860",42987,-5.65187,-0.44572,12.16214,-170,0.04716,-0.1248,-0.28149,1907,40.25674
"861",43036,1.6685,-0.24292,8.71524,-164,0.13606,-0.00214,-0.37904,1907,40
"862",43086,5.25432,0.67862,9.07805,-162,0.02144,-0.03323,-0.25974,2127,40.42379
"863",43139,0.67592,0.59763,5.34689,170,-0.07811,-0.05614,-0.18422,2127,37.95254
"864",43186,-2.31824,0.91005,10.162,-173,-0.15207,-0.0083,0.01836,2127,38.9878
"865",43236,0.77286,0.25775,14.11658,-173,-0.10219,0.0901,0.26961,2127,40.34067
"866",43286,-4.60895,-0.84724,14.31291,-174,-0.11314,0.00929,0.34798,2329,40.08643
"867",43339,3.631,0.49948,7.73575,-177,0.02139,0.05992,0.38298,2329,40.58768
"868",43386,5.07884,-1.02382,7.42223,30,0.01688,-0.14934,0.46097,2329,58.76038
"869",43436,4.72023,0.48032,6.29439,-178,0.08279,-0.01514,0.34735,2329,57.11038
"870",43486,5.42456,-0.28874,7.31905,172,0.22273,-0.03935,0.10712,2417,38.0618
"871",43536,-2.04688,-1.27048,11.25861,-173,0.23779,0.00363,-0.07877,2417,41.06157
"872",43587,5.16771,1.08701,9.71576,178,0.22745,0.04715,-0.07484,2417,40.42379
"873",43636,3.15991,-0.13681,8.4904,171,0.19135,-0.01663,-0.23608,2417,44.24375
"874",43687,-0.60834,0.05247,12.21643,-160,0.20117,0.01099,-0.28915,2505,25.10545
"875",43736,0.30556,0.61517,8.06213,-148,0.15471,0.09106,-0.34206,2505,44.40216
"876",43786,8.12396,2.23009,7.97878,29,0.03972,-0.0444,-0.02654,2505,45.75603
"877",43838,-1.16628,2.03963,11.26143,-166,0.00027,0.00923,-0.1064,2505,46.44439
"878",43885,1.52245,-0.28499,11.86569,-170,-0.04341,-0.03729,0.00072,2768,45.84512
"879",43936,1.21806,1.03946,11.56012,-143,0.0031,0.01717,-0.08159,2768,26.44439
"880",43986,3.94211,0.9455,12.38478,-174,-0.03963,-0.03506,-0.08591,2768,21.58362
"881",44036,5.60114,0.94955,8.52527,-99,-0.00967,-0.13441,-0.31166,2768,19.08485
"882",44086,-1.24022,0.4575,10.86137,-150,0.00499,0.02359,-0.42932,2927,18.0618
"883",44136,3.19424,-0.77873,2.76173,-57,-0.09241,-0.27013,-0.35237,2927,15.56303
"884",44187,-0.85118,-0.20166,7.46899,-161,-0.1346,-0.11011,-0.21146,2927,44.1903
"885",44237,4.16335,1.87782,6.64935,-147,-0.17049,-0.02896,0.05009,2927,28.62728
"886",44286,-3.78656,-0.22794,14.52766,-161,-0.18755,-0.00687,0.07637,2981,46.56759
"887",44342,1.79559,-1.16936,12.96782,-79,0.05066,0.20877,0.03986,2981,44.91025
"888",44387,3.28743,2.0903,7.22078,-98,0.04308,0.01297,0.02556,2981,48.02801
"889",44435,0.01407,-1.57614,11.19829,-148,0.03612,0.00122,-0.11655,2981,46.44439
"890",44486,-3.7496,-1.09219,12.0761,-149,0.0377,-0.02101,-0.22639,2808,46.68908
"891",44536,1.54247,0.74805,7.32852,-153,0.1104,0.02693,-0.38783,2808,46.31941
"892",44587,5.24564,2.55675,6.23836,-146,-0.06265,-0.13882,-0.19212,2808,44.60898
"893",44637,-4.26039,0.24333,12.89285,-165,-0.13751,-0.04408,-0.06464,2808,43.22736
"894",44687,-1.39027,1.42096,11.03845,-85,-0.12556,0.1037,0.11467,2834,42.41148
"895",44736,2.39435,2.1516,16.67175,-172,-0.26489,0.03719,0.47963,2834,41.86843
"896",44788,4.60356,0.86446,3.28229,5,-0.44577,-0.36649,0.79517,2834,42.1442
"897",44839,3.28929,0.24852,9.42572,161,-0.233,-0.16551,0.50374,2834,41.9382
"898",44886,-0.06497,-0.99391,8.55283,-138,0.15851,0.15587,0.04245,2774,41.7981
"899",44938,4.68738,0.85788,8.3353,-166,0.0842,-0.0619,-0.08383,2774,43.52183
"900",44986,0.47092,0.10214,9.2291,-156,0.12358,0.07368,-0.3531,2774,43.63687
"901",45036,3.17044,-0.10817,10.06865,-171,0.14372,0.02461,-0.39381,2774,42.60668
"902",45086,-0.99207,-0.00273,13.76651,-154,-0.04163,0.02361,-0.41161,2734,42.8603
"903",45136,2.37895,0.4758,9.72664,-159,0.01692,-0.01115,-0.36433,2734,42.00741
"904",45185,1.08817,0.16359,10.16252,-166,0.00182,0.04921,-0.16768,2734,58.32908
"905",45236,1.45517,-1.01892,6.6521,-119,-0.18288,-0.20522,0.0345,2734,59.48102
"906",45286,2.81563,2.61342,10.59825,-168,-0.22495,-0.05519,0.34218,3135,35.7066
"907",45347,5.39557,0.76129,17.0994,-150,-0.29196,-0.10028,0.17584,3135,42.8603
"908",45386,-2.72696,-1.91043,22.52774,-156,-0.21179,-0.11983,-0.05968,3135,43.97314
"909",45435,1.76228,-2.34785,15.56493,-131,0.26837,0.2675,0.04407,3135,22.92256
"910",45485,-2.08293,-1.9313,10.17984,-135,0.21492,0.14905,-0.21185,3083,35.41704
"911",45536,0.56059,0.61874,10.69643,-158,0.22203,0.06535,-0.26215,3083,36.5215
"912",45586,2.35587,0.72389,9.54237,-141,0.21477,-0.0248,-0.29605,3083,25.10545
"913",45635,0.99284,-0.25848,14.12462,-147,0.35483,0.55188,-0.28481,3083,19.08485
"914",45686,0.28229,-2.08018,16.62839,43,0.00653,0.18018,-0.10962,3232,18.0618
"915",45737,3.16968,-0.7733,6.92732,-77,0.01331,0.01349,0.0083,3232,47.67631
"916",45786,4.81961,0.04083,12.86682,-135,-0.06754,0.05048,0.1028,3232,55.53402
"917",45836,2.20955,0.59441,10.2765,-146,-0.07848,0.07104,0.02672,3232,54.21926
"918",45886,5.00334,1.68805,7.36565,-140,-0.08888,-0.01961,0.09737,3299,35.7066
"919",45937,3.92769,0.00877,11.12985,-147,-0.10294,0.00612,0.20842,3299,26.0206
"920",45986,3.01842,1.90215,8.54645,-162,-0.1221,0.00253,0.2155,3299,20
"921",46036,0.43256,1.66714,8.44225,-166,-0.10213,-0.02548,0.15863,3299,19.08485
"922",46087,-2.3837,-0.32089,12.24217,-154,-0.06454,0.01675,0.12251,3108,49.77101
"923",46137,3.47115,-0.35086,8.08325,-144,-0.0257,0.05489,0.1434,3108,57.00067
"924",46186,1.34393,-0.16676,11.12849,-162,0.06087,0.06842,-0.05481,3108,59.96519
"925",46237,1.12807,-0.59004,10.56825,-129,0.04732,-0.08943,-0.25143,3108,53.29284
"926",46286,5.98781,-0.00012,6.16628,-69,0.04077,-0.08342,-0.20226,2887,52.78973
"927",46347,2.13371,-1.28896,9.0549,-148,0.00536,-0.00237,-0.14888,2887,32.25568
"928",46385,1.61011,1.04468,11.22705,-149,-0.03793,0.03351,-0.15514,2887,54.10016
"929",46435,-7.22311,0.3046,13.43117,-136,-0.04756,0.02118,-0.25185,2887,53.49722
"930",46486,2.40735,-0.65762,9.65012,-143,-0.08937,-0.06679,-0.12825,2633,54.1854
"931",46539,-3.41019,0.04892,14.019,-155,-0.12114,-0.07407,-0.10689,2633,27.23456
"932",46587,-0.89131,-1.30827,14.28967,-112,0.00505,0.15001,-0.18338,2633,54.08301
"933",46639,1.27798,0.61864,9.3676,-121,-0.03499,0.12373,0.01636,2633,51.31696
"934",46686,2.61926,0.20186,9.32033,-129,-0.03949,0.04153,0.12431,2213,53.47884
"935",46737,0.32152,1.64914,9.65063,-155,-0.14984,0.0726,0.31038,2213,33.06425
"936",46786,-1.31641,0.04103,11.83911,-156,-0.12651,0.0379,0.38927,2213,53.47884
"937",46837,-6.06273,-0.6994,11.72855,3,0.14229,0.31558,0.19496,2213,27.60422
"938",46886,5.97217,0.83774,7.36867,-147,-0.06198,-0.0394,0.4193,1763,53.21731
"939",46937,6.80511,-0.95178,2.74469,-148,-0.16623,-0.50623,0.32417,1763,52.92807
"940",46986,-7.90242,0.00102,12.50273,174,-0.02031,-0.02422,0.0791,1763,33.06425
"941",47037,1.93997,1.31578,18.29845,-166,0.40398,0.70102,-0.33437,1763,29.54243
"942",47086,0.92924,1.76244,8.96556,-160,-0.00473,-0.00681,-0.05737,1423,18.0618
"943",47136,1.94456,1.71454,13.00725,-173,0.02509,0.17593,-0.08392,1423,22.92256
"944",47187,-0.31206,-0.16414,9.06064,-134,0.05302,0.09698,-0.01819,1423,22.27887
"945",47236,4.23766,-1.092,8.70848,5,0.02226,0.02589,-0.00629,1423,26.44439
"946",47288,-0.24478,-1.06029,9.31952,-156,-0.01686,0.0152,-0.02664,1332,24.0824
"947",47348,-3.41843,-1.423,11.77136,-136,-0.04793,0.03194,-0.0741,1332,24.0824
"948",47386,4.48686,0.64757,8.84778,-144,-0.02327,-0.05927,0.13275,1332,15.56303
"949",47435,2.98451,-0.37784,10.12547,-170,-0.13979,-0.04565,0.2715,1332,21.58362
"950",47486,4.59625,-0.31239,12.13058,7,-0.01474,-0.02654,0.20525,1301,58.47524
"951",47536,-1.47653,-1.46872,9.87976,-171,-0.01474,-0.04138,0.07907,1301,43.52183
"952",47586,0.45648,-0.33685,12.02524,-157,0.07576,0.00594,0.01219,1301,27.9588
"953",47635,2.42529,1.42882,5.7093,-155,0.11884,0.08475,0.01807,1301,37.61627
"954",47686,1.16441,-0.17418,6.45149,-172,0.06216,-0.06694,-0.03116,1287,41.06157
"955",47736,2.81837,0.34756,8.32732,-157,0.09254,0.00688,0.01729,1287,40.98436
"956",47786,2.83838,0.86967,7.24194,-179,0.03365,-0.04729,0.00163,1287,40.66848
"957",47836,4.73589,2.3244,9.63353,-151,0.0843,0.05901,0.11108,1287,38.79039
"958",47886,1.73503,0.20525,8.79645,-172,-0.06012,-0.14839,0.31131,1490,39.64542
