"","time","x","y","z","BRcom$azimuth","BRgyro$x","BRgyro$y","BRgyro$z","BRlig$lx","BRsou$dB.SPL."
"1",22,1.0703,-0.63632,9.8531,-25,0.06772,-0.02666,0.00127,2397,26.44439
"2",70,1.73012,-0.20837,9.82053,-28,-0.12234,0.07407,0.00401,2397,28.29947
"3",121,0.87897,-0.96399,8.6301,-29,-0.06349,-0.04259,-0.03421,2397,33.80392
"4",172,0.57129,-0.54387,9.70924,-26,-0.04199,0.0013,0.04227,2397,28.62728
"5",221,0.49721,-0.9444,9.75269,-27,-0.01848,0.00789,0.02972,2397,33.62482
"6",271,0.64528,-1.02031,9.76909,-27,-0.00249,0.00528,-0.01465,2397,34.64788
"7",322,0.05615,-1.91084,9.7574,-26,-0.00745,0.00691,-0.02802,2397,33.25516
"8",371,0.31929,-0.96111,9.63585,-26,-0.00623,0.00203,-0.04857,2397,31.59567
"9",422,0.45749,0.26521,10.29536,-22,0.03008,0.00301,-0.0739,2397,31.36403
"10",471,0.4754,-0.85872,9.70792,-25,0.03607,0.0032,-0.12418,2397,31.82129
"11",521,0.5533,-0.98341,9.63902,-26,0.02495,-0.00468,-0.15825,2397,33.80392
"12",577,0.26013,-0.54987,9.5318,-25,0.01086,-0.00395,-0.11424,2374,33.25516
"13",621,0.05489,-0.5899,9.45447,-25,-0.0343,0.00081,0.02472,2374,35.26856
"14",672,0.00298,-0.93605,9.69052,-27,-0.0672,-0.00186,0.14473,2374,34.32007
"15",721,0.59612,-1.42842,9.76868,-27,-0.06827,0.00569,0.18854,2374,33.06425
"16",772,0.97133,-0.99973,9.52821,-26,-0.02698,0.00179,0.11586,2374,35.1175
"17",821,1.05524,-0.66287,9.57332,-26,-0.0098,0.00221,0.06757,2374,33.25516
"18",871,0.96407,-0.61412,9.37703,-25,-0.04684,0.00861,0.14084,2394,35.56303
"19",922,1.25085,-0.60489,9.49608,-25,-0.07971,0.01088,0.25078,2394,30.37028
"20",971,1.11925,-1.09921,9.35292,-27,-0.14952,0.01984,0.48254,2394,30.88136
"21",1022,1.1656,-0.72781,9.72728,-26,-0.20686,0.02199,0.71104,2394,24.60898
"22",1073,1.15602,-0.89944,9.7076,-26,-0.23219,0.04245,0.75102,2415,24.60898
"23",1122,1.6384,-1.2274,9.48639,-29,-0.18687,0.02443,0.69861,2415,26.84845
"24",1171,1.01286,-2.13188,9.24167,-33,-0.15067,0.00441,0.6586,2415,23.52183
"25",1224,-0.30675,-2.13446,9.79681,-34,-0.14966,-0.00488,0.72533,2415,29.24796
"26",1271,0.68396,-1.56979,9.17644,-34,-0.15993,-0.04401,0.74416,2544,28.62728
"27",1320,1.91931,-2.12683,9.9449,-35,-0.17867,-0.02632,0.81554,2544,32.86905
"28",1371,1.38574,-0.96129,10.60487,-32,-0.1573,-0.05379,0.80283,2544,34.32007
"29",1421,1.14055,-2.46657,8.36829,-39,-0.14059,-0.06168,0.70284,2544,33.9794
"30",1472,1.37456,-2.32637,8.51625,-38,-0.03172,-0.09914,0.68533,2544,30.62958
"31",1522,4.31096,-1.7513,11.02469,-37,0.05219,-0.12216,0.366,2475,33.44196
"32",1577,5.05496,-2.42397,10.43617,-38,0.17845,-0.15236,-0.06023,2475,58.85008
"33",1622,0.6196,-3.10936,10.84712,-37,0.29764,-0.15692,-0.69724,2475,50.37028
"34",1671,2.61121,-2.46315,9.47406,-38,0.52281,-0.12766,-1.1591,2475,32.46499
"35",1720,2.86873,-2.42079,7.00874,-32,0.57277,-0.05803,-1.35091,2430,56.13716
"36",1771,0.84195,-1.80829,8.21451,-40,0.52744,-0.07811,-1.46143,2430,58.07265
"37",1821,1.48129,-0.43628,12.91832,-32,0.29872,-0.03033,-0.94672,2430,46.14992
"38",1871,0.20909,1.17693,7.09387,-26,0.05521,0.01584,-0.1998,2430,28.29947
"39",1921,-0.64383,0.71887,8.17914,-26,-0.10864,5e-04,0.34308,2460,57.78603
"40",1971,0.65849,1.48193,8.49022,-23,-0.3428,0.02867,0.8983,2460,35.56303
"41",2021,0.32632,0.07274,7.92462,-35,-0.42278,-0.00529,1.15045,2460,33.62482
"42",2071,0.70869,0.11641,8.48102,-35,-0.34778,0.05017,1.29311,2460,29.54243
"43",2121,1.15034,-0.96474,8.20892,-41,-0.29724,0.02405,1.29642,2400,33.44196
"44",2172,1.07916,-1.03229,9.04225,-37,-0.18234,-0.01451,1.09647,2400,26.84845
"45",2221,3.13925,-2.54836,8.61499,-39,0.0166,-0.08902,0.75565,2400,31.59567
"46",2271,0.86636,-2.91046,10.6873,-43,0.24335,-0.09549,0.12654,2400,31.12605
"47",2321,0.67661,-1.11559,9.90987,-43,0.43394,-0.1069,-0.4687,2535,26.84845
"48",2371,0.10971,-1.68222,9.2117,-44,0.50996,-0.06657,-0.79446,2535,30.88136
"49",2422,-0.59264,-0.35004,10.31093,-41,0.51025,-0.03458,-0.94984,2535,33.06425
"50",2472,0.29843,-0.76234,9.47127,-41,0.41451,-0.01384,-0.86441,2535,27.60422
"51",2522,1.91963,0.47194,9.44188,-32,0.2883,-0.00818,-0.59831,2502,27.23456
"52",2578,-1.45796,-0.20537,8.14497,-25,0.13106,-0.01778,-0.33026,2502,25.57507
"53",2621,1.278,0.34325,10.13913,-41,0.08499,-0.00047,-0.22713,2502,21.58362
"54",2670,0.12971,-0.41757,10.89156,-41,-0.09361,-0.00363,0.27708,2502,12.0412
"55",2721,2.21413,1.89125,10.43298,-29,-0.12845,-0.02557,0.34036,2363,33.80392
"56",2771,0.55641,-0.70602,9.38155,-38,-0.21628,-0.03008,0.47321,2363,34.48552
"57",2821,1.00107,-0.19583,9.85365,-41,-0.12926,0.02101,0.94731,2363,30.62958
"58",2872,-0.04012,0.21689,9.76598,-45,-0.18893,-0.0107,1.1011,2363,30.103
"59",2921,-1.80943,-1.24226,9.95911,-42,-0.11206,0.00122,0.97081,2418,23.52183
"60",2974,1.44304,-1.05675,10.91006,-42,0.05522,-0.01791,0.53159,2418,26.0206
"61",3022,4.67377,-0.21429,9.10663,-44,0.25269,-0.06902,0.01469,2418,29.24796
"62",3072,-3.28926,-1.28229,10.45592,-33,0.33063,-0.10245,-0.37013,2418,24.0824
"63",3120,-0.48973,-2.55283,9.5905,-42,0.42949,-0.07529,-0.58009,2524,27.23456
"64",3171,4.70787,1.21915,11.18109,-32,0.4612,-0.05344,-0.76936,2524,23.52183
"65",3221,0.88258,-0.99164,10.66429,-38,0.59766,-0.08449,-1.21318,2524,31.36403
"66",3273,1.37366,0.10219,10.71846,-36,0.48386,-0.07574,-1.32463,2524,29.82723
"67",3322,1.35204,-0.13499,9.53859,-36,0.44426,-0.05901,-1.4778,2314,27.23456
"68",3372,0.42064,0.03981,10.17232,-32,0.32967,-0.08752,-1.49985,2314,20.82785
"69",3423,0.47961,0.31285,9.11667,-31,0.13402,-0.12523,-1.19888,2314,37.02517
"70",3472,0.31557,1.63528,9.37105,-28,-0.0249,-0.09837,-0.7048,2314,28.94316
"71",3522,-0.59027,2.84145,8.7122,-19,-0.38637,-0.03574,0.16817,1864,33.62482
"72",3575,-1.4026,2.11917,9.33459,-28,-0.63943,0.00558,1.01373,1864,33.62482
"73",3622,1.46523,1.91394,8.32468,-21,-0.73792,0.12685,1.66473,1864,35.98681
"74",3675,-0.05624,-0.28923,10.08569,-39,-0.76205,0.14502,1.90451,1864,34.80725
"75",3721,-0.24873,-2.2464,9.22777,-25,-0.63631,0.1398,1.81837,1941,38.0618
"76",3771,1.52516,0.55948,8.79578,-37,-0.46349,0.08537,1.7377,1941,39.36966
"77",3822,2.2652,-0.92072,10.84703,-35,-0.35912,0.05482,1.58411,1941,27.9588
"78",3871,3.97424,0.06375,13.04581,-64,-0.22597,-0.02237,1.17387,1941,36.5215
"79",3921,-0.83461,-1.38899,12.45515,-52,0.00513,-0.01476,0.66696,2535,35.56303
"80",3971,1.29871,-1.95372,10.92969,-49,0.28146,-0.10927,0.08571,2535,37.38463
"81",4022,2.72015,-2.39478,5.95648,-45,0.31012,-0.13115,-0.15689,2535,39.64542
"82",4071,4.27606,-0.44443,7.6604,-49,0.41731,-0.08331,-0.44675,2535,32.66937
"83",4121,-1.04564,-2.5074,10.49547,-50,0.29262,-0.05032,-0.53877,2607,38.68997
"84",4172,3.66733,0.03127,9.08322,-39,0.37599,-0.0652,-0.76221,2607,35.98681
"85",4222,2.80933,0.42279,8.61058,-51,0.29701,-0.07712,-0.9704,2607,38.1697
"86",4272,1.7206,0.88609,11.33508,-45,0.27177,-0.06702,-1.07645,2607,36.1236
"87",4321,-0.72131,-0.08167,10.0799,-44,0.18814,-0.02606,-0.84303,2381,59.10413
"88",4371,-0.1971,-0.5305,9.6938,-43,0.02567,-0.04774,-0.45381,2381,59.23791
"89",4421,1.87614,2.11713,7.82906,-35,-0.12874,0.02599,0.05762,2381,38.0618
"90",4471,-0.32068,0.78833,9.14708,-37,-0.20537,-0.00974,0.25681,2381,31.59567
"91",4521,1.2713,0.68202,9.15843,-38,-0.26686,0.01707,0.40086,2162,36.5215
"92",4576,0.64223,-0.31822,8.48065,-40,-0.23352,-0.0029,0.3083,2162,37.02517
"93",4622,1.59091,-0.90907,10.46265,-39,-0.10855,-0.00072,0.1319,2162,37.26646
"94",4671,0.9864,1.5274,11.21837,-39,-0.07576,0.02032,0.08931,2162,38.48559
"95",4722,4.14456,1.60754,9.08896,-35,-0.15147,0.03822,0.23346,2315,41.28916
"96",4771,3.17259,1.14587,9.3364,-35,-0.20641,-0.01633,0.38304,2315,38.88965
"97",4822,0.28362,0.17039,8.90431,-46,-0.18785,-0.00775,0.39053,2315,40.08643
"98",4872,1.34357,-1.26711,9.58228,-42,-0.09392,0.05249,0.20168,2315,39.82452
"99",4921,-2.79037,-1.86302,10.99092,-55,-0.03574,0.0506,0.11267,2403,39.08485
"100",4971,1.81456,0.74115,9.56091,-63,-0.09862,0.03772,0.33356,2403,36.90196
"101",5021,0.24611,0.94386,5.9532,-35,-0.09724,0.0117,0.49841,2403,42.27887
"102",5072,-2.09705,-1.55232,7.73589,-46,-0.17603,0.02058,0.74341,2403,34.48552
"103",5121,-3.66849,-0.43706,9.13966,-36,-0.07385,-0.00075,0.77454,2437,37.50123
"104",5171,1.575,-1.00082,11.32259,-54,-0.04083,-0.04141,0.763,2437,37.14665
"105",5223,3.45287,-0.45702,10.86156,-47,0.093,-0.04633,0.57817,2437,40.08643
"106",5271,0.89014,-2.29228,10.51282,-47,0.34657,-0.07358,0.08116,2437,39.64542
"107",5323,1.61668,-1.48528,9.99472,-49,0.5058,-0.10667,-0.50208,2494,39.55447
"108",5371,3.6344,-1.21074,9.47466,-53,0.65686,-0.07286,-1.16182,2494,23.52183
"109",5421,1.86986,-1.36366,9.84055,-46,0.5778,-0.04005,-1.35634,2494,24.0824
"110",5472,1.0585,2.15732,8.39592,-43,0.62392,-0.09042,-1.31204,2494,13.9794
"111",5521,-0.09268,1.453,12.03905,-56,0.04764,-0.06821,-0.7294,2354,18.0618
"112",5575,2.11275,1.08356,8.29092,-42,-0.1673,-0.04205,-0.26738,2354,32.86905
"113",5620,2.89992,3.79005,8.71515,-33,-0.4097,0.03275,0.35918,2354,37.84189
"114",5671,2.21037,3.01794,9.23572,-28,-0.5775,-0.01772,0.9765,2354,39.9127
"115",5721,4.73222,1.29005,5.1248,-36,-0.66075,0.07336,1.54373,1883,58.55767
"116",5771,2.29315,-0.14734,4.76259,-39,-0.6559,-0.00117,2.05444,1883,43.91799
"117",5824,-0.17403,-0.49831,16.5762,-68,-0.35233,0.11322,1.81549,1883,41.06157
"118",5872,3.86792,-0.62743,10.76192,-38,0.00688,0.02942,1.11569,1883,38.58838
"119",5925,0.26811,-0.89334,10.91576,-57,0.27271,-0.09178,0.25397,2140,27.9588
"120",5972,-0.11861,-1.22656,12.75977,-54,0.32899,0.09007,-0.19295,2140,26.84845
"121",6021,1.90509,-1.36726,6.72749,-45,0.48972,-0.07733,-0.41077,2140,22.92256
"122",6072,-0.54526,-0.45399,9.31548,-59,0.42891,-0.09114,-0.38454,2140,15.56303
"123",6122,3.82947,1.7859,8.55472,-48,0.32408,-0.11205,-0.53978,2261,20
"124",6171,0.94992,0.89734,12.03973,-55,0.27774,-0.05502,-0.64589,2261,37.72981
"125",6222,-1.27237,-3.26353,12.4241,-60,0.20975,-0.04459,-0.59277,2261,38.79039
"126",6272,-4.10919,-0.25333,12.21796,-58,0.23039,-0.0045,-0.53458,2261,40.08643
"127",6323,1.36961,-0.06386,14.35336,-48,0.11284,-0.00157,-0.40068,1934,40.66848
"128",6373,-0.08864,0.89764,8.22064,-36,0.02217,-0.05373,-0.3373,1934,39.08485
"129",6422,2.65865,1.30206,6.50545,-36,-0.08932,-0.00652,-0.21101,1934,39.82452
"130",6471,-2.34686,-1.96852,11.82956,-53,-0.15431,0.01677,-0.00148,1934,38.48559
"131",6522,0.37865,1.54921,7.17078,-35,-0.14801,-0.01274,0.24335,1730,38.88965
"132",6580,0.18205,1.12961,9.82489,-46,-0.14079,0.04796,0.25404,1730,38.27628
"133",6621,3.00217,0.73224,6.22244,-46,-0.15028,0.03702,0.37392,1730,39.55447
"134",6671,1.98364,0.60201,8.13531,-58,-0.18091,0.07108,0.40628,1730,39.64542
"135",6721,4.54573,-0.09373,9.08205,-58,-0.08946,0.03262,0.25862,1659,41.7981
"136",6771,-1.45872,0.84459,12.22043,-54,-0.05852,-0.08925,0.03471,1659,39.9127
"137",6821,-2.13737,-1.99414,5.69189,-47,0.12605,-0.01195,-0.07149,1659,37.95254
"138",6872,-1.86458,-0.59682,9.57591,-33,0.07091,0.12309,0.03247,1659,38.27628
"139",6922,1.92868,-0.8475,10.84248,-47,0.12976,-0.02902,0.01762,1595,39.73543
"140",6971,0.99179,0.11218,8.73959,-39,0.26413,-0.09496,-0.22157,1595,38.88965
"141",7022,1.20784,-1.14308,4.31841,-35,0.25224,0.03436,-0.34483,1595,24.0824
"142",7071,2.00957,1.13821,11.44249,-51,0.26648,-0.16998,-0.40024,1595,37.72981
"143",7121,-1.65483,-0.74573,12.57768,-54,0.12292,0.04845,-0.35938,1446,36.1236
"144",7170,7.17726,0.74467,6.33815,-43,0.08388,-0.11417,-0.18834,1446,25.10545
"145",7221,-1.64377,0.85608,13.81148,-58,0.04668,-0.0974,-0.29401,1446,30.88136
"146",7271,4.47881,-1.64606,4.66331,-45,0.04144,0.00974,-0.22711,1446,38.58838
"147",7322,-1.06453,-0.19142,6.39108,-54,-0.0965,-0.02525,-0.06796,1282,39.18083
"148",7372,1.45758,2.12181,8.5062,-43,-0.11867,-0.09073,-0.01114,1282,20
"149",7422,0.26874,-0.64278,10.45059,-49,-0.23506,-0.03874,0.09663,1282,27.9588
"150",7471,-1.63515,1.00641,11.60875,-46,-0.25397,0.0869,0.32364,1282,20.82785
"151",7522,-1.54034,0.03452,9.8754,-24,-0.27113,0.14279,0.37662,1263,26.84845
"152",7578,1.04584,-0.5808,9.94794,-50,-0.26877,0.0945,0.55019,1263,37.50123
"153",7622,0.48479,1.00383,9.08569,-57,-0.17892,0.0049,0.45044,1263,38.48559
"154",7670,2.45811,0.892,8.39287,-42,-0.07983,0.0275,0.35892,1263,38.88965
"155",7721,0.8125,0.56636,10.15068,-56,0.0011,-0.00156,0.04904,1432,38.68997
"156",7771,-4.74916,-2.72913,13.1987,-60,0.03937,0.06119,-0.03154,1432,38.1697
"157",7821,1.41095,0.61078,8.64117,-40,0.1277,-0.01974,-0.08928,1432,40.172
"158",7871,0.30096,-0.53859,13.16943,-62,0.10144,-0.04575,-0.00729,1432,39.08485
"159",7921,-0.88704,-0.28088,11.03485,-53,0.10281,0.00766,-0.20154,1517,38.38156
"160",7973,-1.04922,-2.14766,13.6212,-50,0.14915,-9e-05,-0.34322,1517,38.88965
"161",8021,-5.57716,-1.58711,13.23595,-59,0.17436,0.03648,-0.49332,1517,38.58838
"162",8071,-1.21152,-0.90814,8.8436,-42,0.13983,-0.00873,-0.46439,1517,41.06157
"163",8121,0.3018,-0.04907,10.07472,-49,0.02457,-0.01035,-0.3288,1501,39.46256
"164",8172,3.36945,2.82387,8.58798,-31,-0.02138,-0.08414,-0.17374,1501,40.172
"165",8222,-3.60307,-0.6067,14.33215,-42,-0.14505,0.0547,-0.04845,1501,41.58362
"166",8272,1.67519,1.00064,11.54298,-49,-0.174,0.01566,0.21547,1501,40.34067
"167",8321,-0.21835,-0.43274,11.8844,-45,-0.18207,0.01939,0.30653,1480,40
"168",8372,-0.01122,1.64453,15.21725,-49,-0.10559,0.01456,0.44887,1480,39.9127
"169",8422,4.27739,0.12074,6.32053,-48,-0.01895,0.0808,0.38132,1480,30.37028
"170",8473,6.59036,0.63023,3.63885,-57,0.03737,-0.03149,0.41571,1480,23.52183
"171",8522,7.18634,-0.56502,5.98407,-51,0.10545,-0.06313,0.21109,1626,22.27887
"172",8580,3.13806,1.1851,8.73891,-40,0.26627,-0.04213,-0.10474,1626,18.0618
"173",8621,-1.50987,-1.51234,6.03659,-55,0.27087,0.01299,-0.13824,1626,16.90196
"174",8671,1.93307,0.28745,8.90225,-40,0.3235,-0.00505,-0.37871,1626,20
"175",8721,-1.87228,-1.46887,9.40335,-41,0.28168,0.035,-0.586,1615,39.27576
"176",8772,1.0265,1.3051,10.34598,-42,0.21291,-0.00414,-0.65215,1615,38.9878
"177",8821,4.22694,0.83862,5.70154,-46,0.06767,-0.14827,-0.49512,1615,38.27628
"178",8872,2.1926,3.04938,11.43826,-50,0.01411,-0.05577,-0.50125,1615,37.72981
"179",8922,0.09451,1.85332,11.62254,-43,-0.09958,-0.03496,-0.22701,1550,38.58838
"180",8972,0.43901,1.57504,9.55351,-50,-0.20174,-0.06721,-0.05013,1550,38.58838
"181",9023,3.16866,2.92569,8.14771,-27,-0.2748,-0.03491,0.20953,1550,39.08485
"182",9072,6.5056,2.65602,8.34824,-53,-0.30275,0.00758,0.32259,1550,38.68997
"183",9121,-2.00459,-0.21921,13.61975,-46,-0.26277,0.0289,0.3215,1529,40.58768
"184",9171,-3.3576,-1.0397,11.85736,-56,-0.17093,-0.00719,0.15244,1529,38.68997
"185",9221,-0.07347,2.00128,14.0121,-46,-0.16182,0.03864,0.1985,1529,40.25674
"186",9273,0.85582,1.07831,9.5788,-47,-0.03758,0.02449,0.08673,1529,38.79039
"187",9321,0.73781,-1.17155,8.66713,-49,-0.11198,0.0163,0.21434,1722,38.9878
"188",9371,0.36826,0.02701,16.34953,-47,-0.03255,0.06529,0.12938,1722,40.172
"189",9421,-0.55403,-2.36046,10.97165,-47,0.03378,0.00247,-0.0582,1722,60.21448
"190",9472,1.90303,0.3022,8.58424,-42,0.12074,0.0544,-0.23312,1722,38.9878
"191",9521,3.16687,-0.00847,2.58429,-38,0.07144,-0.02788,-0.29424,1870,39.64542
"192",9576,7.93248,2.50296,4.07611,-16,0.03836,-0.01326,-0.2025,1870,33.62482
"193",9620,0.63623,-0.98022,11.52844,-54,0.01813,-0.03044,-0.17943,1870,37.95254
"194",9671,3.42072,0.58749,10.87128,-53,0.02089,-0.09383,-0.11703,1870,33.06425
"195",9722,-3.24046,-2.00195,11.81021,-54,0.05464,0.01088,-0.07152,1848,37.72981
"196",9773,-1.94662,0.59576,10.88683,-45,0.03899,-0.00314,-0.01111,1848,28.62728
"197",9822,-1.73146,0.18161,9.30548,-52,0.00368,0.00632,0.04028,1848,33.25516
"198",9871,1.46747,1.54764,9.44986,-52,-0.06465,-0.01498,0.08112,1848,29.54243
"199",9922,-1.00778,1.2701,12.97325,-47,-0.10274,0.02121,0.1407,1819,21.58362
"200",9970,2.7697,1.23944,13.38649,-48,-0.06319,0.06467,0.24231,1819,25.57507
"201",10021,-0.79758,0.68195,14.17972,-44,-0.07249,0.13809,0.27611,1819,26.84845
"202",10071,2.74992,-0.02982,11.38008,-43,-0.03734,0.06267,0.13635,1819,25.10545
"203",10124,3.17392,-0.11299,6.92519,-36,-0.01416,0.02274,0.06892,1819,29.24796
"204",10171,0.76767,1.74283,7.54753,-37,0.05196,-0.01178,-0.01534,1819,56.71381
"205",10222,-0.39554,1.68007,10.14891,-50,0.02083,0.02449,-0.05469,1790,45.75603
"206",10272,-0.67445,0.07422,10.50844,-46,-0.00743,-0.03,-0.0074,1790,57.48964
"207",10321,-0.07997,-0.42752,10.85588,-50,-0.02034,0.03844,-0.05223,1790,45.57507
"208",10372,-0.57521,-0.3934,10.10361,-40,-0.00668,0.03157,-0.05563,1790,25.10545
"209",10421,3.05318,0.3156,9.56807,-47,0.01849,-0.0016,-0.10721,1752,25.10545
"210",10471,2.82628,0.16882,10.49649,-46,-0.00853,-0.00488,-0.153,1752,18.0618
"211",10521,4.62903,0.96608,7.33839,-54,-0.06131,-0.10188,-0.20297,1752,21.58362
"212",10571,-3.05513,0.58253,13.07579,-53,-0.03726,0.03439,-0.20203,1752,18.0618
"213",10626,3.96384,1.935,8.631,-61,-0.11575,-0.06891,-0.11356,1640,16.90196
"214",10671,-0.52319,-0.0593,13.65282,-67,-0.15092,0.00081,0.02811,1640,42.21179
"215",10721,1.03181,0.18329,10.86908,-50,-0.18587,0.04337,0.19011,1640,58.27628
"216",10771,1.24326,0.60568,9.84636,-44,-0.21338,0.00856,0.34068,1640,57.59338
"217",10821,2.26259,0.51759,9.06558,-48,-0.18877,0.02519,0.41055,1518,51.00457
"218",10871,1.1964,-1.11783,10.81851,-38,-0.08255,-0.01105,0.38808,1518,18.0618
"219",10921,-1.88017,-0.55511,8.8382,-53,0.01828,0.04614,0.38477,1518,46.80888
"220",10971,-0.131,-0.61958,14.88554,-40,0.11554,0.0527,0.26862,1518,32.0412
"221",11021,-0.23917,-0.57262,12.49237,-55,0.22662,-0.00171,0.12984,1382,34.48552
"222",11071,-2.95122,-1.0825,10.5849,-61,0.37013,0.03464,-0.18259,1382,44.45433
"223",11121,4.53142,-0.01767,7.06059,-46,0.39648,-0.07994,-0.41695,1382,43.28706
"224",11172,-0.65843,-1.84738,8.88383,-45,0.37796,-0.05247,-0.59494,1382,41.28916
"225",11224,1.58727,0.37427,9.2964,-42,0.25223,-0.0183,-0.50078,1194,45.05706
"226",11271,-2.99571,0.50296,13.78896,-49,0.19971,-0.00172,-0.56393,1194,41.1381
"227",11321,-3.16388,-0.41119,15.13501,-53,0.10904,-0.03166,-0.50732,1194,43.52183
"228",11372,7.85437,1.58156,5.60153,-1,-0.02106,0.04166,-0.39035,1194,32.0412
"229",11422,3.49377,0.43021,5.8279,-35,-0.14865,-0.03709,-0.22337,993,44.0824
"230",11471,-2.9294,0.66669,6.9577,-30,-0.1974,-0.05269,-0.17838,993,45.48316
"231",11522,-6.44916,-0.41783,10.77306,-59,-0.2554,-0.05606,0.23799,993,45.71115
"232",11572,-5.93214,-1.026,10.21367,-66,-0.20781,0.06854,0.16489,993,43.97314
"233",11630,-0.4805,0.86986,10.24747,-37,-0.24828,0.05904,0.27185,949,46.0206
"234",11671,-2.22525,1.03038,12.03275,-47,-0.14265,-0.03618,0.28575,949,34.48552
"235",11721,-14.1109,-2.65363,22.62923,-45,0.00398,0.01083,-0.01851,949,44.50619
"236",11771,0.6152,0.84982,12.38922,-48,-0.08917,0.07184,0.0966,949,48.81818
"237",11822,4.293,-1.14235,9.99954,-53,-0.13902,0.02437,0.09142,983,49.00498
"238",11871,-0.93454,-1.48329,8.90594,-40,-0.17931,-0.08328,0.18144,983,43.86249
"239",11923,1.41071,0.55922,11.09303,-56,-0.00903,-0.02652,0.04698,983,40.58768
"240",11971,-1.87862,1.09645,15.29036,-51,0.01007,-0.02074,-0.0265,983,44.91025
"241",12022,-0.21527,-1.33177,13.8056,-51,0.00067,0.09453,-0.08873,993,32.25568
"242",12071,2.17903,-0.3645,4.85481,-42,-0.00131,-0.00455,-0.09328,993,22.27887
"243",12121,7.83902,0.58788,11.50725,-53,-0.08861,0.08647,0.06364,993,21.58362
"244",12171,6.45374,-0.07755,-0.09532,-79,-0.03964,0.09511,0.15771,993,29.54243
"245",12221,-2.87833,-0.96632,9.42963,-36,-0.1275,0.05418,0.37788,993,33.06425
"246",12271,-0.29123,0.29553,7.37183,-32,-0.00537,0.08914,0.32315,993,28.29947
"247",12322,1.76308,-0.8322,10.78481,-47,0.00899,0.07646,0.43526,993,23.52183
"248",12371,0.0681,-1.09311,10.59659,-36,0.14909,0.0255,0.20773,993,16.90196
"249",12423,0.75528,0.99934,14.77621,-41,0.1528,0.09378,0.11118,977,19.08485
"250",12472,1.84314,-0.20531,7.83644,-55,0.26434,0.00366,-0.08107,977,18.0618
"251",12523,0.0498,-2.73209,7.7692,-36,0.29581,-0.02512,-0.40356,977,18.0618
"252",12571,3.83693,0.03746,6.9221,-39,0.2742,-0.05847,-0.57236,977,18.0618
"253",12621,-8.41315,-1.57042,17.44217,-31,0.18892,0.11972,-0.63564,987,22.92256
"254",12675,-4.54631,-1.19971,11.01828,-91,0.0183,-0.01381,-0.431,987,29.54243
"255",12721,0.78616,2.20532,10.11835,-35,-0.05412,-0.08057,-0.11169,987,29.54243
"256",12771,0.15463,-0.39754,9.97618,-37,-0.10564,-0.02277,-0.005,987,33.25516
"257",12821,2.99777,0.46324,7.08038,-37,-0.12459,-0.08302,0.01665,1076,35.41704
"258",12873,-4.05034,-0.4135,9.22639,-60,-0.21361,-0.19899,-0.21696,1076,27.60422
"259",12922,-1.93298,1.15588,11.83508,-42,-0.11661,0.04247,0.02669,1076,22.92256
"260",12971,-3.24966,-2.25748,8.75389,-42,-0.07892,0.00194,-0.06522,1076,18.0618
"261",13021,1.97592,1.17838,11.30492,-39,-0.11668,0.03163,0.02245,1067,16.90196
"262",13072,0.16188,-0.81401,14.41769,-47,-0.26617,0.08272,0.27921,1067,16.90196
"263",13122,5.38942,1.47849,10.89708,-67,-0.16809,-0.00429,0.24695,1067,13.9794
"264",13171,-2.81161,-0.49254,12.01495,-49,-0.09503,0.02206,0.09727,1067,9.54243
"265",13221,-4.43982,0.57639,12.69756,-45,-0.07495,-0.1255,0.05464,1029,18.0618
"266",13271,-5.80887,-0.10434,14.39688,-66,-0.03822,0.0217,-0.07326,1029,31.12605
"267",13321,-5.41878,-0.94266,11.37244,-53,-0.0746,0.09186,0.01392,1029,31.82129
"268",13371,-1.22301,-0.09695,12.6227,-59,-0.08395,0.11052,0.17458,1029,33.25516
"269",13422,4.93321,0.41664,7.58418,-58,-0.16078,0.05061,0.4689,969,30.37028
"270",13472,2.92444,0.13426,6.63725,-43,-0.00427,0.04572,0.33998,969,28.62728
"271",13521,0.63722,-0.2299,5.38382,-59,0.0574,0.05528,0.33754,969,34.48552
"272",13571,-2.89412,1.21318,8.90594,-58,0.14088,0.07413,0.19145,969,33.9794
"273",13622,3.63655,0.98447,7.67433,-27,0.19725,0.03543,0.25348,921,22.92256
"274",13680,6.21222,-0.4133,3.04515,-43,0.18323,-0.23624,-0.15569,921,23.52183
"275",13721,3.56737,-0.5071,9.16145,-47,0.20341,-0.08583,-0.13847,921,19.08485
"276",13771,4.55565,2.02422,10.85547,-61,0.24606,0.01782,-0.33842,921,30.62958
"277",13822,8.8817,2.27399,7.1364,-27,0.11983,-0.03828,-0.2673,942,33.62482
"278",13871,4.29732,0.69974,7.05823,-68,0.02464,-0.0423,-0.18478,942,26.84845
"279",13921,4.93988,3.51949,6.90239,-46,-0.02994,-0.03012,-0.04364,942,30.37028
"280",13971,-0.50023,0.58054,12.10107,-49,-0.07422,0.12842,0.01352,942,23.52183
"281",14021,0.88251,-0.58968,9.21017,-37,-0.11636,-0.07027,0.21489,1040,20
"282",14071,-1.33046,-0.22197,13.67264,-51,-0.07115,0.01511,0.12791,1040,25.10545
"283",14121,-1.39229,-0.368,5.60048,-27,-0.00722,0.02115,0.04846,1040,20
