"","time","x","y","z","BRcom$azimuth","BRgyro$x","BRgyro$y","BRgyro$z","BRlig$lx","BRsou$dB.SPL."
"1",23,0.21962,-1.71844,9.52707,-44,-0.0041,0.00273,-0.02646,2100,34.48552
"2",72,0.0457,-1.76515,9.56152,-45,-0.00977,0.00655,-0.01698,2100,57.69591
"3",122,-0.08958,-1.73959,9.54774,-46,-0.00821,0.00536,-0.00151,2100,58.19112
"4",172,-0.00325,-1.67064,9.5101,-45,-0.01822,0.0108,0.01125,2100,38.38156
"5",222,-0.22844,-1.8768,9.53716,-46,-0.02992,0.00938,0.0451,2100,34.64788
"6",272,-0.2861,-2.00249,9.6373,-48,-0.0358,0.00085,0.12068,2100,31.12605
"7",321,-0.17851,-1.75935,9.55594,-46,-0.00684,0.00142,0.04941,2100,34.32007
"8",372,-0.29694,-2.12175,9.46919,-47,-0.00322,0.00409,0.00156,2100,32.46499
"9",422,0.34158,-1.59499,9.55437,-46,-0.0495,0.01189,0.15508,2100,32.86905
"10",472,0.73303,-1.40334,9.56039,-43,-0.10631,0.02138,0.29015,2082,29.24796
"11",521,1.06442,-2.08679,9.75322,-45,-0.13043,0.02724,0.31795,2082,36.39088
"12",573,0.80344,-2.1862,9.64633,-45,-0.05508,0.03355,0.12189,2082,33.62482
"13",621,0.57719,-2.20776,9.80501,-46,-0.04669,0.01042,0.05118,2082,37.02517
"14",672,-0.15938,-2.33614,8.987,-46,-0.01666,0.00418,-0.05035,2049,36.39088
"15",722,-0.28265,-1.42674,9.42084,-46,-0.0961,0.0155,0.10204,2049,34.32007
"16",772,0.59854,-1.32693,9.38287,-44,-0.17085,0.02536,0.35271,2049,28.29947
"17",825,0.50298,-1.83806,9.15588,-47,-0.26151,0.03992,0.66042,2049,30.103
"18",871,0.3595,-2.14508,9.76779,-48,-0.31241,0.04332,0.75465,2021,28.94316
"19",922,-0.0728,-2.21333,9.55641,-47,-0.26108,0.03961,0.64397,2021,36.25827
"20",972,0.27165,-2.674,9.77747,-49,-0.28841,0.02844,0.6676,2021,33.44196
"21",1023,1.002,-3.46333,9.98941,-50,-0.21278,0.01933,0.55931,2021,32.0412
"22",1073,-0.3438,-3.99043,9.83693,-55,-0.16887,-0.03622,0.47729,1823,27.23456
"23",1122,1.59238,-3.91342,9.58765,-52,-0.09346,-0.11273,0.39514,1823,29.82723
"24",1172,0.25401,-3.40131,10.82614,-49,-0.01001,-0.13971,0.18661,1823,28.62728
"25",1221,1.28178,-2.40157,8.23351,-47,0.10344,-0.14839,-0.00842,1823,28.29947
"26",1272,0.74077,-2.19058,9.59221,-51,0.15031,-0.1834,-0.01286,1643,28.29947
"27",1322,0.66605,-2.23842,10.83798,-55,0.19304,-0.17645,-0.11861,1643,29.24796
"28",1373,-0.2287,-2.5336,7.50009,-56,0.18059,-0.19421,-0.26598,1643,29.24796
"29",1422,0.07274,-0.73811,7.6068,-44,0.18745,-0.11374,-0.17087,1643,31.12605
"30",1472,-2.6718,-3.92816,9.10519,-66,0.01442,-0.11467,0.24767,1601,29.82723
"31",1524,0.71954,-0.33713,9.31308,-47,-0.11845,-0.12988,0.88281,1601,28.29947
"32",1572,0.59702,-1.6355,9.19676,-42,-0.08337,-0.14908,1.03241,1601,27.23456
"33",1623,-0.33168,-4.67644,9.15135,-63,0.03513,-0.24017,0.8605,1601,28.62728
"34",1673,2.09372,-3.02788,10.27097,-55,0.22273,-0.2809,0.43074,1639,29.24796
"35",1722,1.11699,-4.35011,9.07787,-61,0.44814,-0.245,-0.28241,1639,33.25516
"36",1772,0.35646,-2.67171,10.80443,-55,0.53879,-0.23314,-0.86197,1639,30.88136
"37",1826,3.38972,-3.25023,8.30809,-54,0.70708,-0.17229,-1.19495,1639,33.06425
"38",1871,-0.63026,-4.01329,7.18642,-64,0.68137,-0.07629,-1.65286,1625,29.82723
"39",1922,-0.19412,-5.77417,9.60692,-55,0.71049,-0.01318,-1.73241,1625,35.98681
"40",1972,-1.44743,-0.62773,7.99406,-53,0.51874,-0.00269,-1.19876,1625,38.1697
"41",2022,-2.74916,1.01338,8.86436,-51,0.29454,-0.05141,-0.77811,1625,31.12605
"42",2073,-3.75882,-2.63547,9.65727,-69,-0.00815,-0.00346,0.38036,1927,29.82723
"43",2122,-0.70505,4.34381,11.74062,-39,-0.03227,0.04163,0.76186,1927,31.36403
"44",2172,0.68489,1.41202,10.91011,-47,-0.25038,0.02858,1.12808,1927,28.62728
"45",2222,1.47107,0.77792,10.04974,-46,-0.15503,0.00652,0.95676,1927,31.12605
"46",2272,1.24139,-1.62621,12.35909,-58,0.10036,-0.04472,0.38545,1969,28.94316
"47",2322,2.44579,-2.05463,13.06218,-55,0.37749,-0.08643,-0.48859,1969,27.23456
"48",2373,1.5415,-3.69858,9.73097,-57,0.55496,-0.07433,-1.04736,1969,30.88136
"49",2422,1.43085,2.93242,9.31319,-37,0.60986,-0.04839,-1.59827,1969,34.1514
"50",2472,-1.78319,-2.62849,11.1017,-58,0.52049,-0.12173,-1.64413,1962,33.44196
"51",2523,-2.45117,0.98015,7.7739,-50,0.6926,-0.13927,-1.3927,1962,33.44196
"52",2572,-2.7525,2.08534,11.93164,-49,0.19937,-0.07188,-0.96156,1962,30.37028
"53",2622,-2.56891,1.81508,9.57838,-50,-0.03253,-0.0519,-0.36308,1962,56.33808
"54",2671,1.10793,0.66455,10.54266,-45,-0.12546,-0.04996,-0.30101,1966,42.98438
"55",2722,4.84178,4.22908,9.66438,-33,-0.34737,-0.01883,0.24786,1966,58.10512
"56",2773,-4.53111,0.30219,9.68282,-35,-0.65536,-0.0365,0.44873,1966,35.7066
"57",2831,2.92245,1.99037,11.51189,-25,-0.58218,0.03741,1.06406,1966,27.23456
"58",2872,-1.54263,0.63954,6.70203,-49,-0.5947,0.06262,1.22699,2014,32.46499
"59",2922,1.05066,0.04749,10.25296,-46,-0.60626,0.05988,1.25801,2014,24.0824
"60",2973,1.78473,0.7468,9.67317,-49,-0.51863,0.11688,1.30844,2014,36.25827
"61",3022,1.64517,1.71832,12.78261,-45,-0.46072,0.09169,0.98796,2014,34.1514
"62",3072,3.19618,0.85698,10.81943,-34,-0.41319,0.08907,1.04024,2011,26.0206
"63",3122,3.76709,0.66536,9.93547,-40,-0.5291,0.00262,1.58684,2011,28.29947
"64",3172,1.42503,1.64293,10.91719,-48,-0.64616,0.02907,2.03937,2011,27.60422
"65",3222,1.89468,2.53963,11.20831,-56,-0.78596,-0.05203,2.26486,2011,30.103
"66",3272,0.11583,3.78355,12.11536,-69,-0.7664,-0.07759,2.52847,1695,34.64788
"67",3321,-0.79565,-0.289,10.85167,-85,-0.5269,-0.2141,2.29376,1695,28.94316
"68",3373,-1.03909,-0.56801,12.11185,-77,-0.28316,-0.28145,2.20242,1695,21.58362
"69",3422,-0.36929,-1.71642,10.91106,-65,-0.01563,-0.39764,1.83698,1695,25.10545
"70",3472,3.79942,-2.25307,10.20723,-61,0.38548,-0.54477,0.46085,1179,13.9794
"71",3522,5.28481,-4.50356,11.5054,-85,0.65233,-0.48401,-0.43408,1179,15.56303
"72",3571,-0.9549,-6.39104,10.31676,-90,1.02098,-0.40619,-1.38266,1179,19.08485
"73",3623,-6.56027,-5.36826,9.63074,-104,1.01546,-0.18739,-1.61908,1179,57.81959
"74",3672,-3.18208,-1.97508,10.00581,-78,0.96838,-0.02965,-1.74518,1407,57.45478
"75",3722,0.1158,-2.065,10.90678,-83,0.84969,-0.05405,-1.92128,1407,30.37028
"76",3772,1.96719,-1.96646,8.51765,-56,0.55899,0.01053,-1.6347,1407,21.58362
"77",3826,-0.2366,-1.01138,11.21541,-53,0.35719,0.09155,-1.22287,1407,18.0618
"78",3872,4.56177,2.22311,8.47086,-41,0.07832,-0.09148,-0.60309,1970,13.9794
"79",3922,-0.79034,-0.08479,11.92159,-88,0.05254,0.06512,-0.31866,1970,25.10545
"80",3972,6.26274,2.15288,4.81442,-48,0.00482,0.05524,-0.0945,1970,35.56303
"81",4022,0.60847,1.24113,10.1113,-74,-0.06369,-0.01985,-0.24806,1970,25.10545
"82",4073,1.83606,0.03094,14.54518,-57,-0.00624,-0.0168,-0.30714,2049,22.27887
"83",4122,0.66672,-1.43227,11.87389,-63,0.12561,0.06404,-0.70451,2049,20
"84",4172,0.29727,-1.46611,9.14479,24,0.0596,0.01981,-0.7175,2049,25.10545
"85",4222,-1.22826,-1.15961,6.32915,-56,-0.1442,-0.00313,-0.12155,2049,20
"86",4272,5.45834,4.90598,3.53909,-37,-0.2643,-0.01996,0.59706,2074,15.56303
"87",4323,-7.15828,3.00047,11.50011,-111,-0.5287,0.08784,1.4897,2074,20.82785
"88",4373,1.28882,-0.87935,12.22728,-63,-0.46291,0.03349,2.09506,2074,16.90196
"89",4424,0.96208,0.14716,5.99203,-76,-0.13089,0.00909,2.04721,2074,19.08485
"90",4473,-0.95926,-0.68407,10.88832,-55,0.16953,-0.00064,1.34926,2014,12.0412
"91",4522,0.85727,-2.74094,10.17064,-73,0.56528,-0.11307,0.81078,2014,15.56303
"92",4572,6.78844,-2.38524,8.88525,-81,0.92256,-0.1396,-0.41548,2014,16.90196
"93",4622,5.28783,-4.12697,7.35846,-85,1.3308,-0.16707,-1.6458,2014,27.9588
"94",4672,3.7623,-1.92166,11.76334,-66,1.38562,-0.07407,-2.49409,1795,30.103
"95",4724,-0.50342,-1.77745,10.47974,-71,1.22881,-0.05336,-2.73125,1795,26.0206
"96",4773,5.06293,3.93594,14.25342,-56,0.97163,-0.15675,-2.53741,1795,16.90196
"97",4829,-1.74046,-2.01849,9.87889,-62,0.62317,-0.33609,-2.13077,1795,18.0618
"98",4871,3.09682,1.98842,13.13211,-47,0.3914,-0.37532,-1.79018,1940,19.08485
"99",4922,0.11313,1.13396,9.29449,-50,0.10321,-0.48177,-1.5332,1940,32.25568
"100",4972,-1.46347,0.25201,8.08192,-48,0.03291,-0.59464,-1.45595,1940,34.96376
"101",5022,-0.24287,1.81239,14.67979,-62,-0.1609,-0.66592,-1.32706,1940,31.82129
"102",5075,-1.31947,2.77086,10.77779,-50,-0.44925,-0.68298,-0.71005,1467,23.52183
"103",5123,-1.97562,5.90121,9.26762,-33,-1.21275,-0.62053,0.38451,1467,22.92256
"104",5173,-0.41249,6.87572,7.8649,-42,-1.60768,-0.37482,1.60588,1467,15.56303
"105",5222,5.87926,5.32697,3.3289,-26,-1.38643,-0.11464,2.58206,1467,16.90196
"106",5272,1.81354,0.90291,8.18248,-36,-1.11281,0.09407,2.71126,1650,18.0618
"107",5322,3.86143,-0.01527,11.49928,-58,-0.72966,0.11429,2.39461,1650,29.24796
"108",5372,3.44215,-2.61714,11.36121,-40,-0.02196,0.06381,1.81564,1650,25.10545
"109",5423,3.47897,-6.04198,11.09882,-64,0.41211,-0.08882,0.52115,1650,26.84845
"110",5471,4.70529,-4.18869,7.93329,-63,0.97018,-0.17342,-0.67795,2018,21.58362
"111",5522,6.81949,-3.98145,10.61763,-62,1.30701,0.01122,-2.01328,2018,34.32007
"112",5572,4.34041,-2.52383,9.4776,-56,1.38327,-0.0677,-2.9015,2018,27.9588
"113",5622,2.23268,-2.08943,11.75893,-51,1.20596,-0.08412,-3.25618,2018,19.08485
"114",5673,0.03796,-0.71609,10.05637,-52,0.69589,-0.2468,-2.71198,1800,33.80392
"115",5722,-0.40277,-0.15727,10.27521,-54,0.2691,-0.3784,-1.90152,1800,30.88136
"116",5773,2.77423,3.36868,6.49028,-44,-0.15096,-0.49474,-0.97762,1800,24.60898
"117",5840,2.54301,7.03651,6.46146,-33,-0.48314,-0.4313,-0.04071,1800,21.58362
"118",5872,-3.90677,4.30547,5.44382,-34,-0.79146,-0.33759,0.6774,1292,13.9794
"119",5922,1.50113,5.39761,11.37183,-46,-0.86699,-0.19653,1.06943,1292,30.88136
"120",5972,0.52466,1.29005,12.59016,-30,-0.78807,-0.0267,1.45425,1292,33.44196
"121",6023,9.7104,2.87437,4.55916,-32,-0.47397,0.03535,1.22379,1292,28.94316
"122",6073,-1.27438,-0.26813,8.99561,-36,-0.3036,-0.02116,1.04639,1506,22.27887
"123",6122,4.58353,0.92624,10.08611,-37,-0.125,-0.01109,0.90773,1506,21.58362
"124",6172,-1.69003,-0.43271,9.89372,-36,0.23103,0.01567,0.2085,1506,20
"125",6223,3.5323,-2.50528,7.73692,-53,0.48456,-0.03117,-0.19441,1506,25.57507
"126",6273,0.51363,-0.56148,9.73479,-46,0.73096,0.0193,-0.91762,1584,19.08485
"127",6322,0.57924,-2.71968,7.06332,-44,0.87302,-0.00114,-1.56816,1584,18.0618
"128",6372,-2.05853,-2.50482,14.9873,-47,0.86554,-0.04416,-2.03151,1584,13.9794
"129",6422,-1.96307,-2.18904,13.30788,-43,0.69394,-0.03946,-2.14,1584,19.08485
"130",6473,-0.6969,0.86528,9.96439,-38,0.39398,-0.22536,-1.9176,1243,16.90196
"131",6523,-2.32217,-0.35722,14.66449,-29,0.19366,-0.38727,-1.7935,1243,18.0618
"132",6572,-3.74899,0.79001,15.75877,-41,-0.1293,-0.49783,-1.30249,1243,15.56303
"133",6622,0.41371,3.88921,10.67049,-20,-0.37851,-0.60771,-0.85075,1243,28.62728
"134",6672,-1.76915,1.85577,11.25888,-10,-0.76851,-0.4866,-0.5704,1108,26.0206
"135",6722,3.15628,2.47914,9.21379,-40,-0.89178,-0.6044,-0.05013,1108,22.27887
"136",6773,1.19308,5.03271,6.58948,-25,-0.95351,-0.32422,-0.09314,1108,15.56303
"137",6822,1.91864,1.62611,8.01852,-26,-1.12428,-0.35748,0.18906,1108,16.90196
"138",6880,2.3741,4.66891,11.08258,-11,-1.2627,-0.13918,0.77191,1277,15.56303
"139",6922,1.10683,2.02077,10.72859,-13,-1.31059,0.01314,1.24777,1277,22.27887
"140",6973,-2.2076,2.7487,8.18553,-5,-1.37837,0.12016,1.71004,1277,31.12605
"141",7022,1.52219,-0.42465,8.25478,-22,-1.20575,0.07808,1.96802,1277,32.0412
"142",7072,-0.05786,3.61035,10.92815,-32,-0.92621,0.15334,1.94075,1831,20
"143",7122,1.13799,-0.18457,10.9473,-24,-0.67839,-0.03804,1.9158,1831,20.82785
"144",7172,-2.54178,-0.3768,15.0416,-46,-0.44409,-0.13451,1.87196,1831,21.58362
"145",7224,-8.05136,-2.31882,11.75063,-24,-0.05307,-0.24219,1.95038,1831,26.0206
"146",7273,0.88693,-2.69304,8.9848,-36,0.02321,-0.34677,2.14839,2033,23.52183
"147",7323,0.44749,-1.45941,10.27396,-57,0.32997,-0.62691,1.78719,2033,16.90196
"148",7374,2.19501,-4.66797,12.80035,-51,0.68016,-0.64706,1.0448,2033,18.0618
"149",7423,3.53078,-3.6478,10.48586,-51,1.30437,-0.49109,-0.21773,2033,20.82785
"150",7476,2.10358,-6.06543,10.08611,-55,1.51314,-0.40788,-0.96071,1785,28.62728
"151",7523,4.98396,-1.55453,6.69926,-61,1.60091,-0.20049,-1.58011,1785,23.52183
"152",7574,4.60336,-3.11818,2.75397,-53,1.4593,-0.11209,-1.87209,1785,19.08485
"153",7622,2.01404,-1.65045,9.97733,-46,1.12274,-0.00221,-1.43607,1785,59.65447
"154",7672,-4.32532,-0.02768,8.93309,-38,0.85989,0.02757,-1.27771,1580,45.24902
"155",7722,4.9066,0.63766,8.37846,-42,0.68275,-0.08064,-1.27856,1580,25.10545
"156",7772,0.02371,0.04358,14.41673,-44,0.5575,-0.03664,-1.46765,1580,16.90196
"157",7823,2.04669,-0.86787,8.73019,-36,0.57446,-0.16388,-1.71359,1580,18.0618
"158",7878,4.58659,0.76503,6.05847,-38,0.35466,-0.37389,-1.50024,1357,24.60898
"159",7922,0.90309,0.82286,8.52377,-39,-0.07753,-0.61597,-1.31297,1357,24.60898
"160",7972,1.12993,1.69002,12.20982,-38,-0.13118,-0.47664,-0.86621,1357,31.59567
"161",8023,-10.097,0.48201,21.76865,14,-0.44498,-0.28444,-0.86943,1357,33.80392
"162",8074,-3.90976,0.10201,18.592,-40,-0.57115,-0.38344,-0.74257,1066,25.57507
"163",8122,-2.57306,2.66756,7.19766,-23,-0.81438,-0.61549,-0.4485,1066,22.92256
"164",8172,-13.72711,-0.67538,10.37311,-45,-1.01768,-0.31595,-0.01974,1066,26.84845
"165",8222,1.21349,4.80266,6.90907,-33,-1.19801,-0.17188,0.73286,1066,26.0206
"166",8272,2.06366,0.46329,4.65759,-21,-1.28813,-0.05032,1.58286,1120,22.27887
"167",8323,5.00423,4.86443,10.59752,-22,-1.21434,0.09258,2.10184,1120,20
"168",8372,-1.26912,0.40652,11.41447,-33,-0.9187,0.17885,2.16605,1120,15.56303
"169",8422,2.41422,-0.47501,9.24388,-24,-0.46965,-0.03152,2.07669,1120,19.08485
"170",8472,2.32773,-1.55167,16.21146,-43,0.07932,-0.04428,1.51236,1666,24.60898
"171",8522,4.20267,-2.48279,8.07065,-46,0.60226,-0.19835,0.85614,1666,29.54243
"172",8572,4.75105,-3.02965,4.90138,-45,1.06595,-0.2608,-0.2847,1666,26.84845
"173",8622,-3.64326,-6.48592,14.34546,-58,1.19,-0.16895,-1.01454,1666,23.52183
"174",8672,-5.60744,-0.19247,13.46465,-43,1.34508,-0.03207,-1.76711,1882,57.70722
"175",8723,-1.96509,-1.28639,16.41286,-44,1.1223,-0.05646,-2.16708,1882,35.26856
"176",8772,2.02074,-0.4946,11.35329,-38,0.77098,-0.06537,-2.21497,1882,31.12605
"177",8823,2.20947,0.9554,8.46353,-32,0.25365,-0.20215,-1.90683,1882,25.10545
"178",8883,-1.52036,1.44562,11.70274,-34,-0.27727,-0.3383,-1.31963,1384,20.82785
"179",8922,1.83745,3.66812,7.90396,-34,-0.35472,-0.41161,-1.28543,1384,19.08485
"180",8972,2.82228,3.49835,7.147,-39,-0.9541,-0.33461,-0.16284,1384,20
"181",9023,0.533,3.46628,8.0907,-4,-1.31738,-0.25883,0.4209,1384,33.06425
"182",9072,7.56935,6.39999,7.66844,-4,-1.52321,-0.15694,1.21687,1182,26.0206
"183",9122,7.43452,3.85008,-0.03918,38,-1.56985,-0.04158,1.66498,1182,22.92256
"184",9172,-9.80637,-2.271,14.98866,-16,-1.36046,0.10168,1.71556,1182,26.44439
"185",9225,-0.42313,1.39908,9.49355,-15,-1.04721,0.15294,1.79982,1182,23.52183
"186",9273,-1.09669,0.69652,15.27478,-37,-0.81558,0.03973,1.54492,1565,19.08485
"187",9324,-9.81308,-0.82384,17.69868,-27,-0.58879,-0.08307,1.19518,1565,19.08485
"188",9372,-7.4852,-1.3418,12.72729,-52,-0.27757,-0.05579,1.22327,1565,18.0618
"189",9423,3.56599,-1.24815,12.72322,-78,-0.37343,-0.28842,1.45221,1565,15.56303
"190",9472,4.93993,-0.7366,7.16008,-39,0.11626,-0.1989,1.34793,1448,13.9794
"191",9522,1.35844,-2.26146,4.0625,-54,-0.05058,-0.53532,1.56821,1448,13.9794
"192",9573,-17.38449,-4.2321,22.38202,-40,0.38914,-0.40829,1.38142,1448,15.56303
"193",9622,-5.18344,-4.15724,7.59897,-73,0.70886,-0.54483,1.27452,1448,15.56303
"194",9673,7.77815,-3.93826,4.29996,-51,1.14767,-0.63831,0.42863,1327,23.52183
"195",9722,6.11227,-5.30252,7.52339,-62,1.46175,-0.46552,-0.52603,1327,16.90196
"196",9773,6.72743,-3.19237,8.69087,-76,1.40179,-0.36813,-1.0959,1327,20
"197",9823,6.04291,-0.94572,11.07082,-61,1.44951,-0.09514,-1.74022,1327,22.27887
"198",9872,-0.95541,-4.17867,10.1812,-54,1.27011,-0.04265,-1.84068,1169,16.90196
"199",9932,-0.24628,0.31416,14.87007,-48,1.01392,-0.03459,-2.07941,1169,15.56303
"200",9971,-2.14819,1.40115,11.9687,-45,0.75491,-0.08421,-2.16168,1169,20.82785
"201",10023,-2.63387,2.05452,13.68994,-31,0.28665,-0.20052,-2.10246,1169,29.54243
"202",10072,0.55634,3.59979,4.93639,2,-0.20007,-0.4088,-1.55518,743,30.37028
"203",10122,-4.39825,6.3877,5.07207,2,-0.85425,-0.48227,-0.75226,743,26.0206
"204",10174,1.76704,8.90604,6.25128,-13,-1.3432,-0.26729,0.34204,743,22.27887
"205",10221,-7.68971,2.13316,9.25696,12,-1.62273,-0.05653,1.05388,743,20
"206",10273,-1.31952,1.05246,10.63179,-3,-1.52101,0.00673,1.45323,782,24.0824
"207",10322,-5.06625,1.1198,9.77734,-20,-1.33913,0.13956,1.51649,782,22.27887
"208",10372,-8.11469,2.15422,15.62291,-29,-1.07451,0.11932,1.62486,782,18.0618
"209",10422,-7.34857,-0.16794,15.24919,-22,-1.0813,0.05568,1.97923,782,18.0618
"210",10472,-5.02115,2.00819,11.09291,-58,-0.88278,-0.01396,2.08823,871,26.44439
"211",10523,8.05708,-2.78059,-1.72397,-56,-0.14822,-0.05128,2.59444,871,18.0618
"212",10573,3.90289,-0.76732,7.06427,-39,-0.17854,-0.44571,2.06567,871,22.27887
"213",10621,3.01981,-0.37349,10.81775,-41,0.09795,-0.70619,1.89453,871,18.0618
"214",10672,-1.19191,-0.82083,19.46776,-55,0.75966,-0.64565,1.13121,699,27.9588
"215",10722,-0.56378,-4.55852,10.34413,-57,1.17882,-0.69208,0.71513,699,32.86905
"216",10774,3.8665,-4.42395,9.16965,-69,1.63329,-0.46663,-0.39052,699,26.0206
"217",10823,-0.1432,-6.53677,7.04126,-90,1.8018,-0.17574,-1.29807,699,20
"218",10873,2.95184,-3.61787,3.63643,-71,1.70714,-0.08537,-1.76831,810,28.94316
"219",10935,9.13991,-3.10141,0.77956,-64,1.48534,-0.05788,-2.01913,810,18.0618
"220",10971,-1.04059,-2.74928,6.23846,-58,1.21281,0.05563,-2.17004,810,19.08485
"221",11022,6.49606,-0.82784,9.51851,-64,0.98993,-0.13483,-2.18254,810,33.25516
"222",11073,-0.4492,-2.27863,11.12035,-52,0.59558,-0.35727,-2.13408,1186,35.26856
"223",11122,0.24068,0.59021,11.87788,-41,-0.03877,-0.44879,-1.60484,1186,32.25568
"224",11172,-5.87517,1.39095,14.5239,-35,-0.41649,-0.49126,-1.29488,1186,23.52183
"225",11222,2.82156,4.75763,7.02281,-37,-1.06926,-0.64305,-0.32861,1186,26.44439
"226",11272,2.62503,6.38638,13.16699,-32,-1.27463,-0.41364,0.50818,1205,26.84845
"227",11323,-0.74754,1.55627,16.27733,-29,-1.58707,-0.20784,1.08536,1205,33.62482
"228",11373,0.04294,2.66179,16.04497,-23,-1.53499,-0.01595,1.56128,1205,19.08485
"229",11422,-1.20677,4.53326,9.58792,-3,-1.40285,0.09944,1.72128,1205,20.82785
"230",11472,-5.86739,-1.44107,10.63272,-37,-1.08382,0.25607,1.68291,1217,19.08485
"231",11521,-10.45154,1.16106,7.56435,-30,-0.76392,0.06108,1.78853,1217,25.10545
"232",11572,-0.94247,0.27686,10.22835,-52,-0.73186,-0.22495,1.85802,1217,24.0824
"233",11623,-4.3065,-6.2179,22.28799,-62,-0.28087,-0.13438,1.38943,1217,19.08485
"234",11673,-24.903,-1.71538,33.47107,-74,0.30074,-0.20319,0.7249,693,19.08485
"235",11723,5.25906,-1.11084,12.43517,-52,0.61273,-0.16795,0.57973,693,18.0618
"236",11772,-3.92569,-6.54356,4.88838,-3,0.767,-0.11354,0.50928,693,22.27887
"237",11822,-9.94467,-3.29143,15.14233,-65,0.39871,-0.07356,0.28539,693,26.84845
"238",11872,-3.92744,-0.3327,5.29079,-66,0.32852,-0.08806,0.43779,553,22.27887
"239",11927,-1.50385,0.63234,15.95203,-56,0.32323,-0.07141,0.44304,553,20.82785
"240",11972,14.37549,3.97954,-2.58249,27,0.21521,-0.34399,0.54564,553,16.90196
"241",12022,-5.2787,0.20978,5.91299,-13,0.38864,-0.16533,0.88364,553,57.36113
"242",12072,5.01546,1.49005,11.91205,-53,0.63841,-0.22273,0.63049,574,57.89739
"243",12124,1.48378,-2.37526,13.67305,-71,0.84969,-0.15709,0.38412,574,26.44439
"244",12172,0.21576,-5.90172,9.6653,-78,1.20934,-0.08363,-0.44283,574,26.84845
"245",12222,17.24434,-1.28769,6.8614,-57,1.46173,-0.23735,-1.14751,574,20.82785
"246",12273,2.45041,-3.85204,9.06119,-75,1.38405,-0.10059,-1.73595,629,15.56303
"247",12322,3.59688,-2.92331,9.06998,-66,1.26849,0.01013,-2.06897,629,15.56303
"248",12372,2.47882,-0.9857,4.46651,-94,0.84018,-0.4606,-2.39856,629,27.23456
"249",12422,-1.40825,-3.16225,11.58221,-66,0.47736,-0.33315,-2.06386,629,20
"250",12474,-0.82437,1.36555,12.41682,-46,0.2204,-0.31691,-1.51385,1029,18.0618
"251",12523,-3.47577,5.92752,11.37764,-25,-0.17856,-0.35452,-1.17661,1029,19.08485
"252",12572,-3.2679,4.32332,7.67113,-21,-0.70137,-0.55513,-0.48383,1029,30.37028
"253",12622,8.7207,7.47212,-7.34741,55,-0.83907,-0.39989,0.49934,1029,34.32007
"254",12672,-4.10704,5.91879,-2.13911,-14,-1.19931,-0.10796,0.92268,949,33.9794
"255",12721,-6.97188,3.07837,9.68105,-148,-1.19276,-0.00281,1.50563,949,33.06425
"256",12772,-22.26233,-4.08905,27.82036,25,-1.09912,-0.26271,1.98006,949,31.36403
"257",12821,-4.46831,1.03371,18.58186,-133,-0.74939,0.06844,2.08766,949,32.86905
"258",12871,-3.57355,-1.36363,16.97214,-74,-0.30881,0.0723,1.96623,860,31.59567
"259",12928,0.11197,-3.89206,13.15994,-60,0.05719,-0.0585,1.57915,860,33.9794
"260",12972,1.54776,-0.03314,9.19839,-64,0.53609,-0.23866,0.26669,860,34.48552
"261",13022,-1.83487,-3.89151,7.88329,-68,1.10719,-0.103,-0.66582,860,33.80392
"262",13073,-16.99442,-6.13611,21.3912,-81,1.37854,-0.10083,-1.65683,693,28.94316
"263",13122,0.67841,-0.27513,4.08508,-69,1.3833,0.01997,-2.3486,693,27.9588
"264",13172,3.50815,-3.54497,9.59975,-58,0.97459,-0.14648,-2.35394,693,20.82785
"265",13224,-9.86143,-4.30098,9.89816,-61,0.6342,-0.29407,-2.3891,693,20
"266",13273,-0.8239,4.03815,12.91624,-31,-0.01001,-0.39899,-1.76233,662,15.56303
"267",13322,0.42888,2.70732,10.06528,-11,-0.48468,-0.36497,-1.24113,662,19.08485
"268",13372,2.1403,6.92206,4.42949,0,-1.0305,-0.57484,-0.31544,662,23.52183
"269",13422,5.90619,7.20007,2.71788,-50,-1.36916,-0.28908,0.84566,662,24.60898
"270",13472,2.14156,-0.96965,7.29785,-29,-1.33937,-0.013,1.59731,558,20
"271",13523,2.66289,0.6523,5.20125,-39,-1.09894,0.02524,1.81982,558,15.56303
"272",13572,8.02264,3.36903,7.6705,-43,-0.92979,-0.04375,1.95013,558,13.9794
"273",13622,-0.27837,2.80658,14.84343,-78,-0.61029,0.06392,2.05194,558,18.0618
"274",13672,1.06541,0.52431,14.08832,-83,-0.12241,-0.05569,1.83742,616,56.92674
"275",13721,4.02591,-1.39246,7.45644,-51,0.54337,-0.16023,0.89865,616,43.10672
"276",13772,1.41116,-2.14398,13.03423,-78,0.90247,-0.26512,0.20465,616,25.57507
"277",13822,4.80246,-1.09615,6.61667,-65,1.20586,-0.13235,-0.36411,616,29.54243
"278",13872,-4.19336,-1.8288,14.14761,-61,1.25996,-0.06073,-1.11732,566,30.103
"279",13929,-0.04919,-1.02629,10.45554,-54,1.18416,0.01482,-1.50781,566,31.12605
"280",13972,0.39777,-2.75087,7.50156,-64,1.09995,-0.12849,-1.55865,566,19.08485
"281",14022,0.78645,-2.39046,13.37041,-53,0.81322,-0.03752,-1.71075,566,24.0824
"282",14072,2.31326,0.70326,11.98631,-54,0.51175,-0.30298,-1.76529,551,33.25516
"283",14122,1.65073,2.17111,14.72781,-42,0.31033,-0.32462,-1.89702,551,32.66937
