time,x,y,z
27734,0.10980,-0.02322,-0.09367
27798,0.15695,-0.04083,-0.27603
27833,0.19933,-0.00734,-0.35803
27884,0.13069,0.02229,-0.39131
27934,0.03008,-0.01161,-0.28212
27984,-0.07413,-0.00224,-0.03056
28035,-0.15646,0.05353,0.21690
28087,-0.22816,0.01373,0.35922
28135,-0.17140,0.02118,0.31020
28184,-0.09612,-0.00038,0.22459
28233,0.01410,0.03004,0.11000
28283,0.00668,-0.02292,-0.02281
28334,0.18103,-0.04727,-0.37550
28384,0.19249,-0.03749,-0.48471
28433,0.12645,-0.05612,-0.41406
28483,0.04602,0.00233,-0.26393
28533,-0.07237,-0.04219,-0.01506
28585,-0.18922,0.00095,0.18974
28635,-0.14436,-0.01343,0.21423
28683,-0.11635,0.04297,0.18889
28734,-0.04771,0.02756,0.12994
28783,0.04123,-0.04045,0.00580
28837,0.07497,0.01706,0.00841
28883,0.14064,-0.04919,-0.11482
28933,0.16843,-0.05894,-0.28354
28985,0.15500,-0.06847,-0.36774
29034,-0.00829,-0.08536,-0.20633
29085,-0.06363,0.02481,-0.10152
29135,-0.14539,0.03258,0.16061
29184,-0.15201,-0.00409,0.24544
29234,-0.16219,0.04469,0.32631
29284,-0.07013,0.03618,0.28421
29335,-0.04282,0.08696,0.24234
29384,-0.02437,0.00908,0.18019
29434,0.08894,-0.03751,0.00177
29484,0.10555,0.06819,-0.04559
29534,0.14742,-0.04242,-0.25111
29585,0.23112,-0.00584,-0.41359
29635,0.13849,-0.07071,-0.42842
29683,0.10796,-0.02071,-0.44452
29734,0.05154,-0.01614,-0.35207
29784,0.04065,-0.08891,-0.25009
29833,-0.07327,-0.01160,-0.13031
29891,-0.16737,-0.04288,-0.02501
29933,-0.14149,-0.01161,-0.02161
29983,-0.04672,0.02582,-0.02747
30034,-0.09877,0.08089,0.11176
30083,-0.07396,-0.02531,0.12201
30133,-0.00201,-0.02444,0.07701
30183,0.10176,0.00734,-0.02669
30234,0.11281,0.04889,-0.12506
30285,0.06529,-0.04771,-0.10498
30334,0.01823,0.01923,-0.08076
30384,0.04893,0.04289,-0.12917
30434,-0.04192,0.04575,-0.12576
30483,-0.02405,0.00813,-0.20599
30533,0.01048,-0.02264,-0.23625
30583,-0.03859,0.05226,-0.10503
30634,-0.00912,-0.03024,-0.15715
30683,-0.09982,0.02533,-0.12267
30734,-0.13245,0.01747,-0.06421
30783,-0.19359,0.02286,0.06137
30835,-0.25618,-0.01311,0.28955
30883,-0.16476,-0.06313,0.30510
30936,-0.08664,0.06299,0.33502
30987,0.04280,0.02020,-0.07062
31033,0.18890,-0.04367,-0.35362
31083,0.20006,-0.07516,-0.50090
31132,0.01901,0.02736,-0.31406
31183,-0.01599,0.06184,-0.18402
31234,-0.11244,0.02808,-0.04256
31283,-0.24190,-0.04500,0.19330
31333,-0.26266,0.03850,0.30771
31383,-0.20712,0.04085,0.42406
31435,-0.21599,-0.02568,0.51285
31484,-0.14294,0.02472,0.50615
31533,-0.05298,-0.02863,0.41199
31583,0.07532,-0.01009,0.11415
31633,0.18997,-0.00967,-0.12622
31683,0.15520,-0.06178,-0.17796
31733,0.02281,0.03111,-0.15985
31783,0.06320,-0.01335,-0.19247
31834,-0.06555,0.01425,0.03818
31884,-0.09055,-0.00761,0.15955
31939,-0.14679,0.02660,0.28477
31984,-0.10512,0.02277,0.26242
32033,0.00763,0.00233,0.14514
32084,-0.02069,-0.02109,0.05754
32133,0.01192,-0.06180,0.02359
32184,0.01350,0.05727,-0.04517
32233,-0.00868,-0.04539,0.04236
32286,-0.08528,-0.05309,0.24564
32334,-0.14220,0.00148,0.39243
32387,0.00049,-0.02275,0.23657
32433,-0.01111,0.07249,0.27289
32484,0.09531,-0.07515,0.11406
32534,0.03029,0.00829,0.12112
32584,0.06848,0.00792,-0.04599
32635,0.12050,-0.04117,-0.12312
32685,0.14528,0.04019,-0.14517
32735,0.14493,-0.05681,-0.14699
32783,0.10280,0.03537,-0.14751
32835,0.12740,0.00276,-0.16844
32884,0.10918,-0.01741,-0.17130
32939,-0.04565,-0.02670,0.04852
32984,-0.12573,0.01675,0.21837
33033,-0.12302,0.01965,0.32631
33083,-0.17842,-0.03334,0.53801
33135,-0.08990,0.00908,0.45583
33185,-0.02365,0.05009,0.41164
33233,0.03955,-0.03285,0.24538
33285,0.12730,-0.03838,-0.01625
33335,0.18639,-0.01982,-0.12120
33383,0.17833,0.01930,-0.20737
33433,0.13165,0.02089,-0.18930
33483,0.08250,0.00807,-0.06256
33534,0.03371,0.01491,0.05226
33586,0.02599,-0.00533,0.08698
