time,lx
20584,2897.00000
20633,2897.00000
20686,2897.00000
20732,2897.00000
20783,3063.00000
20834,3063.00000
20883,3063.00000
20935,3063.00000
20983,3103.00000
21033,3103.00000
21083,3103.00000
21134,3103.00000
21183,3160.00000
21233,3160.00000
21284,3160.00000
21334,3160.00000
21384,3160.00000
21433,3185.00000
21483,3185.00000
21533,3185.00000
21584,3185.00000
21633,3227.00000
21694,3227.00000
21734,3227.00000
21783,3227.00000
21833,3258.00000
21887,3258.00000
21935,3258.00000
21985,3258.00000
22034,3258.00000
22085,3258.00000
22133,3258.00000
22183,3258.00000
22233,3309.00000
22284,3309.00000
22333,3309.00000
22383,3309.00000
22434,3309.00000
22483,3309.00000
22535,3254.00000
22587,3254.00000
22634,3254.00000
22696,3254.00000
22732,3254.00000
22783,3254.00000
22833,3254.00000
22883,3310.00000
22934,3310.00000
22983,3310.00000
23034,3310.00000
23085,3356.00000
23134,3356.00000
23184,3356.00000
23234,3356.00000
23285,3264.00000
23336,3264.00000
23384,3264.00000
23434,3264.00000
23483,3213.00000
23534,3213.00000
23583,3213.00000
23634,3213.00000
23683,3312.00000
23740,3312.00000
23782,3312.00000
23833,3312.00000
23885,3235.00000
23933,3235.00000
23983,3235.00000
24034,3235.00000
24083,3283.00000
24134,3283.00000
24183,3283.00000
24236,3283.00000
24284,3283.00000
24334,3283.00000
24383,3225.00000
24436,3225.00000
24484,3225.00000
24532,3225.00000
24583,3225.00000
24634,3200.00000
24683,3200.00000
24738,3200.00000
24783,3200.00000
24833,3200.00000
24883,3200.00000
24933,3240.00000
24984,3240.00000
25033,3240.00000
25084,3240.00000
25134,3182.00000
25183,3182.00000
25234,3182.00000
25286,3182.00000
25333,3182.00000
25385,3182.00000
25433,3229.00000
25482,3229.00000
25534,3229.00000
25583,3229.00000
25633,3275.00000
25682,3275.00000
25738,3275.00000
25783,3275.00000
25833,3201.00000
25883,3201.00000
25937,3201.00000
25983,3201.00000
26033,3248.00000
26084,3248.00000
26134,3248.00000
26184,3248.00000
26233,3329.00000
26283,3329.00000
26333,3329.00000
26384,3329.00000
26433,3329.00000
26484,3300.00000
26533,3300.00000
26586,3300.00000
26635,3300.00000
26684,3270.00000
26742,3270.00000
26783,3270.00000
26833,3270.00000
26883,3308.00000
26934,3308.00000
26984,3308.00000
27034,3308.00000
27085,3308.00000
27134,3308.00000
27184,3308.00000
27236,3308.00000
27284,3253.00000
27335,3253.00000
27384,3253.00000
27434,3253.00000
27483,3220.00000
27533,3220.00000
27584,3220.00000
27634,3220.00000
27689,3220.00000
27734,3220.00000
27798,3161.00000
27833,3161.00000
27884,3161.00000
27934,3161.00000
27984,3088.00000
28036,3088.00000
28087,3088.00000
28135,3088.00000
28184,2955.00000
28233,2955.00000
28284,2955.00000
28334,2955.00000
28384,2927.00000
28433,2927.00000
28483,2927.00000
28533,2927.00000
28585,2607.00000
28636,2607.00000
28683,2607.00000
28734,2607.00000
28783,2471.00000
28837,2471.00000
28883,2471.00000
28933,2471.00000
28985,2321.00000
29034,2321.00000
29085,2321.00000
29135,2321.00000
29184,2022.00000
29234,2022.00000
29284,2022.00000
29335,2022.00000
29384,2105.00000
29434,2105.00000
29484,2105.00000
29534,2105.00000
29585,2121.00000
29635,2121.00000
29684,2121.00000
29734,2121.00000
29784,1935.00000
29833,1935.00000
29891,1935.00000
29933,1935.00000
29983,1964.00000
30034,1964.00000
30084,1964.00000
30133,1964.00000
30183,2125.00000
30234,2125.00000
30285,2125.00000
30334,2125.00000
30384,2125.00000
30434,2125.00000
30483,2088.00000
30533,2088.00000
30583,2088.00000
30634,2088.00000
30683,2088.00000
30734,2088.00000
30783,2108.00000
30835,2108.00000
30883,2108.00000
30936,2108.00000
30987,2220.00000
31033,2220.00000
31083,2220.00000
31132,2220.00000
31183,2378.00000
31234,2378.00000
31283,2378.00000
31333,2378.00000
31384,2319.00000
31435,2319.00000
31484,2319.00000
31533,2319.00000
31583,2641.00000
31633,2641.00000
31683,2641.00000
31733,2641.00000
31783,2792.00000
31834,2792.00000
31884,2792.00000
31939,2792.00000
31984,2833.00000
32033,2833.00000
32085,2833.00000
32133,2833.00000
32184,3037.00000
32233,3037.00000
32286,3037.00000
32334,3037.00000
32387,3134.00000
32433,3134.00000
32484,3134.00000
32534,3134.00000
32585,3228.00000
32635,3228.00000
32685,3228.00000
32735,3228.00000
32783,3228.00000
32835,3228.00000
32884,3228.00000
32939,3228.00000
32984,3228.00000
33033,3228.00000
33083,3228.00000
33135,3258.00000
33185,3258.00000
33233,3258.00000
33285,3258.00000
33335,3258.00000
33383,3258.00000
33433,3258.00000
33483,3258.00000
33534,3258.00000
33586,3258.00000
33633,3258.00000
33684,3258.00000
33735,3258.00000
33787,3258.00000
33833,3258.00000
33884,3232.00000
33940,3232.00000
33983,3232.00000
34033,3232.00000
34084,3202.00000
34133,3202.00000
34184,3202.00000
34234,3202.00000
34285,3143.00000
34336,3143.00000
34384,3143.00000
34436,3143.00000
34484,3112.00000
34534,3112.00000
34584,3112.00000
34634,3112.00000
34684,3022.00000
34735,3022.00000
34785,3022.00000
34834,3022.00000
34884,2993.00000
34946,2993.00000
34984,2993.00000
35033,2993.00000
35083,2919.00000
35134,2919.00000
35184,2919.00000
35233,2919.00000
35286,2890.00000
35334,2890.00000
35384,2890.00000
35434,2890.00000
35483,2919.00000
35534,2919.00000
35585,2919.00000
35636,2919.00000
35685,2944.00000
35735,2944.00000
35784,2944.00000
35834,2944.00000
35883,3014.00000
35933,3014.00000
35999,3014.00000
36033,3014.00000
36083,3058.00000
36135,3058.00000
36184,3058.00000
36234,3058.00000
36284,3106.00000
36334,3106.00000
36384,3106.00000
36433,3106.00000
36484,3106.00000
36533,3141.00000
36583,3141.00000
36634,3141.00000
36684,3141.00000
36733,3174.00000
36786,3174.00000
36833,3174.00000
36883,3174.00000
36934,3122.00000
36990,3122.00000
37033,3122.00000
37084,3122.00000
37136,2955.00000
37186,2955.00000
37234,2955.00000
37283,2955.00000
37333,2785.00000
37383,2785.00000
37433,2785.00000
37483,2785.00000
37534,2666.00000
37583,2666.00000
37633,2666.00000
37685,2666.00000
37735,2548.00000
37788,2548.00000
37833,2548.00000
37885,2548.00000
37932,2326.00000
37983,2326.00000
38038,2326.00000
38083,2326.00000
38134,2205.00000
38183,2205.00000
38234,2205.00000
38283,2205.00000
38333,2240.00000
38384,2240.00000
38434,2240.00000
38484,2240.00000
38535,2127.00000
38587,2127.00000
38633,2127.00000
38683,2127.00000
38734,2251.00000
38783,2251.00000
38834,2251.00000
38884,2251.00000
38933,2236.00000
38984,2236.00000
39047,2236.00000
39083,2236.00000
39134,1962.00000
39186,1962.00000
39233,1962.00000
39286,1962.00000
39335,1935.00000
39384,1935.00000
39434,1935.00000
39484,1935.00000
39534,1976.00000
39582,1976.00000
39633,1976.00000
39685,1976.00000
39734,1959.00000
39784,1959.00000
39835,1959.00000
39884,1959.00000
39933,1776.00000
39985,1776.00000
40049,1776.00000
40082,1776.00000
40134,1729.00000
40183,1729.00000
40237,1729.00000
40285,1729.00000
40333,1663.00000
40385,1663.00000
40435,1663.00000
40483,1663.00000
40533,1512.00000
40583,1512.00000
40634,1512.00000
40684,1512.00000
40735,1494.00000
40785,1494.00000
40834,1494.00000
40885,1494.00000
40933,1404.00000
40985,1404.00000
41034,1404.00000
41092,1404.00000
41133,1352.00000
41183,1352.00000
41233,1352.00000
41283,1352.00000
41333,1341.00000
41383,1341.00000
41434,1341.00000
41484,1341.00000
41533,1341.00000
41584,1314.00000
41634,1314.00000
41683,1314.00000
41733,1314.00000
41785,1314.00000
41834,1314.00000
41883,1314.00000
41934,1314.00000
41984,1352.00000
42034,1352.00000
42083,1352.00000
42138,1352.00000
42183,1427.00000
42234,1427.00000
42285,1427.00000
42334,1427.00000
42384,1458.00000
42433,1458.00000
42484,1458.00000
42534,1458.00000
42584,1462.00000
42635,1462.00000
42685,1462.00000
42733,1462.00000
42784,1532.00000
42833,1532.00000
42887,1532.00000
42935,1532.00000
42984,1430.00000
43034,1430.00000
43086,1430.00000
43139,1430.00000
43183,1387.00000
43233,1387.00000
43284,1387.00000
43333,1387.00000
43388,1365.00000
43433,1365.00000
43483,1365.00000
43533,1365.00000
43583,1339.00000
43632,1339.00000
43683,1339.00000
43733,1339.00000
43786,1194.00000
43834,1194.00000
43885,1194.00000
43937,1194.00000
43985,1119.00000
44034,1119.00000
44083,1119.00000
44134,1119.00000
44187,1119.00000
44233,1119.00000
44284,1119.00000
44333,1067.00000
44383,1067.00000
44435,1067.00000
44482,1067.00000
44532,1003.00000
44583,1003.00000
44632,1003.00000
44683,1003.00000
44734,969.00000
44783,969.00000
44834,969.00000
44884,969.00000
44934,1003.00000
44984,1003.00000
45034,1003.00000
45085,1003.00000
45134,918.00000
45193,918.00000
45234,918.00000
45283,918.00000
45333,1005.00000
45386,1005.00000
45435,1005.00000
45484,1005.00000
45533,1064.00000
45585,1064.00000
45635,1064.00000
45683,1064.00000
45735,1108.00000
45783,1108.00000
45834,1108.00000
45883,1108.00000
45933,1293.00000
45983,1293.00000
46035,1293.00000
46084,1293.00000
46133,1093.00000
46184,1093.00000
46238,1093.00000
46283,1093.00000
46333,1026.00000
46383,1026.00000
46435,1026.00000
46484,1026.00000
46533,1157.00000
46583,1157.00000
46633,1157.00000
46683,1157.00000
46733,1122.00000
46784,1122.00000
46834,1122.00000
46884,1122.00000
46933,998.00000
46983,998.00000
47034,998.00000
47084,998.00000
47133,811.00000
47184,811.00000
47236,811.00000
47283,811.00000
47333,700.00000
47384,700.00000
47433,700.00000
47484,700.00000
47533,613.00000
47583,613.00000
47634,613.00000
47686,613.00000
47734,642.00000
47785,642.00000
47834,642.00000
47885,642.00000
47934,710.00000
47986,710.00000
48033,710.00000
48085,710.00000
48135,742.00000
48183,742.00000
48240,742.00000
48284,742.00000
48333,894.00000
48383,894.00000
48433,894.00000
48483,894.00000
48534,1043.00000
48583,1043.00000
48633,1043.00000
48684,1043.00000
48733,1192.00000
48784,1192.00000
48833,1192.00000
48883,1192.00000
48935,1411.00000
48984,1411.00000
49034,1411.00000
49088,1411.00000
49134,1576.00000
49184,1576.00000
49234,1576.00000
49300,1576.00000
49333,1576.00000
49383,1725.00000
49434,1725.00000
49485,1725.00000
49534,1903.00000
49586,1903.00000
49634,1903.00000
49684,1903.00000
49734,2107.00000
49784,2107.00000
49834,2107.00000
49883,2107.00000
49934,2299.00000
49985,2299.00000
50034,2299.00000
50086,2299.00000
50135,2454.00000
50183,2454.00000
50235,2454.00000
50283,2454.00000
50336,2606.00000
50383,2606.00000
50433,2606.00000
50484,2606.00000
50533,2595.00000
50586,2595.00000
50634,2595.00000
50685,2595.00000
50733,2595.00000
50784,2595.00000
50835,2595.00000
50885,2595.00000
50936,2737.00000
50986,2737.00000
51034,2737.00000
51083,2737.00000
51134,2761.00000
51184,2761.00000
51234,2761.00000
51286,2761.00000
51339,2708.00000
51383,2708.00000
51433,2708.00000
51483,2708.00000
51532,2742.00000
51583,2742.00000
51633,2742.00000
51684,2742.00000
51734,2861.00000
51789,2861.00000
51834,2861.00000
51885,2861.00000
51934,2917.00000
51986,2917.00000
52034,2917.00000
52085,2917.00000
52134,2959.00000
52188,2959.00000
52233,2959.00000
52283,2959.00000
52349,3000.00000
52382,3000.00000
52433,3000.00000
52482,3000.00000
52533,2876.00000
52583,2876.00000
52638,2876.00000
52684,2876.00000
52735,2962.00000
52784,2962.00000
52835,2962.00000
52884,2962.00000
52934,2914.00000
52984,2914.00000
53034,2914.00000
53084,2914.00000
53134,2512.00000
53184,2512.00000
53234,2512.00000
53285,2512.00000
53342,2398.00000
53385,2398.00000
53433,2398.00000
53483,2398.00000
53534,2278.00000
53587,2278.00000
53634,2278.00000
53685,2278.00000
53736,1889.00000
53783,1889.00000
53834,1889.00000
53886,1889.00000
53933,1943.00000
53984,1943.00000
54033,1943.00000
54084,1943.00000
54134,1639.00000
54184,1639.00000
54234,1639.00000
54284,1639.00000
54333,1754.00000
54391,1754.00000
54433,1754.00000
54483,1754.00000
54533,2377.00000
54585,2377.00000
54634,2377.00000
54683,2377.00000
54734,2469.00000
54784,2469.00000
54835,2469.00000
54884,2469.00000
54934,2648.00000
54984,2648.00000
55033,2648.00000
55085,2648.00000
55133,2826.00000
55183,2826.00000
55232,2826.00000
55283,2826.00000
55334,2940.00000
55391,2940.00000
55433,2940.00000
55484,2940.00000
55533,2871.00000
55583,2871.00000
55633,2871.00000
55685,2871.00000
55734,2911.00000
55784,2911.00000
55834,2911.00000
55883,2911.00000
55933,3052.00000
55983,3052.00000
56034,3052.00000
56084,3052.00000
56135,2838.00000
56186,2838.00000
56233,2838.00000
56285,2838.00000
56334,2901.00000
56406,2901.00000
56433,2901.00000
56483,2901.00000
56533,2936.00000
56584,2936.00000
56634,2936.00000
56685,2936.00000
56734,2791.00000
56784,2791.00000
56833,2791.00000
56884,2791.00000
56933,2815.00000
56987,2815.00000
57033,2815.00000
57083,2815.00000
57132,2990.00000
57184,2990.00000
57234,2990.00000
57284,2990.00000
57334,2846.00000
57384,2846.00000
57442,2846.00000
57483,2846.00000
57533,2666.00000
57584,2666.00000
57633,2666.00000
57684,2666.00000
57734,2635.00000
57785,2635.00000
57834,2635.00000
57883,2635.00000
57933,2398.00000
57984,2398.00000
58033,2398.00000
58085,2398.00000
58133,2221.00000
58184,2221.00000
58234,2221.00000
58285,2221.00000
58335,2168.00000
58384,2168.00000
58433,2168.00000
58487,2168.00000
58533,2000.00000
58583,2000.00000
58633,2000.00000
58683,2000.00000
58736,1782.00000
58783,1782.00000
58834,1782.00000
58885,1782.00000
58934,1714.00000
58984,1714.00000
59034,1714.00000
59085,1714.00000
59133,1593.00000
59183,1593.00000
59234,1593.00000
59284,1593.00000
59335,1423.00000
59384,1423.00000
59433,1423.00000
59509,1423.00000
59533,1423.00000
59583,1309.00000
59634,1309.00000
59683,1309.00000
59733,1297.00000
59783,1297.00000
59833,1297.00000
59884,1297.00000
59934,1160.00000
59984,1160.00000
60033,1160.00000
60084,1160.00000
60134,1036.00000
60185,1036.00000
60233,1036.00000
60283,1036.00000
60333,1066.00000
60384,1066.00000
60433,1066.00000
60511,1066.00000
60533,1066.00000
60583,1040.00000
60634,1040.00000
60684,1040.00000
60734,1040.00000
60783,1040.00000
60835,1040.00000
60884,1040.00000
60934,1123.00000
60984,1123.00000
61034,1123.00000
61084,1123.00000
61135,1156.00000
61184,1156.00000
61233,1156.00000
61284,1156.00000
61333,1209.00000
61383,1209.00000
61433,1209.00000
61483,1209.00000
61547,1251.00000
61583,1251.00000
61633,1251.00000
61684,1251.00000
61735,1224.00000
61784,1224.00000
61834,1224.00000
61884,1224.00000
61934,1484.00000
61987,1484.00000
62033,1484.00000
62084,1484.00000
62133,1623.00000
62183,1623.00000
62234,1623.00000
62285,1623.00000
62334,1508.00000
62384,1508.00000
62435,1508.00000
62483,1508.00000
62533,1864.00000
62587,1864.00000
62632,1864.00000
62682,1864.00000
62733,1997.00000
62784,1997.00000
62834,1997.00000
62884,1997.00000
62934,2100.00000
62983,2100.00000
63035,2100.00000
63083,2100.00000
63134,1988.00000
63185,1988.00000
63236,1988.00000
63284,1988.00000
63335,2235.00000
63384,2235.00000
63434,2235.00000
63483,2235.00000
63534,2627.00000
63598,2627.00000
63633,2627.00000
63683,2627.00000
63733,2399.00000
63783,2399.00000
63835,2399.00000
63884,2399.00000
63935,2423.00000
63984,2423.00000
64033,2423.00000
64083,2423.00000
64133,2572.00000
64183,2572.00000
64235,2572.00000
64283,2572.00000
64334,2610.00000
64384,2610.00000
64434,2610.00000
64483,2610.00000
64534,2524.00000
64586,2524.00000
64640,2524.00000
64683,2524.00000
64734,2656.00000
64783,2656.00000
64835,2656.00000
64885,2656.00000
64933,2664.00000
64984,2664.00000
65035,2664.00000
65084,2664.00000
65133,2536.00000
65184,2536.00000
65233,2536.00000
65284,2536.00000
65334,2606.00000
65387,2606.00000
65433,2606.00000
65483,2606.00000
65533,2549.00000
65583,2549.00000
65646,2549.00000
65688,2549.00000
65733,2525.00000
65784,2525.00000
65834,2525.00000
65883,2525.00000
65934,2525.00000
65983,2525.00000
66035,2486.00000
66083,2486.00000
66135,2486.00000
66185,2486.00000
66233,2407.00000
66284,2407.00000
66335,2407.00000
66384,2407.00000
66434,2299.00000
66484,2299.00000
66534,2299.00000
66584,2299.00000
66640,2299.00000
66683,2257.00000
66733,2257.00000
66785,2257.00000
66834,2257.00000
66886,2209.00000
66934,2209.00000
66984,2209.00000
67034,2209.00000
67084,2186.00000
67134,2186.00000
67184,2186.00000
67236,2186.00000
67284,2205.00000
67334,2205.00000
67384,2205.00000
67434,2205.00000
67484,2153.00000
67533,2153.00000
67585,2153.00000
67641,2153.00000
67683,2056.00000
67733,2056.00000
67783,2056.00000
67833,2056.00000
67884,2056.00000
67934,2056.00000
67984,2022.00000
68033,2022.00000
68084,2022.00000
68135,2022.00000
68184,1958.00000
68234,1958.00000
68285,1958.00000
68335,1958.00000
68385,1772.00000
68436,1772.00000
68484,1772.00000
68533,1772.00000
68583,1850.00000
68637,1850.00000
68683,1850.00000
68733,1850.00000
68784,1814.00000
68833,1814.00000
68883,1814.00000
68937,1814.00000
68983,1733.00000
69033,1733.00000
69083,1733.00000
69134,1733.00000
69183,1698.00000
69233,1698.00000
69289,1698.00000
69335,1698.00000
69383,1630.00000
69433,1630.00000
69483,1630.00000
69533,1630.00000
69585,1460.00000
69643,1460.00000
69683,1460.00000
69733,1460.00000
69784,1394.00000
69835,1394.00000
69887,1394.00000
69934,1394.00000
69983,1471.00000
70034,1471.00000
70083,1471.00000
70134,1471.00000
70185,1388.00000
70235,1388.00000
70283,1388.00000
70335,1388.00000
70384,1195.00000
70434,1195.00000
70484,1195.00000
70533,1195.00000
70584,984.00000
70641,984.00000
70683,984.00000
70733,984.00000
70784,721.00000
70834,721.00000
70884,721.00000
70934,721.00000
70985,621.00000
71034,621.00000
71084,621.00000
71133,621.00000
71184,623.00000
71235,623.00000
71286,623.00000
71333,623.00000
71383,692.00000
71433,692.00000
71483,692.00000
71533,692.00000
71583,650.00000
71640,650.00000
71684,650.00000
71733,650.00000
71784,599.00000
71834,599.00000
71883,599.00000
71934,599.00000
71983,640.00000
72034,640.00000
72085,640.00000
72134,640.00000
72183,703.00000
72235,703.00000
72284,703.00000
72335,703.00000
72385,525.00000
72434,525.00000
72483,525.00000
72534,525.00000
72584,618.00000
72645,618.00000
72683,618.00000
72733,618.00000
72785,950.00000
72834,950.00000
72885,950.00000
72934,950.00000
72984,1236.00000
73033,1236.00000
73085,1236.00000
73135,1236.00000
73185,1650.00000
73236,1650.00000
73283,1650.00000
73333,1650.00000
73383,1666.00000
73434,1666.00000
73483,1666.00000
73535,1666.00000
73583,1756.00000
73643,1756.00000
73683,1756.00000
73733,1756.00000
73783,1861.00000
73835,1861.00000
73884,1861.00000
73933,1861.00000
73984,1800.00000
74034,1800.00000
74084,1800.00000
74134,1800.00000
74183,1606.00000
74233,1606.00000
74285,1606.00000
74334,1606.00000
74383,1505.00000
74433,1505.00000
74484,1505.00000
74534,1505.00000
74584,1560.00000
74634,1560.00000
74688,1560.00000
74733,1560.00000
74783,1520.00000
74833,1520.00000
74884,1520.00000
74935,1520.00000
74984,1520.00000
75033,1520.00000
75084,1501.00000
75135,1501.00000
75184,1501.00000
75235,1501.00000
75284,1484.00000
75336,1484.00000
75384,1484.00000
75433,1484.00000
75486,1471.00000
75536,1471.00000
75582,1471.00000
75633,1471.00000
75683,1471.00000
75737,1471.00000
75783,1471.00000
75832,1483.00000
75883,1483.00000
75933,1483.00000
75984,1483.00000
76037,1483.00000
76083,1483.00000
76134,1498.00000
76185,1498.00000
76233,1498.00000
76284,1498.00000
76334,1498.00000
76384,1498.00000
76435,1498.00000
76483,1498.00000
76533,1485.00000
76584,1485.00000
76635,1485.00000
76683,1485.00000
76734,1442.00000
76782,1442.00000
76834,1442.00000
76889,1442.00000
76934,1468.00000
76983,1468.00000
77032,1468.00000
77084,1468.00000
77133,1464.00000
77184,1464.00000
77233,1464.00000
77285,1464.00000
77334,1442.00000
77387,1442.00000
77433,1442.00000
77483,1442.00000
77533,1402.00000
77583,1402.00000
77634,1402.00000
77686,1402.00000
77737,1329.00000
77782,1329.00000
77834,1329.00000
77885,1329.00000
77935,1232.00000
77985,1232.00000
78033,1232.00000
78085,1232.00000
78134,1148.00000
78184,1148.00000
78234,1148.00000
78285,1148.00000
78334,987.00000
78385,987.00000
78435,987.00000
78483,987.00000
78534,845.00000
78583,845.00000
78634,845.00000
78683,845.00000
78736,805.00000
78782,805.00000
78833,805.00000
78883,805.00000
78933,898.00000
