time,x,y,z
8035,22.36176,-34.04999,-24.55750
8086,22.30072,-34.50775,-23.50311
8136,21.98944,-34.15070,-23.69537
8187,22.15576,-34.20410,-23.42377
8236,21.95129,-34.27429,-23.59161
8285,21.34399,-34.30634,-23.27576
8336,22.31750,-34.91211,-22.68829
8384,22.52502,-35.10895,-23.19641
8437,23.77625,-35.38971,-22.74170
8485,23.62671,-35.00061,-23.36273
8535,24.92981,-35.32562,-22.21375
8585,24.88098,-35.32562,-22.21069
8637,25.06409,-35.31342,-22.36176
8687,25.56305,-35.51025,-22.19238
8735,25.43793,-35.06165,-23.14148
8785,25.88196,-35.37140,-22.45178
8835,28.44391,-36.13281,-22.04132
8886,28.57513,-35.72998,-22.81952
8936,28.99475,-35.67200,-22.38464
8989,29.03595,-35.31647,-23.06061
9038,27.32544,-34.35974,-25.66528
9085,28.66669,-34.90601,-24.68719
9135,27.50549,-34.46960,-23.90900
9188,26.99585,-34.45587,-24.24927
9236,26.55640,-34.33990,-25.57373
9288,26.28937,-33.89893,-25.82092
9335,25.85602,-33.94775,-25.79193
9386,25.26398,-34.18427,-25.32196
9436,25.36926,-34.26514,-25.23041
9486,25.76752,-34.03625,-25.03967
9535,25.33875,-34.27887,-25.64392
9586,26.06659,-34.30786,-24.99084
9636,25.96130,-34.26514,-25.08087
9685,25.08850,-33.96454,-26.34583
9735,24.59717,-33.93555,-25.11597
9785,25.19379,-33.93707,-24.91913
9836,25.18005,-34.35364,-24.51935
9885,25.52948,-34.39484,-24.39728
9935,26.04370,-34.75647,-24.07837
9992,26.05896,-34.50012,-23.82050
10035,26.20850,-34.72900,-24.46136
10085,26.92719,-35.02350,-23.32611
10136,27.73132,-35.26306,-23.63434
10186,27.97089,-35.10132,-23.66028
10237,28.80096,-35.43854,-23.64044
10286,30.37109,-35.65826,-23.44055
10338,30.99823,-35.72540,-22.82410
10390,31.77032,-35.32104,-23.45428
10437,32.27539,-35.20813,-24.46442
10485,31.40717,-35.03113,-25.02747
10535,31.70776,-34.72290,-25.48370
10585,31.17065,-34.29871,-26.77765
10635,30.14679,-34.15833,-26.81885
10685,29.14734,-34.27429,-25.27008
10736,28.95050,-34.23462,-25.95520
10787,28.49884,-33.99658,-26.13068
10837,28.42865,-34.13391,-26.44043
10885,28.64990,-34.19189,-26.07880
10935,29.05426,-34.43146,-25.90179
10996,28.52020,-34.05304,-25.84991
11035,29.63409,-34.22546,-25.90485
11085,28.60565,-33.80737,-26.61285
11135,30.03387,-34.03625,-25.70953
11185,29.52423,-34.09882,-26.69373
11236,29.79736,-33.96606,-26.25580
11286,28.49884,-33.60596,-27.36206
11336,28.52173,-33.93707,-26.46027
11389,28.93677,-33.99048,-26.11084
11435,28.07007,-33.42743,-27.20947
11485,27.72980,-33.51593,-25.93384
11535,28.69568,-34.23004,-25.47760
11586,28.81775,-34.13086,-25.76904
11635,28.89709,-34.15680,-25.35553
11687,28.85590,-34.31702,-25.29602
11735,28.32489,-33.54950,-27.07672
11785,28.19519,-33.84094,-25.61493
11836,28.70331,-34.27277,-26.02997
11887,28.60565,-34.38873,-26.06354
11936,28.08075,-34.32770,-25.94299
11992,29.28314,-34.45282,-26.09863
12035,26.57623,-33.45490,-28.41492
12085,28.77655,-34.24988,-26.36108
12136,29.35028,-34.24072,-25.14496
12186,30.19257,-34.27734,-25.56305
12236,30.53741,-34.27277,-26.13983
12286,31.11420,-34.25751,-26.22223
12335,30.54199,-33.96759,-26.02234
12386,30.51605,-33.86993,-26.35193
12437,29.28162,-33.67920,-26.61591
12486,28.38593,-33.63190,-27.58484
12535,26.44958,-33.00934,-28.71704
12585,26.08795,-33.03986,-27.72064
12634,26.27869,-33.30383,-27.80609
12686,26.26038,-33.64410,-26.16119
12737,25.13580,-33.07495,-26.82800
12794,26.17340,-33.92334,-26.08948
12835,25.99640,-33.27637,-27.69775
12885,26.62201,-34.15527,-26.60980
12936,28.83301,-34.37500,-25.61493
12998,29.14124,-34.61609,-25.43030
13035,26.98212,-33.31299,-27.47650
13085,27.38647,-33.94318,-26.06812
13135,28.96576,-34.24530,-25.77057
13185,29.07257,-34.48792,-25.01984
13236,29.03900,-34.49707,-25.47913
13287,28.97339,-34.78851,-26.42670
13336,29.28772,-34.53674,-25.39825
13386,29.11530,-34.32465,-25.72784
13435,29.75769,-34.55505,-25.61035
13486,28.90778,-33.96759,-26.48163
13534,27.14691,-33.20465,-28.51257
13584,27.78168,-33.62427,-27.87323
13635,26.81427,-32.94678,-28.37219
13685,25.90179,-31.96259,-29.35944
13736,26.12762,-32.91016,-29.11987
13790,26.62048,-33.29773,-28.42865
13835,24.34235,-32.45087,-28.25928
13885,24.17297,-32.58972,-27.96173
13935,23.19031,-32.25250,-27.41852
13985,22.21985,-32.73163,-27.51160
14050,21.04492,-32.62939,-26.98669
14085,20.85571,-32.63702,-26.92871
14135,20.32318,-32.96051,-25.66986
14186,22.57233,-33.59680,-24.87946
14235,23.50769,-34.32159,-25.48676
14293,25.06409,-34.52911,-25.47150
14336,25.93689,-34.78699,-24.85809
14386,26.01471,-35.03876,-25.16785
14438,26.21765,-34.65729,-24.97559
14486,26.34583,-34.98535,-25.28381
14535,26.60217,-34.76410,-25.03815
14586,27.64740,-35.50262,-24.16840
14637,27.88544,-34.95483,-24.12872
14685,27.66266,-35.01129,-24.52698
14735,29.17480,-35.14557,-25.07172
14786,29.20074,-35.01129,-24.71161
14836,27.66113,-34.69391,-26.44806
14884,26.31989,-33.95081,-28.03955
14935,25.72174,-33.67767,-28.20892
14985,24.54071,-33.80280,-27.80609
15038,24.29352,-34.42535,-26.68304
15085,25.20142,-34.93652,-26.97906
15135,24.31183,-34.32465,-26.41296
15185,23.32611,-33.74634,-27.18201
15236,24.19739,-34.27582,-25.99335
15286,24.56360,-34.63898,-25.71106
15335,24.33319,-34.88464,-25.58746
15385,24.74976,-34.90295,-25.19531
15436,25.79651,-35.29358,-24.90540
15485,26.04523,-34.98383,-25.40588
15535,24.66278,-34.09424,-26.86615
15585,26.02386,-34.92889,-25.03815
15636,25.20752,-34.79309,-25.55389
15686,25.37384,-34.53979,-25.21210
15735,25.89417,-34.82666,-25.45319
15785,27.43378,-35.48737,-25.08240
15836,27.54211,-35.18677,-24.87793
15886,28.49274,-35.31036,-24.51019
15936,28.59039,-35.38666,-24.51019
15986,29.07562,-35.33936,-24.49646
16042,28.34015,-35.15320,-24.55750
16085,27.89917,-35.07080,-26.57471
16136,27.74048,-35.06470,-26.10168
16185,27.22321,-34.54895,-25.78430
16235,28.12195,-34.32465,-25.39063
16286,28.86963,-34.82971,-25.21362
16335,28.59497,-35.31342,-24.42322
16385,27.65198,-34.84650,-25.27924
16435,27.66724,-35.09216,-24.47662
16489,28.40576,-35.28137,-24.36829
16535,27.78778,-34.37042,-25.96893
16585,29.79889,-35.32410,-24.54071
16637,29.48151,-34.92126,-24.82758
16687,30.06287,-35.02655,-24.85504
16736,30.28564,-34.77478,-25.07172
16786,29.59900,-34.58557,-25.78430
16836,30.31006,-34.79004,-26.04370
16887,30.86700,-34.68475,-25.71411
16936,30.93567,-34.65881,-26.08948
16986,31.83136,-34.81750,-25.80872
17040,31.17065,-34.29871,-26.77765
17085,31.17218,-33.79059,-28.61786
17135,31.67267,-33.95844,-26.46179
17185,31.73370,-34.00269,-26.97144
17236,31.95038,-34.13086,-27.34528
17287,31.29120,-33.92792,-27.04163
17335,30.61371,-33.90350,-27.00348
17387,30.25818,-34.39941,-26.66931
17436,30.32837,-34.25903,-27.00806
17485,29.69666,-34.18884,-27.66876
17535,30.38940,-34.38263,-27.51160
17585,29.98047,-34.83887,-26.57623
17636,30.31769,-34.63898,-26.56403
17685,30.18799,-34.53674,-26.98059
17735,29.23126,-34.25903,-26.10931
17785,29.45557,-34.08203,-26.96838
17837,29.20837,-34.31702,-26.42822
17886,29.44031,-34.38110,-26.57623
17936,29.47235,-34.75037,-26.87531
17985,29.20685,-33.85010,-27.01569
18053,28.61786,-34.93500,-26.67236
18085,26.62811,-34.34296,-28.54004
18135,26.70593,-34.09729,-28.09906
18186,27.67029,-34.50928,-26.27563
18235,27.43683,-34.82208,-27.53601
18287,27.55890,-34.61456,-26.49384
18335,27.65808,-34.57642,-26.45569
18385,28.27148,-34.85870,-26.75018
18435,28.44849,-34.76410,-26.95313
18485,28.90625,-34.69086,-27.95715
18535,28.94745,-34.72900,-26.75323
18588,28.20129,-34.30176,-26.92413
18636,28.02124,-34.54437,-27.45209
18688,28.28217,-34.71375,-26.57623
18735,28.11432,-34.46655,-26.81427
18785,28.32336,-34.51385,-26.63879
18836,28.41949,-34.74579,-26.02692
18886,28.08838,-35.06622,-25.98419
18936,28.16467,-35.04639,-26.26801
18985,28.13721,-35.10437,-25.98419
19042,27.85492,-34.92126,-26.48926
19084,26.96075,-34.99146,-27.44904
19135,26.02539,-34.41620,-28.17535
19186,27.29187,-34.90906,-26.22528
19236,27.36511,-34.53979,-26.48773
19287,27.46735,-34.70001,-25.78735
19336,27.80151,-34.68933,-25.85449
19386,27.23389,-34.24683,-26.22223
19436,27.66266,-34.81293,-25.79193
19485,27.02484,-34.27277,-27.08740
19538,27.37732,-34.32007,-26.27258
19585,27.34070,-34.36890,-26.12762
19636,27.55127,-34.56879,-26.58844
19686,27.11487,-34.26819,-26.53809
19736,26.85394,-33.94623,-27.37885
19789,26.84021,-34.12933,-26.94855
19835,28.20587,-34.19037,-26.84021
19885,28.01208,-34.00116,-26.79596
19935,27.83508,-34.20715,-27.27966
19988,26.69678,-33.82263,-27.51617
20043,26.18866,-33.92639,-27.84882
20085,24.11346,-32.69196,-29.43268
20135,23.87238,-33.09021,-27.53906
20185,23.80524,-33.23364,-27.15454
20236,23.39630,-33.34198,-26.79901
20285,22.89581,-33.68683,-26.42059
20336,23.53210,-34.45282,-25.84839
20386,23.33374,-34.18579,-25.20752
20437,25.26398,-35.26459,-24.87640
20484,25.90942,-34.76105,-25.87585
20535,25.91248,-35.11505,-24.60175
20585,27.77252,-35.52094,-24.45221
20635,26.97754,-35.40344,-24.69025
20685,27.35596,-35.00061,-25.38910
20736,26.41296,-34.57489,-25.59509
20787,27.21863,-34.89532,-25.25024
20836,26.58844,-34.81903,-27.20795
20885,26.96991,-34.66034,-25.94604
20935,27.32391,-34.58862,-25.74158
20985,27.09503,-34.63593,-26.88141
21035,27.13165,-34.47571,-26.33972
21090,25.87128,-34.10492,-27.58636
21136,25.80719,-33.51593,-27.67029
21187,25.27771,-33.41370,-27.60010
21236,25.61035,-32.97729,-27.60468
21285,25.79498,-33.08563,-27.09808
21336,24.57123,-32.94220,-27.22015
21385,24.04633,-32.64618,-27.71912
21436,22.93396,-32.39899,-27.62451
21485,21.14868,-32.15790,-29.43268
21535,21.16241,-32.05566,-29.20837
21585,20.17975,-32.02209,-29.38385
21635,21.09528,-32.70111,-28.28064
21685,22.86530,-33.50983,-26.15356
21736,22.26257,-33.73260,-26.47095
21786,22.06421,-33.61969,-25.86670
21836,21.69647,-33.48694,-26.22375
21886,21.56982,-33.77533,-26.01013
21936,22.27173,-34.90143,-25.27924
21986,21.44470,-34.75952,-25.28534
22036,20.33234,-34.58252,-26.52740
22090,21.28906,-34.75494,-25.41504
22135,21.51337,-34.44977,-28.87573
22185,20.35522,-34.13086,-28.08838
22236,21.58203,-34.90143,-26.07117
