"","time","x","y","z","BRcom$azimuth","BRgyro$x","BRgyro$y","BRgyro$z","BRlig$lx","BRsou$dB.SPL."
"699",34945,2.5304,-0.95746,6.61943,-40,-0.02757,-0.08408,-0.27641,2993,18.0618
"700",34984,-0.03577,0.08447,9.81163,-46,-0.07651,-0.02779,-0.16541,2993,20
"701",35033,-2.93568,0.46585,10.28163,-40,-0.12332,-0.03235,-0.09901,2993,26.0206
"702",35083,0.88428,1.00626,8.96069,-40,-0.13257,-0.00206,-0.00069,2919,33.80392
"703",35133,0.54356,-0.082,8.65601,-41,-0.17178,0.00496,0.08411,2919,28.94316
"704",35184,-1.79118,-0.85165,9.32327,-41,-0.19266,0.04256,0.12451,2919,25.57507
"705",35233,0.70987,1.27516,9.75934,-42,-0.14934,0.03935,0.09346,2919,20
"706",35285,-0.32216,-0.19353,9.83231,-46,-0.14648,0.02736,0.09869,2890,21.58362
"707",35334,3.13564,1.07384,9.83731,-36,-0.06291,-0.04317,0.02623,2890,19.08485
"708",35384,1.56769,0.2045,7.55882,-46,-0.11633,0.0584,0.03908,2890,19.08485
"709",35433,2.94357,0.84087,9.91086,-40,-0.14024,-0.06668,0.07207,2890,16.90196
"710",35483,2.36905,0.10497,6.90617,-42,-0.09807,-0.00388,0.03859,2919,29.54243
"711",35533,-0.13133,0.52852,7.99736,-41,-0.14088,0.00513,0.06253,2919,24.60898
"712",35584,0.30191,-1.32079,7.65387,-44,-0.1357,-0.00522,0.11301,2919,22.92256
"713",35635,0.40334,0.35226,10.0325,-44,-0.11346,-0.00035,0.12535,2919,18.0618
"714",35684,0.50577,-0.98546,7.53777,-40,-0.17297,0.04675,0.25092,2944,20.82785
"715",35734,-1.53656,1.98579,12.69594,-42,-0.13425,0.09341,0.2074,2944,18.0618
"716",35783,-0.76244,0.6971,10.19743,-42,-0.15102,0.04681,0.23512,2944,16.90196
"717",35833,3.40741,1.81642,10.11542,-42,-0.17905,0.05113,0.35834,2944,58.88965
"718",35883,3.09561,0.54315,7.40569,-48,-0.18843,-0.06102,0.27087,3014,50.34392
"719",35933,1.02548,0.44063,8.47504,-49,-0.11992,0.03812,0.30145,3014,22.92256
"720",35993,1.69313,1.22867,12.06599,-55,-0.14148,0.05098,0.36629,3014,16.90196
"721",36033,1.83852,1.21123,10.34209,-39,-0.16249,0.01019,0.40379,3014,19.08485
"722",36083,-1.1434,1.22716,11.03802,-48,-0.08255,-0.01744,0.28935,3058,27.9588
"723",36135,-0.85905,0.38503,12.91599,-45,-0.08862,-0.03705,0.21071,3058,32.25568
"724",36183,0.46431,0.09473,9.81621,-49,-0.0387,-0.02113,0.15364,3058,26.0206
"725",36234,-1.10262,0.57133,11.80447,-47,-0.02187,0.0416,0.10274,3058,20.82785
"726",36283,-0.6646,-0.64104,6.95743,-57,-0.02461,-0.02153,0.09985,3106,20.82785
"727",36333,3.03358,0.3195,8.3808,-46,-0.10121,-0.10316,0.18597,3106,22.92256
"728",36384,-0.04021,-0.17386,9.59685,-41,-0.18974,-0.0408,0.32518,3106,28.29947
"729",36433,0.18039,-0.24847,8.62903,-36,-0.18462,-0.02493,0.4529,3106,21.58362
"730",36484,-0.08902,-0.55176,11.60368,-52,-0.2383,0.07245,0.55919,3106,20
"731",36533,-0.33044,0.87009,10.18501,-44,-0.24301,0.09166,0.68407,3141,16.90196
"732",36583,-2.61406,1.20432,10.77312,-47,-0.23906,0.02974,0.72893,3141,22.92256
"733",36633,-1.47896,-1.18336,9.29826,-48,-0.17619,-0.03481,0.59061,3141,21.58362
"734",36684,1.02823,-1.91667,9.24078,-48,-0.11209,-0.04146,0.48056,3141,19.08485
"735",36733,-0.54436,0.3774,11.30394,-50,-0.08083,-0.0135,0.43225,3174,18.0618
"736",36785,-0.26746,0.17134,9.1423,-54,-0.10493,-0.08827,0.53519,3174,30.62958
"737",36833,0.46492,1.46225,10.52414,-49,-0.18727,-0.02046,0.79588,3174,27.9588
"738",36883,2.7972,0.38774,9.91684,-52,-0.23775,-0.05116,0.95306,3174,22.27887
"739",36933,3.16032,-0.3718,11.67635,-47,-0.24141,-0.10379,0.96169,3122,21.58362
"740",36990,0.54831,-1.2655,10.22206,-61,-0.09175,-0.07346,0.79651,3122,16.90196
"741",37033,-0.78236,-0.02061,10.11287,-74,-0.03181,-0.10675,0.733,3122,15.56303
"742",37084,0.13945,1.70525,10.68697,-94,-0.00368,-0.10387,0.67038,3122,32.66937
"743",37135,-0.67348,0.29131,10.80965,-40,0.01866,-0.05867,0.62207,2955,32.0412
"744",37185,0.23174,0.26338,11.60548,-76,0.03218,-0.13293,0.53253,2955,26.84845
"745",37234,-1.07497,-0.61273,9.4144,-77,0.10567,-0.11462,0.40924,2955,18.0618
"746",37282,0.41977,-0.34692,9.45045,-71,0.07341,-0.09764,0.47997,2955,18.0618
"747",37333,-0.95503,-0.44299,11.19167,-74,0.01341,-0.08859,0.58032,2785,18.0618
"748",37382,1.55455,0.57242,7.29485,-60,0.04568,-0.08827,0.55197,2785,20
"749",37433,-2.66537,0.97284,12.87346,-90,-0.01978,-0.03113,0.52469,2785,22.27887
"750",37483,1.30936,-1.8779,8.89604,-62,0.02341,-0.06831,0.45291,2785,15.56303
"751",37534,0.1393,-0.74965,11.95953,-88,0.03641,-0.12245,0.41147,2666,18.0618
"752",37583,-2.59262,-1.01945,8.20766,-76,0.03062,-0.03191,0.37828,2666,22.27887
"753",37633,-1.13019,-2.01454,6.38487,-56,0.01913,-0.08838,0.41576,2666,25.57507
"754",37684,0.99736,-0.21291,9.46449,-73,-0.0697,-0.10608,0.62581,2666,22.92256
"755",37734,-1.0161,-1.58896,9.9359,-92,-0.15706,-0.06163,0.96648,2548,21.58362
"756",37785,-1.24174,-0.25963,9.18712,-120,-0.15804,-0.03009,1.18024,2548,21.58362
"757",37833,1.17319,-0.61562,9.41725,-105,-0.18056,-0.09592,1.30167,2548,18.0618
"758",37884,1.81612,-0.46577,9.76012,-71,-0.06668,-0.17119,1.02798,2548,20
"759",37932,0.21733,-1.85379,9.90816,-65,0.17589,-0.2153,0.57358,2326,18.0618
"760",37983,0.83803,-0.26524,9.25017,-60,0.25383,-0.18105,0.33293,2326,33.62482
"761",38038,-0.70618,-1.35168,10.1575,-107,0.29466,-0.18288,0.12186,2326,29.82723
"762",38083,-0.88036,0.33168,10.27176,-131,0.2709,-0.11688,0.13474,2326,29.82723
"763",38133,0.10959,-1.02309,10.57173,-120,0.23723,-0.07962,0.16974,2205,30.62958
"764",38183,0.57756,0.44365,9.86272,-111,0.14503,-0.12563,0.25206,2205,31.59567
"765",38233,-1.75653,-1.05246,9.65359,-127,0.07739,-0.10553,0.50758,2205,22.27887
"766",38283,1.34439,1.20697,10.97073,-114,0.01117,-0.07607,0.76704,2205,21.58362
"767",38332,-3.80049,-0.2798,9.1418,-155,-0.02107,-0.06876,0.83029,2240,20.82785
"768",38383,0.12781,0.27646,11.45287,-133,0.06004,-0.13419,0.77011,2240,19.08485
"769",38434,0.93129,-1.62338,10.96953,-161,0.18106,-0.17496,0.4068,2240,24.60898
"770",38484,1.77249,-2.51816,10.80057,-100,0.26517,-0.16936,0.12894,2240,16.90196
"771",38534,0.64319,-2.02605,11.19736,-91,0.41177,-0.12712,-0.31799,2127,15.56303
"772",38585,1.36452,-2.11179,9.55074,-103,0.51256,-0.16063,-0.75229,2127,18.0618
"773",38633,2.50397,-0.84215,6.04799,-91,0.44414,-0.2029,-0.80394,2127,16.90196
"774",38683,2.52229,0.1889,9.84494,-119,0.23364,-0.1528,-0.54385,2127,30.37028
"775",38734,2.40944,0.03439,9.4397,-96,0.09343,-0.01273,-0.2202,2251,27.60422
"776",38783,-2.49399,0.71306,9.39259,-133,-0.06413,0.12054,0.23209,2251,21.58362
"777",38834,0.65546,1.8716,9.46606,-142,-0.24226,0.06229,0.71472,2251,20
"778",38883,-0.24568,2.1463,12.27342,-140,-0.31015,0.06201,0.99997,2251,28.94316
"779",38933,0.32486,-0.09976,12.03648,-118,-0.17015,0.03908,0.90919,2236,23.52183
"780",38983,1.05846,1.60039,10.21805,180,0.00237,0.0218,0.7606,2236,18.0618
"781",39046,0.93759,-0.92462,8.53816,-155,0.09764,0.0065,0.64972,2236,20
"782",39082,0.66173,-0.07014,9.21622,-155,0.13583,0.01518,0.54617,2236,19.08485
"783",39133,-1.35487,-1.1873,11.63657,-172,0.15511,-0.02371,0.36414,1962,26.0206
"784",39184,4.09952,0.4668,8.39125,161,0.27892,-0.16191,0.07802,1962,30.37028
"785",39233,2.95821,-0.97058,6.72989,-70,0.39767,-0.21066,-0.33014,1962,26.84845
"786",39284,0.57957,-2.13011,12.16006,-149,0.30727,-0.09096,-0.12686,1962,24.0824
"787",39334,-2.27664,0.86716,9.15314,-138,0.27161,-0.02699,-0.12115,1935,27.60422
"788",39383,3.06093,-0.10243,11.55925,-150,0.28674,0.00645,-0.31384,1935,23.52183
"789",39434,2.52821,0.45883,9.2854,-80,0.30824,0.01418,-0.54938,1935,16.90196
"790",39484,-0.3421,-0.33356,7.75116,-125,0.19333,-0.01459,-0.41641,1935,15.56303
"791",39533,-1.56023,-1.08307,7.6778,-129,0.13817,-0.0107,-0.39214,1976,19.08485
"792",39582,2.02052,0.83012,9.14142,-137,0.18559,-0.06729,-0.42891,1976,19.08485
"793",39632,-1.20084,0.67979,9.63312,-135,0.04871,0.03204,-0.14072,1976,27.23456
"794",39684,3.45291,1.71861,9.30803,-155,-0.05287,-0.02151,0.09979,1976,28.29947
"795",39734,2.53918,0.55704,8.31473,-88,-0.12909,0.02049,0.20889,1959,21.58362
"796",39783,0.57932,0.04684,8.81332,-147,-0.06567,0.07733,0.12889,1959,18.0618
"797",39834,-3.64211,-0.47412,7.78487,-151,-0.04057,0.00366,0.03011,1959,16.90196
"798",39883,-3.71344,-0.21349,10.04803,-133,-0.01906,0.00966,-0.05457,1959,20.82785
"799",39933,3.87741,-0.53978,10.25941,-145,0.02751,-0.04596,-0.22986,1776,15.56303
"800",39985,1.02849,-0.15433,8.93674,-119,0.04146,0.00797,-0.28703,1776,22.27887
"801",40040,1.1803,1.55553,8.40613,-147,0.00351,-8e-05,-0.2381,1776,18.0618
"802",40082,1.18063,0.17778,11.42776,-127,-0.03403,0.01555,-0.17439,1776,18.0618
"803",40133,-1.29529,-0.15729,9.97972,-124,-0.09386,0.01376,-0.04692,1729,31.12605
"804",40182,0.65715,0.97014,8.49483,-131,-0.19691,0.01097,0.30379,1729,35.26856
"805",40236,4.59657,3.58194,10.0041,5,-0.25763,0.03653,0.59024,1729,31.59567
"806",40284,4.11688,0.99854,9.97263,-150,-0.16623,0.04054,0.45584,1729,27.23456
"807",40333,0.39009,-0.54161,9.4381,-131,-0.02805,0.0602,0.14378,1663,20
"808",40384,0.4373,0.29819,11.63567,-99,0.07617,0.06824,-0.04546,1663,21.58362
"809",40435,0.84468,0.28085,10.60231,-124,0.06361,0.08865,-0.08029,1663,18.0618
"810",40482,0.41614,0.45964,7.65866,-144,0.05693,0.01411,-0.11073,1663,20
"811",40533,3.96382,1.01643,12.05881,-119,-0.05768,-0.00653,0.02106,1512,19.08485
"812",40583,2.35806,0.7382,9.907,-116,0.00073,0.02908,-0.12726,1512,29.24796
"813",40633,-1.43893,-1.11647,9.36488,-126,-0.01871,0.07533,-0.17531,1512,32.0412
"814",40683,-0.02135,0.18117,9.28162,-139,-0.0634,0.05644,0.06161,1512,22.27887
"815",40734,-0.92548,1.21635,8.53789,-161,-0.15454,0.0222,0.37624,1494,21.58362
"816",40783,1.24916,-0.23528,10.92297,-160,-0.24629,0.06032,0.67047,1494,25.10545
"817",40834,0.04958,-0.74719,10.11319,-162,-0.14093,0.01625,0.59972,1494,19.08485
"818",40884,4.39276,1.29922,11.63583,156,-0.02638,-0.07341,0.3667,1494,20.82785
"819",40933,0.23759,0.02,9.4252,-99,0.09721,0.06345,0.17314,1404,20
"820",40984,0.07452,0.5033,10.79745,-179,0.12187,0.0296,0.06169,1404,25.10545
"821",41033,0.25038,0.62794,12.37029,-169,0.08476,-0.08542,0.10957,1404,20
"822",41091,-0.09123,-1.00681,8.18526,53,0.1084,-0.08405,0.11421,1404,19.08485
"823",41133,2.64479,0.12332,10.25632,175,0.05003,-0.49751,0.13306,1352,13.9794
"824",41183,3.286,-0.19496,10.08635,-173,0.13396,-0.60654,-0.1198,1352,31.59567
"825",41233,-2.86513,-1.27016,7.70038,-165,0.13921,-0.35426,-0.30859,1352,31.12605
"826",41283,1.35884,0.26514,6.7132,-83,0.0712,-0.202,-0.15347,1352,32.86905
"827",41333,1.70395,1.37988,8.3465,-166,0.03716,-0.19373,-0.16502,1341,31.82129
"828",41383,3.03062,-0.26675,6.47087,-141,-0.02565,-0.04034,-0.07094,1341,60.12932
"829",41433,4.4274,1.69742,7.26215,-177,-0.06813,0.08403,0.04607,1341,31.12605
"830",41484,-2.88695,0.24475,13.71295,-173,-0.10886,0.32343,0.20145,1341,30.103
"831",41532,-0.93939,0.70496,9.31464,176,-0.07738,0.59612,0.29077,1341,28.62728
"832",41583,0.90587,-0.40552,10.12613,173,-0.11948,0.71761,0.47391,1314,27.9588
"833",41633,-0.29735,1.28958,9.27563,149,-0.07703,0.64,0.42632,1314,29.24796
"834",41683,0.66292,0.19438,7.64378,160,-0.08759,0.64223,0.55516,1314,27.9588
"835",41733,2.98624,-0.31207,7.85246,16,-0.11591,0.5862,0.62492,1314,29.54243
"836",41784,-0.30122,0.058,11.33049,132,-0.02026,0.51358,0.42596,1314,32.46499
"837",41833,-5.69533,-2.95972,15.55472,-172,0.1301,0.28685,0.09982,1314,25.10545
"838",41883,0.78415,-1.41461,10.04381,-171,0.30786,-0.04692,-0.20493,1314,23.52183
"839",41933,-1.37482,-0.8317,7.50363,-166,0.35614,-0.11264,-0.41199,1314,20
"840",41983,2.62279,0.9881,10.04449,169,0.33429,-0.27631,-0.55205,1352,18.0618
"841",42034,-1.44777,-0.52461,7.96155,-178,0.27188,-0.53139,-0.75517,1352,22.27887
"842",42083,-0.05055,-0.82622,11.77124,-141,0.26163,-0.40784,-0.64751,1352,15.56303
"843",42137,2.53407,0.25833,8.14713,-172,0.05116,-0.54778,-0.22197,1352,16.90196
"844",42182,2.80034,1.05382,9.38234,176,-0.11026,-0.51527,0.13107,1427,24.60898
"845",42233,0.78159,1.97447,10.03322,166,-0.12535,-0.18762,0.27437,1427,30.37028
"846",42284,-0.12981,-1.14948,10.48233,-179,-0.16458,0.08102,0.43626,1427,33.25516
"847",42333,1.29581,0.95073,8.1505,37,-0.00427,-0.02943,0.17955,1427,24.0824
"848",42383,2.48784,-1.94995,7.39667,-142,0.10747,0.08754,-0.16676,1458,22.92256
"849",42433,1.9736,-0.39684,10.91042,-168,0.17732,0.01376,-0.5061,1458,19.08485
"850",42484,10.69823,0.85564,6.76471,0,0.20645,-0.09186,-0.65036,1458,18.0618
"851",42534,-0.13083,-1.21248,11.41554,-138,0.1485,-0.00684,-0.73131,1458,16.90196
"852",42583,-1.33054,0.47122,12.13693,-125,0.09908,-0.10112,-0.60713,1462,26.44439
"853",42634,-1.78439,1.09677,7.68326,-126,-0.02551,-0.08307,-0.25754,1462,21.58362
"854",42685,-0.92914,1.33655,10.08229,-160,-0.21001,0.10541,0.2101,1462,18.0618
"855",42733,-1.9306,-0.78392,9.82462,-149,-0.27924,0.03224,0.48915,1462,29.54243
"856",42784,-0.44577,0.22821,10.09846,-170,-0.19405,-0.04562,0.5099,1532,33.62482
"857",42833,0.77274,-0.64586,9.23105,-43,-0.10873,0.04968,0.51828,1532,32.46499
"858",42886,-1.1833,-2.35722,7.56047,-169,-0.10587,-0.09846,0.6105,1532,20
"859",42934,2.72594,1.19989,9.13934,141,-0.01436,-0.05193,0.33939,1532,18.0618
"860",42984,1.7896,-1.62541,7.38402,-105,0.14116,0.02435,-0.05145,1430,18.0618
"861",43033,2.36923,0.07921,8.94379,-145,0.16862,-0.01859,-0.27859,1430,16.90196
"862",43085,1.19508,0.03372,7.37488,-118,0.16161,-0.05074,-0.37375,1430,13.9794
"863",43139,2.68565,0.63394,8.34909,-156,0.07126,-0.03557,-0.13156,1430,15.56303
"864",43183,2.74658,1.98402,8.94864,179,-0.05659,-0.00745,0.07487,1387,18.0618
"865",43233,-0.93524,-0.20978,12.85098,-164,-0.09055,-0.05936,-0.02879,1387,28.29947
"866",43283,-0.77351,-0.8475,11.93559,-155,0.04068,0.0733,-0.15132,1387,34.96376
"867",43333,3.76947,1.66399,6.99149,2,0.08629,0.02193,-0.27296,1387,25.57507
"868",43384,0.64485,2.07027,10.43684,-175,0.00032,-0.03175,-0.38133,1365,25.57507
"869",43433,0.85191,0.27957,6.98924,-135,-0.1031,-0.06033,-0.23492,1365,20
"870",43483,-1.35988,0.98122,13.77939,-167,-0.21449,0.08385,0.06149,1365,21.58362
"871",43533,-2.58846,1.13142,14.23671,-161,-0.30762,0.02681,0.31927,1365,25.10545
"872",43583,2.55194,1.02068,10.27176,-159,-0.28845,0.03876,0.48831,1339,34.32007
"873",43632,-0.99263,1.08165,11.21501,-168,-0.29643,0.056,0.58435,1339,31.12605
"874",43682,1.77478,-0.05663,10.68555,12,-0.21748,0.04213,0.57224,1339,32.46499
"875",43732,2.22356,-0.04143,7.63885,74,-0.15492,-0.00671,0.54601,1339,28.62728
"876",43784,1.34221,-0.05396,9.15825,162,-0.17218,0.02814,0.50504,1194,28.62728
"877",43833,2.44249,-0.12773,9.13756,145,-0.01505,-0.04649,0.36781,1194,22.92256
"878",43884,1.99232,-0.42944,8.789,168,0.07626,-0.02122,0.0321,1194,20.82785
"879",43936,-0.81943,0.05592,13.37854,173,0.08357,0.07083,-0.09131,1194,22.92256
"880",43984,1.60667,0.65118,8.05721,145,0.21434,-0.06781,-0.37563,1119,20
"881",44033,-2.68445,-0.92786,10.03998,176,0.10376,0.02136,-0.37242,1119,31.59567
"882",44083,0.25153,-0.50253,9.63765,177,0.00587,0.01106,-0.2538,1119,33.80392
"883",44133,0.92407,-0.44241,9.14883,178,-0.03815,-0.04521,-0.13358,1119,27.60422
"884",44187,0.17194,0.30049,9.63548,-171,-0.12033,-0.05733,0.10767,1119,23.52183
"885",44233,-1.78625,-0.24756,9.31825,-179,-0.08455,0.03543,0.25778,1119,16.90196
"886",44283,2.33208,0.07108,8.86859,172,-0.18076,-0.05499,0.66014,1119,33.9794
"887",44333,-1.62839,-0.25221,13.15643,138,-0.25575,0.11028,0.80653,1067,31.36403
"888",44383,1.20357,1.53857,6.47995,131,-0.19249,0.00598,0.88214,1067,32.86905
"889",44435,2.4016,-0.22565,12.18404,160,-0.14876,-0.01193,0.77562,1067,32.25568
"890",44482,1.01028,-0.26303,10.64168,140,0.02284,-0.02582,0.53766,1067,27.60422
"891",44532,1.85977,-0.43605,10.48282,156,0.12814,-0.07101,0.22665,1003,33.62482
"892",44583,2.28799,-0.73433,9.00359,132,0.22154,-0.02702,-0.17216,1003,33.9794
"893",44632,-0.24352,-1.91209,10.17612,104,0.2532,-0.02818,-0.4888,1003,34.64788
"894",44683,-0.4086,-0.97934,8.79935,156,0.2018,-0.0088,-0.41759,1003,35.7066
"895",44733,-1.86034,0.66707,10.24081,154,0.03543,0.00058,-0.08794,969,34.1514
"896",44783,-0.01212,3.3679,13.74202,122,-0.14688,0.07796,0.36304,969,33.44196
"897",44833,1.44234,0.82265,9.48741,119,-0.20816,0.04628,0.5471,969,33.62482
"898",44884,3.48257,-0.08286,11.27576,153,-0.2202,0.06775,0.74063,969,29.82723
"899",44933,1.71094,0.23935,9.45871,130,-0.15489,-0.05434,0.74678,1003,22.92256
"900",44983,4.83386,0.90732,7.3779,61,0.01512,-0.0164,0.48878,1003,20
"901",45033,1.77596,-1.03072,5.88365,118,0.09613,-0.04279,0.15964,1003,18.0618
"902",45084,-2.01901,-2.31856,9.45099,149,0.25803,-0.08902,-0.29822,1003,20
"903",45133,3.20796,-2.20735,6.59154,43,0.32603,-0.00667,-0.40088,918,25.57507
"904",45192,1.26895,-0.33827,8.91483,98,0.22076,-0.05016,-0.35214,918,24.60898
"905",45233,0.80157,-0.56857,8.76006,114,0.21764,-0.00816,-0.39969,918,18.0618
"906",45283,1.14125,0.83942,7.28751,143,0.11754,-0.07196,-0.24683,918,31.59567
"907",45333,-2.0209,-0.60481,10.88129,164,-0.01949,0.08302,0.07642,1005,33.44196
"908",45385,1.9597,1.71269,9.35818,98,0.01495,0.04637,0.19832,1005,35.7066
"909",45434,-2.20656,-0.38199,10.75793,146,-0.03288,0.03732,0.33769,1005,29.24796
"910",45483,2.28127,0.31613,6.95625,131,-0.00302,-0.01576,0.30051,1005,21.58362
"911",45533,-2.23306,-0.84294,11.26825,148,0.0927,0.04716,0.11334,1064,21.58362
"912",45584,1.241,-0.81447,8.38333,77,0.24034,0.04126,-0.18509,1064,24.0824
"913",45635,2.466,-1.24947,8.53844,115,0.26997,-0.00079,-0.30914,1064,20.82785
"914",45683,-0.13501,-0.08829,11.5253,98,0.33458,-0.08748,-0.57964,1064,18.0618
"915",45734,-0.14674,-0.63867,7.63376,163,0.2883,-0.05461,-0.61928,1108,19.08485
"916",45783,1.09552,0.46309,6.30145,158,0.1785,-0.08127,-0.54178,1108,22.92256
"917",45834,-1.21693,0.53088,10.62578,154,0.06619,0.04271,-0.40421,1108,20
"918",45883,3.34888,3.44881,10.33972,144,-0.12477,-0.06908,-0.07402,1108,15.56303
"919",45933,0.76491,0.49072,8.3557,43,-0.24144,0.02747,0.25571,1293,15.56303
"920",45983,-2.09647,2.09891,9.84831,146,-0.32236,0.00438,0.66875,1293,15.56303
"921",46034,-4.12125,0.7135,10.72934,144,-0.32027,0.14619,0.84769,1293,16.90196
"922",46084,0.36653,1.43698,7.79085,146,-0.2063,0.03224,0.85161,1293,16.90196
"923",46132,0.74223,0.01974,7.81709,112,-0.14557,-0.05542,0.54301,1093,12.0412
"924",46183,-1.09608,-2.06313,8.94214,70,0.21883,0.05254,-0.01527,1093,16.90196
"925",46238,0.23634,-1.49986,9.9328,159,0.41481,0.0576,-0.43427,1093,15.56303
"926",46283,0.24103,0.35229,10.67464,117,0.43929,-0.11299,-0.76384,1093,56.01434
"927",46333,0.68127,-0.84247,9.9398,159,0.30542,-0.02184,-0.83902,1026,58.54741
"928",46383,0.89365,0.69051,8.71799,159,0.24101,-0.04776,-0.86797,1026,35.26856
"929",46434,0.33649,-1.05156,8.8468,175,0.10532,-0.01959,-0.65417,1026,32.46499
"930",46483,3.92601,-0.09196,2.69258,-2,-0.07651,-0.15947,-0.31964,1026,21.58362
"931",46533,4.22305,3.87961,10.9465,176,-0.27623,-0.09555,0.19894,1157,21.58362
"932",46582,-1.42671,2.02342,12.10945,145,-0.16734,0.03148,0.23978,1157,29.54243
"933",46633,-0.50797,0.25328,5.51744,146,-0.24669,-0.07516,0.45995,1157,33.9794
"934",46683,2.32585,0.69582,8.13351,168,-0.20338,0.03214,0.58574,1157,33.80392
"935",46733,-4.82603,1.17676,15.02646,159,0.00977,0.12929,0.1752,1122,21.58362
"936",46783,-1.05551,-0.81171,11.52354,-7,0.12642,0.03633,-0.27846,1122,21.58362
"937",46833,4.00214,-2.07376,5.82346,-69,0.36746,-0.03989,-0.79207,1122,18.0618
"938",46883,0.64667,-0.60265,5.41226,-164,0.21808,-0.03156,-0.8864,1122,19.08485
"939",46933,-1.76709,1.38126,12.21188,176,0.0202,0.02763,-0.543,998,18.0618
"940",46983,-1.44263,1.88681,11.20221,173,-0.09903,-0.01454,-0.27615,998,16.90196
"941",47033,2.4312,1.21158,8.55292,174,-0.29953,-0.10231,0.16531,998,16.90196
"942",47084,-1.61572,-0.35718,9.26715,172,-0.24857,0.02089,0.34105,998,27.9588
"943",47133,1.49223,2.27336,9.66679,128,-0.22456,0.0387,0.62582,811,57.55894
"944",47184,1.22197,1.62796,9.35829,163,-0.19746,0.0854,0.65059,811,59.15215
"945",47236,6.33925,1.42203,7.17468,47,-0.08131,-0.01256,0.46126,811,28.29947
"946",47283,2.14423,-0.46838,9.18909,170,0.01505,-0.01384,0.16409,811,25.57507
"947",47333,0.50931,-0.2003,12.99898,148,0.17322,-0.03052,-0.20213,700,33.80392
"948",47383,-1.24988,0.36021,5.56529,174,0.31339,-0.05095,-0.57597,700,32.66937
"949",47432,3.66672,0.62694,8.19928,140,0.12961,-0.08087,-0.50272,700,21.58362
"950",47483,-5.33345,-0.79399,15.34683,-178,-0.01727,0.10059,-0.26559,700,22.27887
"951",47533,1.37775,0.80557,6.69968,136,-0.03337,0.01468,-0.05559,613,20
"952",47582,4.3692,2.86298,8.45105,121,-0.17934,0.01608,0.24832,613,30.62958
"953",47634,-0.29977,0.70859,13.3027,137,-0.24347,-0.02266,0.38562,613,32.66937
"954",47684,-0.54468,1.58841,9.49524,-176,-0.09393,0.09663,0.40692,613,30.37028
"955",47733,2.32124,1.40288,9.37845,127,-0.043,0.04419,0.27005,642,19.08485
"956",47784,2.30927,0.46855,12.63831,174,3e-05,-0.00237,0.13168,642,20
"957",47834,1.29797,-0.63474,7.76274,104,0.16989,-0.0318,-0.20871,642,18.0618
"958",47884,0.12901,-1.02934,8.74051,166,0.22113,-0.07971,-0.43799,642,20
"959",47934,-1.63341,-0.73709,12.97911,-173,0.21043,0.01335,-0.50298,710,15.56303
"960",47985,3.27136,0.20883,6.69922,163,0.19478,-0.02216,-0.47989,710,16.90196
"961",48033,1.23341,2.06813,11.56772,175,0.04202,-0.00421,-0.34073,710,16.90196
"962",48085,-0.48042,0.39824,10.73927,179,-0.02217,-0.01585,-0.15569,710,16.90196
"963",48134,0.19801,0.25273,9.2572,98,-0.07745,0.05789,0.06177,742,16.90196
"964",48183,2.82208,1.22408,10.40739,176,-0.16469,-0.05403,0.17719,742,15.56303
"965",48240,-0.20683,-0.88757,10.52565,-165,-0.03848,0.0444,0.11461,742,15.56303
"966",48283,0.73747,0.90285,8.08179,151,0.04021,0.05746,-0.02492,742,15.56303
"967",48333,1.86258,-0.63893,10.50426,-172,0.07478,-0.03842,-0.2401,894,28.29947
"968",48383,0.87033,-0.47235,8.98904,-178,0.12442,-0.00571,-0.44495,894,35.84783
"969",48433,0.78658,-0.14252,8.41505,-179,0.15454,-0.10669,-0.59135,894,28.94316
"970",48483,1.36983,-0.6429,7.96571,-131,0.09439,-0.00156,-0.47229,894,27.60422
"971",48534,0.45076,1.58952,10.53731,-157,0.0253,-0.10069,-0.2953,1043,22.27887
"972",48583,1.15817,1.78954,8.47282,180,-0.13554,-0.07523,-0.02319,1043,26.44439
"973",48632,2.71803,1.32964,8.22615,179,-0.18571,-0.02861,0.12892,1043,32.86905
"974",48683,4.92772,1.80228,7.43506,168,-0.22426,-0.02704,0.26218,1043,31.59567
"975",48733,-1.23827,0.24431,12.0188,-166,-0.24133,0.05853,0.3674,1192,26.44439
"976",48783,1.48964,0.70193,7.17122,130,-0.24733,-0.02766,0.47919,1192,31.12605
"977",48832,-0.10411,-0.00357,8.1786,178,-0.16597,0.07375,0.37579,1192,30.62958
"978",48883,2.09676,0.43483,9.86441,174,-0.05489,-0.02643,0.20032,1192,25.57507
"979",48934,0.09491,0.5753,11.69164,177,0.13994,0.00565,-0.05048,1411,27.60422
"980",48984,1.27368,0.67937,7.74768,155,0.18512,-0.00813,-0.2215,1411,29.82723
"981",49033,5.27432,-0.31953,4.19057,-150,0.18559,-0.13638,-0.42752,1411,29.24796
"982",49084,-0.43346,0.42816,10.39224,-175,-0.01373,-0.01761,-0.30876,1411,19.08485
"983",49133,0.33809,0.9353,8.00087,167,0.02827,0.00174,-0.24997,1576,26.0206
"984",49184,-0.74503,1.05051,15.63919,179,-0.10982,0.05736,0.00757,1576,21.58362
"985",49233,1.99913,0.16045,8.58496,-148,-0.09686,-0.01459,0.05954,1576,19.08485
